problem,gamma,dataset_path,beta_update,beta_projection_radius,T,alpha,eta,rho,theta_lambda,theta_lr,theta_inner_steps,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,source_run_idx,source_greedy_success_rate,source_solver_success_rate,source_greedy_avg_reward,source_solver_avg_reward,seed,num_trajectories,max_steps,checkpoint_count,step,checkpoint_idx,avg_reward,reward_std,reward_sem,success_rate,total_loss,policy_objective,beta_objective,q_objective,theta_norm,policy_grad_norm,beta_grad_norm,theta_grad_norm,device,status,error,train_elapsed_seconds,elapsed_seconds,run_idx
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,2400,16,0.9284,0.004653661532230872,0.0004653661532230872,1.0,-0.08743313616156392,-1.8264565494353022,0.13868820941543702,-0.1228362003428825,169.85402195976152,0.0018010604793539352,0.26362169001988917,0.005327500682103977,cpu,ok,,27.625018076971173,28.628589166793972,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,2550,17,0.9288000000000001,0.004089898865164335,0.0004089898865164335,1.0,-0.10128970051390318,-1.9666443134257006,0.13494762523198994,-0.1371174337139696,181.24369184720723,0.001581103962856693,0.2585134634791768,0.0052572167422505565,cpu,ok,,27.625018076971173,28.672849853988737,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,2700,18,0.9288000000000001,0.00383497988352879,0.00038349798835287904,1.0,-0.11570294655563546,-2.0964578889085104,0.13162897767021617,-0.15189816833025105,193.25478531030564,0.001307197889805915,0.2549062404863513,0.005045427088058171,cpu,ok,,27.625018076971173,28.71744757378474,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,2850,19,0.9287000000000002,0.003932511470376944,0.00039325114703769436,1.0,-0.12974433774885455,-2.242639560549494,0.13141046954829558,-0.1662741343834912,205.36032483093928,0.0010157808408741453,0.2561206485051707,0.0049762493036365875,cpu,ok,,27.625018076971173,28.762120604980737,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,euclidean_stabilized,,3000,0.001,0.01,0.5,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,776,1.0,1.0,0.9300000000000002,0.9287,42,100,20,20,3000,20,0.9287000000000001,0.0039325114703769445,0.00039325114703769447,1.0,-0.14289945958514977,-2.4073934558837853,0.13283369648163573,-0.17969929857578182,218.82793579355476,0.0009255974436337486,0.25854781927850407,0.005012925460942038,cpu,ok,,27.625018076971173,28.806717014871538,4
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,150,1,-0.1587,0.2033639072890732,0.0203363907289073,0.04,0.0660925089599483,-0.0606390331362863,0.0800731943436358,-0.0124301482362286,6.162673438815096,0.0231401852263285,0.0394805451904647,0.0031896916085628,cpu,ok,,22.316546567017213,22.448092372040264,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,300,2,-0.1487,0.2247542091829528,0.0224754209182952,0.05,0.0752810234019365,-0.1242781166444361,0.1032015334835466,-0.0176766703931693,15.554175856714975,0.0297608960984539,0.051480692765181,0.0019148125141619,cpu,ok,,22.316546567017213,22.53864324599272,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,450,3,-0.1043,0.3060080377897273,0.0306008037789727,0.09,0.0896961045773543,-0.0737211972812491,0.1262917645663064,-0.0231242718992929,23.937403685227512,0.0339794348483913,0.0665903182217591,0.0020529843493954,cpu,ok,,22.316546567017213,22.62738112499937,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,600,4,0.0230999999999999,0.4352189626550587,0.0435218962655058,0.21,0.1073490698765762,-0.0915688738064224,0.1510108421112759,-0.0270067631856305,29.803604763236617,0.0315181483294443,0.0853404157217973,0.0017604274013714,cpu,ok,,22.316546567017213,22.714554932026655,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,750,5,0.3064,0.5410493358635456,0.0541049335863545,0.47,0.1202935758939278,-0.2448258743769653,0.1676409555508274,-0.0292522820525918,35.994452339879054,0.0234257754662079,0.1018770954691044,0.0022885703877,cpu,ok,,22.316546567017213,22.79370331100654,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,900,6,0.5390999999999999,0.5102843235972382,0.0510284323597238,0.68,0.1323315131042108,-0.5668724675515228,0.1856569454006391,-0.0257221365488127,41.42500047365688,0.0150981738996511,0.11292688164149,0.0023438820628985,cpu,ok,,22.316546567017213,22.86539213900687,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1050,7,0.7042999999999999,0.4122425857367838,0.0412242585736783,0.83,0.137292776704537,-0.8846404328264117,0.1977629460999836,-0.0259195811116136,46.34041515545309,0.0090322751067721,0.1203301003025734,0.0025055644053493,cpu,ok,,22.316546567017213,22.931749401031997,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1200,8,0.7898999999999999,0.3144868997287647,0.0314486899728764,0.91,0.1371656485201584,-1.230337654720282,0.2029414659538946,-0.0314613473752152,51.45743299105445,0.0074698046046631,0.1248887438556273,0.003627180067433,cpu,ok,,22.316546567017213,22.99656270100968,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1350,9,0.8373999999999999,0.2412158595720665,0.0241215859572066,0.95,0.1344669463748983,-1.539789171030951,0.2019778840574755,-0.0368224118895072,55.685548566981545,0.0066094860883138,0.1286595786140915,0.004594335305924,cpu,ok,,22.316546567017213,23.06351434899261,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1500,10,0.8377000000000001,0.2412042807466423,0.0241204280746642,0.95,0.1255645314574467,-1.6467305378332595,0.1927029653964992,-0.0456796116695714,59.50936917240308,0.0049659896747413,0.1314272932894675,0.0033715007645453,cpu,ok,,22.316546567017213,23.12465820799116,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1650,11,0.8459000000000002,0.2167999357038929,0.0216799935703892,0.96,0.1235247337045554,-1.719678183997472,0.1920835344429467,-0.0489478924492406,62.56784266888964,0.0038165872267701,0.1322974906046054,0.0027304598266782,cpu,ok,,22.316546567017213,23.18632672203239,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1800,12,0.8434000000000001,0.216464801067079,0.0216464801067079,0.96,0.1179118664485066,-1.94923320740702,0.1931252225650148,-0.0561453474286837,69.12208940318075,0.0011978384723106,0.1337458163919928,0.0031467714556969,cpu,ok,,22.316546567017213,23.248780592984986,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,1950,13,0.8553000000000002,0.1890938252494637,0.0189093825249463,0.97,0.1158424051367629,-2.0603230809340944,0.1948042650058306,-0.058101520530363,72.89386969083849,0.001361252363716,0.1338047895113466,0.0027302168356411,cpu,ok,,22.316546567017213,23.310558247030716,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2100,14,0.8601000000000001,0.1895528763413864,0.0189552876341386,0.97,0.1162189536010086,-2.0839810975379303,0.195289516131001,-0.0576784136221333,73.04617484399378,0.0012399720391539,0.1339046766135491,0.0037746644266149,cpu,ok,,22.316546567017213,23.37057528703008,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2250,15,0.8715000000000002,0.1562009518976673,0.0156200951897667,0.98,0.1105461145953059,-2.329469290602036,0.1981301532606137,-0.0652529852210809,81.17464599644123,0.0004025600592625,0.1357599270890079,0.0017518492415478,cpu,ok,,22.316546567017213,23.430177283997185,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2400,16,0.8605000000000002,0.1894456293099591,0.0189445629309959,0.97,0.1031121131608606,-2.8547922768053806,0.205639055276556,-0.0756420886507827,95.21126547062718,0.0004284333849636,0.1378767902330094,0.0017433977491532,cpu,ok,,22.316546567017213,23.48985261103371,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2550,17,0.8490000000000002,0.2169275818276131,0.0216927581827613,0.96,0.0954256880908463,-3.2745457264695186,0.2110550191200465,-0.0852393018646856,108.11158813568092,0.0003870177628994,0.1395465879370661,0.0018492033641145,cpu,ok,,22.316546567017213,23.550054113031365,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2700,18,0.8478000000000003,0.2168487812725585,0.0216848781272558,0.96,0.0936414835483142,-3.2270770651563745,0.2100911309219278,-0.0866693740051263,109.6756866394795,0.0005490502758655,0.1393814240709223,0.0035349094085627,cpu,ok,,22.316546567017213,23.61074875900522,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,2850,19,0.8358000000000001,0.2405388731472514,0.0240538873147251,0.95,0.0937370845009212,-3.235798108339625,0.2101858465167812,-0.086533275013084,109.68647853729036,0.0003967969522927,0.1395042753196882,0.0035180428524757,cpu,ok,,22.316546567017213,23.67193362803664,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_br,,3000,0.001,0.0001,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,219,1.0,0.94,0.9300000000000002,0.8216000000000002,42,100,20,20,3000,20,0.8216000000000002,0.2609644892441587,0.0260964489244158,0.94,0.0929410634386043,-3.235688948178911,0.2100650521549955,-0.0878355181227605,110.9418363122878,0.000536728129005,0.139597318698434,0.0028112922194012,cpu,ok,,22.316546567017213,23.73466960102087,3
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,150,1,-0.1582,0.2058899382356182,0.0205889938235618,0.04,0.0451104277977585,-0.0364668692365854,0.0599388367301966,7.4933279248044e-05,8.208793831449848,0.0116235699412312,0.0495667380123756,0.0111490377075414,cpu,ok,,25.86695292801596,25.99588586995378,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,300,2,-0.1896999999999999,0.103,0.0103,0.01,0.0596216486486588,-0.0897461698348852,0.0892160884835602,-0.0266762307474926,19.9660161711022,0.015137027099452,0.0821616485693504,0.0031204862654623,cpu,ok,,25.86695292801596,26.085473166953307,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,450,3,-0.179,0.1477679042801701,0.014776790428017,0.02,0.0705425144201537,-0.17334555378871,0.1143104544356568,-0.0364318837658456,32.686828534502546,0.0239998859517424,0.0811409011723234,0.0029573826511173,cpu,ok,,25.86695292801596,26.17470267094905,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,600,4,-0.1896,0.1039999999999999,0.0103999999999999,0.01,0.0787781465003052,-0.2099548670848033,0.1340656581852979,-0.0496666175595538,45.20875066004022,0.0197093465343246,0.0979452550842003,0.0028617080093811,cpu,ok,,25.86695292801596,26.264291396946646,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,750,5,-0.2,2.7895403077993544e-17,2.7895403077993544e-18,0.0,0.0781552927492496,-0.1712420785544828,0.1464767950831397,-0.0636924174084895,57.6732297463539,0.0219038257650165,0.0999067447358579,0.0021473635037672,cpu,ok,,25.86695292801596,26.35383045295021,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,900,6,-0.2,2.7895403077993544e-17,2.7895403077993544e-18,0.0,0.071864616895399,-0.1936584308120804,0.1543866270672631,-0.0773274565786166,70.97319141802363,0.0093516596048559,0.1130010271029202,0.0023094773248967,cpu,ok,,25.86695292801596,26.443303367996123,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1050,7,-0.2,2.7895403077993544e-17,2.7895403077993544e-18,0.0,0.0606144736241477,-0.1887180505169241,0.1560215563744957,-0.0905845019160398,83.89457190870753,0.0081525258745438,0.1134867523319742,0.002519602256218,cpu,ok,,25.86695292801596,26.53283435397316,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1200,8,-0.2,2.7895403077993544e-17,2.7895403077993544e-18,0.0,0.0459977658097474,-0.1292261283032322,0.1546046348577877,-0.1053812127678961,96.78485454578218,0.0028998273115217,0.1166199507275203,0.0026721361533535,cpu,ok,,25.86695292801596,26.626442373963076,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1350,9,-0.1787,0.1498932616864077,0.0149893261686407,0.02,0.0319385560847296,-0.1097699932742595,0.1538582729258091,-0.118222013762506,109.26652357040945,0.0040645757688707,0.1144187775417409,0.0023911007388974,cpu,ok,,25.86695292801596,26.7153920949786,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1500,10,-0.0589,0.366994054943178,0.0366994054943178,0.13,0.0559208615325977,-0.3789594766414459,0.1899829268176554,-0.0940214113664747,118.37836537157308,0.0353829577003121,0.1169822696336588,0.0028193307633494,cpu,ok,,25.86695292801596,26.801537172985263,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1650,11,0.4947999999999999,0.5244149794838727,0.0524414979483872,0.64,0.1961862976459403,-0.8817285129010577,0.3353026363820071,0.0445478045516868,122.37880889811416,0.1039951438733005,0.1204102504571553,0.011151621299953,cpu,ok,,25.86695292801596,26.873315540957265,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1800,12,0.7516999999999999,0.371032016914656,0.0371032016914655,0.87,0.3165104021630639,-1.3365400035980914,0.4555010099625061,0.1626053981697058,122.96566807013689,0.1008442851008679,0.1236570940953119,0.0207871363942858,cpu,ok,,25.86695292801596,26.93577088095481,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,1950,13,0.7818999999999999,0.3481428216155322,0.0348142821615532,0.89,0.3479761279825406,-1.7847480235185502,0.481960619451577,0.1917593126131334,116.59045798712648,0.0732831440975326,0.1257778993333291,0.021455865848635,cpu,ok,,25.86695292801596,26.99415195797337,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,2100,14,0.8552999999999998,0.2187773878958825,0.0218777387895882,0.96,0.3882415540036272,-2.2208782730337697,0.5195731557856379,0.2293751756902646,109.69000333729473,0.1019565598474694,0.1293397921581792,0.0210299162264978,cpu,ok,,25.86695292801596,27.051718437985983,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,2250,15,0.8869,0.1145980679231424,0.0114598067923142,0.99,0.3865426557907234,-2.532298287629083,0.5092258543680374,0.2246618608818544,101.4173826967745,0.0847184306848265,0.1319353130262527,0.0259617101004541,cpu,ok,,25.86695292801596,27.108716241957158,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,2400,16,0.8912,0.032853516331643,0.0032853516331643,1.0,0.3126498043657457,-2.608718933428506,0.4204499445696312,0.1474443917090742,91.2795392049503,0.0577840295125864,0.1342523794892584,0.0203216413542998,cpu,ok,,25.86695292801596,27.16780290496536,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,2550,17,0.8996,0.0265877620515358,0.0026587762051535,1.0,0.2407070361144281,-2.4812054001700448,0.3330848347441877,0.0720003714915036,80.84395669004175,0.0509990995172184,0.1344202468082384,0.0147211275626777,cpu,ok,,25.86695292801596,27.2312528929906,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,2700,18,0.8992,0.0264643842997269,0.0026464384299726,1.0,0.1717360669729328,-2.2177263285853237,0.2501571491620221,-0.0007250944513209,73.44799174207306,0.0245691743378451,0.1326644981469729,0.0099027862213079,cpu,ok,,25.86695292801596,27.28746424196288,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,2850,19,0.8992,0.0266545426984716,0.0026654542698471,1.0,0.1308109250782725,-1.9152122700276148,0.2052838940821125,-0.0441015565796174,71.23279024682321,0.0057362253004535,0.1329003881214732,0.0046152223560371,cpu,ok,,25.86695292801596,27.34363768994808,6
deterministic,0.99,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid.csv,fenchel_mirror,,3000,0.001,0.01,0.03,1e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,242,1.0,1.0,0.9300000000000002,0.8994000000000001,42,100,20,20,3000,20,0.8994000000000001,0.0266219321749431,0.0026621932174943,1.0,0.1164910174237109,-2.166273343097706,0.1998221140305852,-0.056343044383894,76.64373019163848,0.0040405468881922,0.1362247298171291,0.0037494449350033,cpu,ok,,25.86695292801596,27.39991730795009,6
stochastic,0.9,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,fogas_full,,3000,0.001,0.0001,1.0,3e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,589,0.94,0.95,0.0493,-0.1017000000000001,42,100,20,20,150,1,-2.0406000000000004,0.1931572866182826,0.0193157286618282,0.0,-0.1483676179675499,-0.1497837038838851,0.0016323214459525,-0.1496923222372974,9.568872940035115,0.0003191562333481,0.0415074443557387,0.0499848525739052,cpu,ok,,26.543701257032808,26.67458325601183,8
stochastic,0.9,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,fogas_full,,3000,0.001,0.0001,1.0,3e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,589,0.94,0.95,0.0493,-0.1017000000000001,42,100,20,20,300,2,-2.0257500000000004,0.1797843475282585,0.0179784347528258,0.0,-0.2967621818890649,-0.2992241991580849,0.0032376969024654,-0.3002989549865918,17.427812146101186,0.000632589860663,0.0566562832362221,0.0499414257403353,cpu,ok,,26.543701257032808,26.763125053956173,8
stochastic,0.9,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,fogas_full,,3000,0.001,0.0001,1.0,3e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,589,0.94,0.95,0.0493,-0.1017000000000001,42,100,20,20,450,3,-1.9763500000000005,0.3236844820799942,0.0323684482079994,0.04,-0.4446008156831261,-0.4497967675142657,0.00539900240368,-0.4495354586284319,26.18361239199471,0.0001710573477256,0.1061121055021601,0.0498422412087199,cpu,ok,,26.543701257032808,26.84833033400355,8
stochastic,0.9,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,fogas_full,,3000,0.001,0.0001,1.0,3e-07,0.001,10,adam,exact,4,normal,reg_fixed,adam,warm,False,589,0.94,0.95,0.0493,-0.1017000000000001,42,100,20,20,600,4,-1.9129000000000007,0.5791447804890216,0.0579144780489021,0.1,-0.5913792699764209,-0.6000412675196904,0.0086204872233496,-0.5983169078543773,34.93725371815005,0.0006095368781026,0.0963174151772495,0.0496341975431207,cpu,ok,,26.543701257032808,26.931194703967776,8
