alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,fisher_damping,cg_iters,cg_tol,state_weight_update,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0001,0.0003,0.1,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,66.42751548701199,0.04,-0.8768372294536045,-1.1812088639819731,3.8358394473070083,0.38,-0.7283263627614847,0.3517186905263575,2.192399842882219,-5.199804678099337,52.101213083017,-10.904014581075819,-4.904414960226336,399.64603472480525,4.660285731748705,1.0225172614199833,0.049298549614523846,1115
0.0001,0.001,0.2,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,42.85565540200332,0.01,-0.8847125178589873,-1.22893816062362,3.976559112642522,0.38,-0.7283263627614847,0.3517186905263575,2.192399842882219,-5.356156978427736,93.99678188050974,-15.117259256125049,-5.096303615079278,432.48461887937407,4.369429201142369,0.7530592529972058,0.027706999695976915,1176
0.003,3e-05,1.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,105.4145559979952,0.74,-0.5404104790528078,0.5243734271769932,1.662433643860162,0.37,-0.7054041190514333,0.47829614325637093,0.6031244701881593,6.0024088237929405,-205.1329164193566,44.2153411892756,6.234208657352702,2062.87761715531,3.2419706516188316,8.74604205952498,0.12294004574847481,814
0.0001,0.001,0.3,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,68.908748094982,0.01,-0.8847125178589873,-1.228618121598612,3.975097848577924,0.37,-0.7056828400579959,0.31740505462099033,1.89754702230616,-4.730262022543773,61.80375086649427,-11.286468371061812,-4.474232165839122,312.7949909425958,5.0126896808608885,0.601881998956212,0.038304666939990836,1220
0.0001,0.001,0.5,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,105.59699900500709,0.01,-0.8862227293129016,-1.2294312347236471,3.9803211113151535,0.37,-0.7056828400579959,0.31740505462099033,1.89754702230616,-1.328784430293588,-20.45706860532073,3.4088677090738075,-1.2907583542652363,456.270773833997,1.119143987735881,0.7371772315661591,0.020182697239556468,1271
0.003,3e-05,10.0,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,212.5464776790468,0.62,-0.6126284906721184,0.7442829016533219,1.5569784506367126,0.36,-0.6986630383560264,0.4907268265770348,0.5957879351581157,-0.5994533491619247,-222.03674671216748,15.356585226770772,-0.3573177682368237,2209.082740919549,7.606459886360889,10.064377009579523,0.12556361013367306,1009
0.003,1e-05,3.0,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,156.17238983203424,0.6,-0.6404928063038737,-0.1826495726637929,2.4166200719747657,0.35,-0.7094374203387068,0.36034495267502903,0.7292419421748151,8.581469315970075,-324.7811278474378,56.23557820283774,9.113585632089855,3161.8801396036483,6.096805762546659,12.681388272999019,0.13427880338821105,954
0.003,3e-05,0.2,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,65.48748874798184,0.62,-0.6396374671549071,-0.0022120464363931114,2.662192232572118,0.34,-0.757376926895419,-0.8639712722382183,3.7037380305680467,-1.7564023268294275,-252.2988673531255,1.6273269014248233,-1.5678863011122275,2044.5696015856,7.679452425331309,10.811409020825272,0.11359784484037136,777
0.003,1e-05,10.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,85.52690894796979,0.57,-0.6544844759430523,0.0567499651840169,2.211346214583836,0.34,-0.7162634270320276,0.29712058712849443,0.6647278470162912,-31.67586739276642,-163.09933836413347,51.83049341879139,-31.301585999470433,2695.7674964956686,1.9925832731769595,13.831160518694785,0.04974989744340428,855
0.003,0.0001,0.1,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,112.27560713799903,0.14,-0.8493099899284957,-0.6031226598902062,3.0340702522989673,0.34,-0.7621254340220017,-0.8161120877837471,3.4859693603630695,2.8692510319480755,-102.2344547152256,0.8636466448912504,2.633805085015912,965.7504344378675,11.79525457080538,10.251056087939821,0.2858620580565817,788
0.0001,1e-05,2.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,22.56347396998899,0.05,-0.8814143692882407,-1.3471811412347932,4.012295231631906,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.51141332687231,-94.62499188356713,6.488552304800977,-53.09599019801127,2844.647454118468,1.2042078790876065,4.560447987635906,0.04340799169092438,1101
0.0001,1e-05,3.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,38.514262772980146,0.05,-0.8814143692882407,-1.3475375695548637,4.012930771175475,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.5322048201576,-94.51184003174869,6.467760817199172,-53.11709056728011,2843.6909146143003,1.198605302687616,4.562242991429398,0.04342684261323772,1135
0.0001,1e-05,0.75,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,41.42442851897795,0.05,-0.8814143692882407,-1.347045431171099,4.012200227586396,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.48496216372468,-94.75315758525612,6.515003460918584,-53.06956026335121,2844.403262419868,1.2087117530765061,4.561591784252169,0.043385515333985936,1123
0.0001,1e-05,10.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,52.918801913037896,0.05,-0.8814143692882407,-1.3485852971135972,4.014723334658477,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.672227021513606,-93.64612277345265,6.327738654259787,-53.26146485837933,2829.2600270291987,1.1781510346692003,4.561475590363794,0.04355039338366536,1172
0.0001,1e-05,0.2,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,59.57265418703901,0.05,-0.8814143692882407,-1.347031134323758,4.012250598762002,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.474281235167396,-94.84856553055737,6.525684386366141,-53.05796827396468,2847.5345247818036,1.2073379704749172,4.5650726138162545,0.043375567241167985,1175
0.0001,1e-05,5.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,65.00889825000195,0.05,-0.8814143692882407,-1.3477757780983293,4.0131283547647865,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.5725733842109,-94.2600915825904,6.42739226421882,-53.158743486438006,2839.4381437434963,1.1919917729110208,4.563112162618884,0.04346196519146774,1189
0.0001,1e-05,0.1,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,66.81662903900724,0.05,-0.8814143692882407,-1.346941722316409,4.011915845220902,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.47298217137377,-94.87181069472906,6.5269834495378,-53.05580349579335,2850.559532639953,1.2089982046928893,4.565792854761253,0.04337441075993272,1193
0.0001,1e-05,1.5,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,67.95451978599885,0.05,-0.8814143692882407,-1.3472252675175378,4.0125308142290255,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.50114585795189,-94.67613222860345,6.498819770870654,-53.08551467204797,2845.3097263167656,1.2068632162829696,4.557100688253894,0.043399775746756936,1165
0.0001,1e-05,0.05,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,68.37171836599009,0.05,-0.8814143692882407,-1.3469166270073751,4.011868176116435,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.471964901906034,-94.89133399417413,6.528000718732084,-53.05473373657161,2850.730623065443,1.2075263622932852,4.562499166769884,0.04337322612147922,1200
0.0001,1e-05,0.5,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,68.76690252899425,0.05,-0.8814143692882407,-1.3471893112290312,4.012512228353835,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.481508871658804,-94.84217403612162,6.51845675156558,-53.064367449163576,2850.477728130339,1.2050961739344406,4.561069123649346,0.04338188932266975,1167
0.0001,1e-05,0.3,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,70.68480910599465,0.05,-0.8814143692882407,-1.3472648938131955,4.012656394761247,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.477250085204105,-94.85345807868575,6.522715536868682,-53.060156352139835,2850.2747552203095,1.2070345679907883,4.563799249343836,0.04337880966296953,1190
0.0001,1e-05,1.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,71.0021847729804,0.05,-0.8814143692882407,-1.3471101552411584,4.0122592129533405,0.34,-0.7548194520292658,-0.8601111063145398,3.622732276984097,-53.491473030855694,-94.76986621435135,6.508492595203869,-53.074896461470125,2848.565924932508,1.2059267728931342,4.560216016370592,0.04339026646211286,1162
0.003,1e-05,1.0,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,164.35131373995682,0.38,-0.7418358356054572,-0.7173072654516528,3.2595882855588965,0.33,-0.7123907054437101,0.029670510773732398,1.3718968215443705,-1.2412509678400099,-307.27012872983425,36.12267355553718,-0.764031725933696,3010.7854286108372,6.659481324187486,12.203577858896292,0.1698208392579311,946
0.003,1e-05,0.1,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,96.00023380899802,0.54,-0.6940380804231957,-0.17478451070280243,2.5261549744454026,0.31,-0.7295681526513667,0.24432897514917962,0.7329760610672194,-30.91897769186722,-170.81428427531122,52.59307526184114,-30.536962084799914,2719.1468694475793,2.2718646106948635,13.723932701127957,0.03941450153040886,870
0.001,0.0001,10.0,3000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,192.69754655798897,0.41,-0.7295553062974524,-0.19097575778359038,2.7593493545004613,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,2.2935130116612896,-152.09327569548122,18.766539372968985,2.2608477754385614,1221.4866698711487,2.4421092418475996,3.267428828749794,0.0292098631206494,426
0.003,0.0003,5.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,99.32758299499983,0.4,-0.7554188633576036,-0.35551523986234235,3.0187149273768696,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,2.721037297456384,-108.2336480378036,10.833762872939785,2.589541953715341,823.8670473574002,3.145248988353784,3.5151002577678505,0.10010103611654993,796
0.003,0.001,5.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,21.441655697999522,0.36,-0.7404435551047005,-0.14373072384546193,2.7421658387277112,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,1.9353862861497042,-80.46544986077885,9.946356444406517,1.860545461892515,618.0860262017271,1.6557500974589288,2.0112419594036757,0.05132018980158476,793
0.001,0.0003,3.0,3000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,208.20366498001385,0.34,-0.768335390878837,-0.2265876804273468,2.7272463990061753,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,0.400785692390385,-31.576011397875973,4.989752440850195,0.2997525409299112,372.8590351459144,1.9416432364862124,1.767754354372703,0.043923047324529,321
0.001,0.0003,10.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,92.08544519700808,0.34,-0.7714527945742594,-0.2461537083238712,2.7906351112164427,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,2.1386602046941974,-138.78789066054588,17.483940346224458,2.1130949751047536,1127.49424436273,2.4554939160689293,2.823351451991549,0.027480975528515326,257
0.003,0.001,3.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,85.72036685998319,0.31,-0.7744649545232636,-0.21919820607578402,2.8574584599349073,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,0.7351049168992878,-51.77594331315627,5.794050399009091,0.6097320838295778,392.7139785437882,1.7192053847428914,1.8071677806753736,0.0819439530456759,886
0.001,0.0003,2.0,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,228.33920026296983,0.31,-0.7776332640501312,-0.33132910448216873,2.7808552511693674,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,0.34349355502395706,8.085844320468356,2.4207669151092475,0.40731313681109005,379.15909472009184,3.111569106080513,3.8310175248954654,0.05534461512200517,367
0.001,0.0001,0.75,1000,0.1,20,3e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,69.25858867698116,0.29,-0.8070681275434302,-0.5834532920867327,3.0963451800834623,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,35.29454848052999,-689.7559980166445,41.17453619486785,35.347825346516316,3451.174486559269,22.156124573428368,10.654635586748185,0.051941167498715454,1340
0.001,0.0001,5.0,3000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,161.99911471799714,0.26,-0.7830045325858102,-0.3674323705762483,2.9056045414268885,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,5.527042193171351,-135.35852952220193,13.547399232009958,5.420228879535536,947.158168695347,2.7203987894968056,3.4758261127521206,0.04875383873030391,245
0.001,0.0001,2.0,3000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,200.64713163295528,0.26,-0.7940082525346932,-0.5086759479531314,3.006033068378794,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,7.910976016740857,-128.23275607525426,10.107827638993866,7.723934862736577,852.3085601022362,6.028665726093951,5.206676594470472,0.03766651372931616,306
0.001,0.0003,5.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,118.15258834103588,0.26,-0.8001612035068156,-0.4895742056869998,3.0281747883845105,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,4.947347681267702,-120.55468749437149,14.167641454005814,4.786246205701251,700.0778602333722,4.069948857308671,2.9574362909896523,0.043520991689197985,200
0.003,0.001,2.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,65.1714489920414,0.24,-0.8083311002980623,-0.5710295235138998,3.165519550715142,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,3.1563627434378487,-79.19517729642341,8.194834865490547,2.8448746304085133,439.82412902042734,4.404878944823378,2.994297128445811,0.10886278273246863,848
0.001,0.0001,1.0,1000,0.3,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,44.583510588039644,0.24,-0.814062374416476,-0.5262727718386192,2.9637646663211745,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,31.81305723445284,-602.343982185354,15.020672824061998,32.065613106755464,2856.0418220480014,29.135048761043766,15.20440916527245,0.07262402713753546,462
0.001,0.001,1.5,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2830.6225156489527,0.23,-0.8099268087756871,-0.545348885847916,3.07678975208349,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,1.888519820821724,-23.33329274972273,4.33543636700948,1.6634737636394612,178.757040238868,2.2960779002396965,1.2778376301605603,0.0374623015602113,72
0.001,0.0001,1.0,1000,0.3,10,3e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,67.0308573479997,0.23,-0.8103392442965428,-0.5890748977280416,3.030645115602895,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,33.478516161382395,-713.8486434573022,25.71281491797996,33.484842911103854,3059.5051537190984,34.85667568889308,22.723798359530786,0.054267976904208405,517
0.001,0.0001,10.0,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,150.66142940201098,0.22,-0.8043143814093195,-0.4994486847093488,3.0718590966390478,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,1.7605591790257478,-150.46477021390422,20.71100261075118,1.7000666710698742,1168.5997588053224,3.0852224439103764,5.293912383013293,0.03717010844787391,368
0.001,0.0001,0.5,1000,0.3,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,71.6312655179645,0.22,-0.8180227606537075,-0.626328457976924,3.118826585484929,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,46.62100508883668,-704.9815827101831,28.310399254517392,46.53654194894013,3271.0596026660646,27.65204412250674,14.212369603530592,0.06981855319348448,2206
0.0003,0.0001,2.0,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,202.5617294589756,0.22,-0.8274388712773316,-0.664980824408833,3.146099736593145,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,-4.02089849639604,126.97932888207835,-10.031533547676597,-3.9728637638206363,1427.64524139149,5.191825800908169,4.685553382181597,0.023745635330142983,1079
0.001,0.0003,3.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,3214.1325975909717,0.2,-0.8176199210605237,-0.5855403298734211,3.092615605032289,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,6.134160234404119,-119.41764316517,10.099526995438351,5.920911388930783,632.9466987287242,4.436702931936323,3.8323505691947712,0.0574902462388496,91
0.001,0.0001,0.75,1000,0.3,10,1e-08,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,20.432141021999996,0.2,-0.8253462731355485,-0.5205130781412932,2.928128585065787,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,45.10291172667701,-684.3021852539462,26.272713276069428,45.01145564185794,3219.5014339399245,33.327564301715434,19.5440556914223,0.06261104901467826,1363
0.001,0.0003,2.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,3270.0767079040525,0.2,-0.8269218378945642,-0.5638244854503339,3.025680945098111,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,9.39512064522954,-111.37138336055574,14.899885800729152,9.126955682032888,588.558883365212,8.484775348221863,3.2574318377345657,0.0612511613897316,97
0.0003,0.0001,3.0,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,202.5028536230093,0.2,-0.8315743828973875,-0.6922114956743872,3.1937827369681013,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,-2.3864255423524114,57.8928190350844,0.16039371103256145,-2.38295767376571,1111.6325437845835,3.372552371510167,3.7951568695156634,0.025561650293631825,1085
0.001,0.0001,1.5,3000,0.3,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,144.3628432030091,0.2,-0.8333463481062406,-0.8214923922556088,3.405228602533603,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,9.08939952796434,135.04309471982657,-21.910492972267438,9.887995718049313,2420.321707199432,60.22095979262422,27.33872169833201,0.11738439315638183,1919
0.001,0.0001,2.0,3000,0.03,10,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,93.41915026801871,0.19,-0.8216899831531066,-0.57390025659112,3.070823700538583,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,5.917853241966531,-118.342868700179,8.404698812750661,5.939550888372201,674.9813040516287,5.15845593768815,4.332617810789182,0.05427627164360855,2482
0.001,0.0001,5.0,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,226.91669729497517,0.18,-0.8314034874753138,-0.8454860118267467,3.506479151450661,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,11.791063766224774,-129.74713573494427,20.86089072980795,11.57602969641824,848.1713941549981,6.369359622253967,4.390658338654368,0.06047157871921722,364
0.0003,0.0001,0.75,3000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,207.70846671098843,0.18,-0.8362469819506753,-0.6979796225235354,3.1789267910038075,0.29,-0.770329874111539,-0.6841204503678606,3.442854137269144,-4.633051023298599,175.50762486705383,-18.244607053704673,-4.5560353615837865,1659.0812620499148,6.6448558562045,5.427978184699917,0.03291805921113645,1080
