n_centers,ridge,sigma_mult,base_sigma,sigma,feature_dim,converged,status,error,elapsed_seconds
58,0.01,1.0,0.12034320551785195,0.12034320551785195,236,False,ok,,0.30549216899089515
58,0.1,0.05,0.12034320551785195,0.0060171602758925975,236,False,ok,,0.30567683815024793
58,0.1,0.1,0.12034320551785195,0.012034320551785195,236,False,ok,,0.30669403495267034
58,0.1,0.2,0.12034320551785195,0.02406864110357039,236,False,ok,,0.30508516915142536
58,0.1,0.4,0.12034320551785195,0.04813728220714078,236,False,ok,,0.3051459388807416
58,0.1,0.6,0.12034320551785195,0.07220592331071117,236,False,ok,,0.3047765400260687
58,0.1,0.8,0.12034320551785195,0.09627456441428156,236,False,ok,,0.304737479891628
58,0.1,1.0,0.12034320551785195,0.12034320551785195,236,False,ok,,0.3057755578774959
58,1.0,0.05,0.12034320551785195,0.0060171602758925975,236,False,ok,,0.306451756041497
58,1.0,0.1,0.12034320551785195,0.012034320551785195,236,False,ok,,0.30756455194205046
58,1.0,0.2,0.12034320551785195,0.02406864110357039,236,False,ok,,0.30483773117884994
58,1.0,0.4,0.12034320551785195,0.04813728220714078,236,False,ok,,0.30607318691909313
58,1.0,0.6,0.12034320551785195,0.07220592331071117,236,False,ok,,0.30491173011250794
58,1.0,0.8,0.12034320551785195,0.09627456441428156,236,False,ok,,0.3041195229161531
58,1.0,1.0,0.12034320551785195,0.12034320551785195,236,False,ok,,0.3058503770735115
58,10.0,0.05,0.12034320551785195,0.0060171602758925975,236,False,ok,,0.32003986509516835
58,10.0,0.1,0.12034320551785195,0.012034320551785195,236,False,ok,,0.30541896796785295
58,10.0,0.2,0.12034320551785195,0.02406864110357039,236,False,ok,,0.3059887171257287
58,10.0,0.4,0.12034320551785195,0.04813728220714078,236,False,ok,,0.30526177887804806
58,10.0,0.6,0.12034320551785195,0.07220592331071117,236,False,ok,,0.30528056784532964
58,10.0,0.8,0.12034320551785195,0.09627456441428156,236,False,ok,,0.3049315589014441
58,10.0,1.0,0.12034320551785195,0.12034320551785195,236,False,ok,,0.3053850589785725
57,1e-06,0.05,0.11896505240436903,0.0059482526202184515,232,False,ok,,0.3064495560247451
57,1e-06,0.1,0.11896505240436903,0.011896505240436903,232,False,ok,,0.30574214714579284
57,1e-06,0.2,0.11896505240436903,0.023793010480873806,232,False,ok,,0.30417736200615764
57,1e-06,0.4,0.11896505240436903,0.04758602096174761,232,False,ok,,0.305218358989805
57,1e-06,0.6,0.11896505240436903,0.07137903144262141,232,False,ok,,0.3034297851845622
57,1e-06,0.8,0.11896505240436903,0.09517204192349522,232,False,ok,,0.3043612218461931
57,1e-06,1.0,0.11896505240436903,0.11896505240436903,232,False,ok,,0.30565170804038644
57,0.0001,0.05,0.11896505240436903,0.0059482526202184515,232,False,ok,,0.30521889007650316
57,0.0001,0.1,0.11896505240436903,0.011896505240436903,232,False,ok,,0.3061820571310818
57,0.0001,0.2,0.11896505240436903,0.023793010480873806,232,False,ok,,0.3085162998177111
57,0.0001,0.4,0.11896505240436903,0.04758602096174761,232,False,ok,,0.30369717394933105
57,0.0001,0.6,0.11896505240436903,0.07137903144262141,232,False,ok,,0.30303243617527187
57,0.0001,0.8,0.11896505240436903,0.09517204192349522,232,False,ok,,0.31135314097628
57,0.0001,1.0,0.11896505240436903,0.11896505240436903,232,False,ok,,0.3044786909595132
57,0.01,0.05,0.11896505240436903,0.0059482526202184515,232,False,ok,,0.3041012429166585
57,0.01,0.1,0.11896505240436903,0.011896505240436903,232,False,ok,,0.30544839799404144
57,0.01,0.2,0.11896505240436903,0.023793010480873806,232,False,ok,,0.30551262898370624
57,0.01,0.4,0.11896505240436903,0.04758602096174761,232,False,ok,,0.30493063014000654
57,0.01,0.6,0.11896505240436903,0.07137903144262141,232,False,ok,,0.3030510151293129
57,0.01,0.8,0.11896505240436903,0.09517204192349522,232,False,ok,,0.30239861784502864
57,0.01,1.0,0.11896505240436903,0.11896505240436903,232,False,ok,,0.3174076830036938
57,0.1,0.05,0.11896505240436903,0.0059482526202184515,232,False,ok,,0.3044524621218443
57,0.1,0.1,0.11896505240436903,0.011896505240436903,232,False,ok,,0.30761806201189756
57,0.1,0.2,0.11896505240436903,0.023793010480873806,232,False,ok,,0.30632099602371454
57,0.1,0.4,0.11896505240436903,0.04758602096174761,232,False,ok,,0.30551796802319586
57,0.1,0.6,0.11896505240436903,0.07137903144262141,232,False,ok,,0.30287085589952767
57,0.1,0.8,0.11896505240436903,0.09517204192349522,232,False,ok,,0.3032641049940139
57,0.1,1.0,0.11896505240436903,0.11896505240436903,232,False,ok,,0.30553292902186513
57,1.0,0.05,0.11896505240436903,0.0059482526202184515,232,False,ok,,0.3051864090375602
57,1.0,0.1,0.11896505240436903,0.011896505240436903,232,False,ok,,0.30596516700461507
57,1.0,0.2,0.11896505240436903,0.023793010480873806,232,False,ok,,0.3044924018904567
57,1.0,0.4,0.11896505240436903,0.04758602096174761,232,False,ok,,0.30493465112522244
57,1.0,0.6,0.11896505240436903,0.07137903144262141,232,False,ok,,0.3034925239626318
57,1.0,0.8,0.11896505240436903,0.09517204192349522,232,False,ok,,0.3039721630048007
57,1.0,1.0,0.11896505240436903,0.11896505240436903,232,False,ok,,0.303026206092909
57,10.0,0.05,0.11896505240436903,0.0059482526202184515,232,False,ok,,0.3051372589543462
57,10.0,0.1,0.11896505240436903,0.011896505240436903,232,False,ok,,0.3059732369147241
57,10.0,0.2,0.11896505240436903,0.023793010480873806,232,False,ok,,0.30448420089669526
57,10.0,0.4,0.11896505240436903,0.04758602096174761,232,False,ok,,0.30416906299069524
57,10.0,0.6,0.11896505240436903,0.07137903144262141,232,False,ok,,0.30402488191612065
57,10.0,0.8,0.11896505240436903,0.09517204192349522,232,False,ok,,0.3047210508957505
57,10.0,1.0,0.11896505240436903,0.11896505240436903,232,False,ok,,0.3050603799056262
56,1e-06,0.05,0.12207518772918159,0.00610375938645908,228,False,ok,,0.3102776331361383
56,1e-06,0.1,0.12207518772918159,0.01220751877291816,228,False,ok,,0.3055828979704529
56,1e-06,0.2,0.12207518772918159,0.02441503754583632,228,False,ok,,0.30389793310314417
56,1e-06,0.4,0.12207518772918159,0.04883007509167264,228,False,ok,,0.30365981301292777
56,1e-06,0.6,0.12207518772918159,0.07324511263750895,228,False,ok,,0.30201581912115216
56,1e-06,0.8,0.12207518772918159,0.09766015018334528,228,False,ok,,0.30304910498671234
56,1e-06,1.0,0.12207518772918159,0.12207518772918159,228,False,ok,,0.4634033420588821
56,0.0001,0.05,0.12207518772918159,0.00610375938645908,228,False,ok,,0.3029377870261669
56,0.0001,0.1,0.12207518772918159,0.01220751877291816,228,False,ok,,0.3037611630279571
56,0.0001,0.2,0.12207518772918159,0.02441503754583632,228,False,ok,,0.304002292919904
56,0.0001,0.4,0.12207518772918159,0.04883007509167264,228,False,ok,,0.30424746009521186
56,0.0001,0.6,0.12207518772918159,0.07324511263750895,228,False,ok,,0.3037081251386553
56,0.0001,0.8,0.12207518772918159,0.09766015018334528,228,False,ok,,0.3030983959324658
56,0.0001,1.0,0.12207518772918159,0.12207518772918159,228,False,ok,,0.30366634484380484
56,0.01,0.05,0.12207518772918159,0.00610375938645908,228,False,ok,,0.3029916970990598
56,0.01,0.1,0.12207518772918159,0.01220751877291816,228,False,ok,,0.30481095192953944
56,0.01,0.2,0.12207518772918159,0.02441503754583632,228,False,ok,,0.30254578799940646
56,0.01,0.4,0.12207518772918159,0.04883007509167264,228,False,ok,,0.30260154814459383
56,0.01,0.6,0.12207518772918159,0.07324511263750895,228,False,ok,,0.30252362904138863
56,0.01,0.8,0.12207518772918159,0.09766015018334528,228,False,ok,,0.3028245088644326
56,0.01,1.0,0.12207518772918159,0.12207518772918159,228,False,ok,,0.3030557269230485
56,0.1,0.05,0.12207518772918159,0.00610375938645908,228,False,ok,,0.3021580199711025
56,0.1,0.1,0.12207518772918159,0.01220751877291816,228,False,ok,,0.303312016883865
56,0.1,0.2,0.12207518772918159,0.02441503754583632,228,False,ok,,0.3037457650061697
56,0.1,0.4,0.12207518772918159,0.04883007509167264,228,False,ok,,0.30265137809328735
56,0.1,0.6,0.12207518772918159,0.07324511263750895,228,False,ok,,0.30254579801112413
56,0.1,0.8,0.12207518772918159,0.09766015018334528,228,False,ok,,0.30375310499221087
56,0.1,1.0,0.12207518772918159,0.12207518772918159,228,False,ok,,0.3016657012049109
56,1.0,0.05,0.12207518772918159,0.00610375938645908,228,False,ok,,0.30730183492414653
56,1.0,0.1,0.12207518772918159,0.01220751877291816,228,False,ok,,0.3087483511772007
56,1.0,0.2,0.12207518772918159,0.02441503754583632,228,False,ok,,0.3034921458456665
56,1.0,0.4,0.12207518772918159,0.04883007509167264,228,False,ok,,0.3064033181872219
56,1.0,0.6,0.12207518772918159,0.07324511263750895,228,False,ok,,0.3044104431755841
56,1.0,0.8,0.12207518772918159,0.09766015018334528,228,False,ok,,0.3028896569740027
56,1.0,1.0,0.12207518772918159,0.12207518772918159,228,False,ok,,0.3044520439580083
56,10.0,0.05,0.12207518772918159,0.00610375938645908,228,False,ok,,0.30444373306818306
56,10.0,0.1,0.12207518772918159,0.01220751877291816,228,False,ok,,0.303862924920395
56,10.0,0.2,0.12207518772918159,0.02441503754583632,228,False,ok,,0.30232098791748285
56,10.0,0.4,0.12207518772918159,0.04883007509167264,228,False,ok,,0.31137503404170275
56,10.0,0.6,0.12207518772918159,0.07324511263750895,228,False,ok,,0.3035978260450065
56,10.0,0.8,0.12207518772918159,0.09766015018334528,228,False,ok,,0.302812758134678
56,10.0,1.0,0.12207518772918159,0.12207518772918159,228,False,ok,,0.3026237681042403
55,1e-06,0.05,0.11997795180541682,0.005998897590270841,224,False,ok,,0.3039546541403979
55,1e-06,0.1,0.11997795180541682,0.011997795180541683,224,False,ok,,0.303875275189057
55,1e-06,0.2,0.11997795180541682,0.023995590361083365,224,False,ok,,0.3090262501500547
55,1e-06,0.4,0.11997795180541682,0.04799118072216673,224,False,ok,,0.3015886009670794
55,1e-06,0.6,0.11997795180541682,0.07198677108325009,224,False,ok,,0.31793132494203746
55,1e-06,0.8,0.11997795180541682,0.09598236144433346,224,False,ok,,0.3025822688359767
55,1e-06,1.0,0.11997795180541682,0.11997795180541682,224,False,ok,,0.3019605800509453
55,0.0001,0.05,0.11997795180541682,0.005998897590270841,224,False,ok,,0.3024771090131253
55,0.0001,0.1,0.11997795180541682,0.011997795180541683,224,False,ok,,0.30223510903306305
55,0.0001,0.2,0.11997795180541682,0.023995590361083365,224,False,ok,,0.3015975209418684
55,0.0001,0.4,0.11997795180541682,0.04799118072216673,224,False,ok,,0.3037197650410235
55,0.0001,0.6,0.11997795180541682,0.07198677108325009,224,False,ok,,0.3019667200278491
55,0.0001,0.8,0.11997795180541682,0.09598236144433346,224,False,ok,,0.30196139006875455
55,0.0001,1.0,0.11997795180541682,0.11997795180541682,224,False,ok,,0.3074868652038276
55,0.01,0.05,0.11997795180541682,0.005998897590270841,224,False,ok,,0.30203879019245505
55,0.01,0.1,0.11997795180541682,0.011997795180541683,224,False,ok,,0.3043865938670933
55,0.01,0.2,0.11997795180541682,0.023995590361083365,224,False,ok,,0.3015561210922897
55,0.01,0.4,0.11997795180541682,0.04799118072216673,224,False,ok,,0.30179732106626034
55,0.01,0.6,0.11997795180541682,0.07198677108325009,224,False,ok,,0.3004155750386417
55,0.01,0.8,0.11997795180541682,0.09598236144433346,224,False,ok,,0.3038121259305626
55,0.01,1.0,0.11997795180541682,0.11997795180541682,224,False,ok,,0.30178571003489196
55,0.1,0.05,0.11997795180541682,0.005998897590270841,224,False,ok,,0.3022589390166104
55,0.1,0.1,0.11997795180541682,0.011997795180541683,224,False,ok,,0.3030584470834583
55,0.1,0.2,0.11997795180541682,0.023995590361083365,224,False,ok,,0.30216956906951964
55,0.1,0.4,0.11997795180541682,0.04799118072216673,224,False,ok,,0.3017922420985997
55,0.1,0.6,0.11997795180541682,0.07198677108325009,224,False,ok,,0.3011132529936731
55,0.1,0.8,0.11997795180541682,0.09598236144433346,224,False,ok,,0.30120694311335683
55,0.1,1.0,0.11997795180541682,0.11997795180541682,224,False,ok,,0.30267455894500017
55,1.0,0.05,0.11997795180541682,0.005998897590270841,224,False,ok,,0.3020222510676831
55,1.0,0.1,0.11997795180541682,0.011997795180541683,224,False,ok,,0.30150075093843043
55,1.0,0.2,0.11997795180541682,0.023995590361083365,224,False,ok,,0.30471502197906375
55,1.0,0.4,0.11997795180541682,0.04799118072216673,224,False,ok,,0.3023375989869237
55,1.0,0.6,0.11997795180541682,0.07198677108325009,224,False,ok,,0.3030451370868832
55,1.0,0.8,0.11997795180541682,0.09598236144433346,224,False,ok,,0.30306802690029144
55,1.0,1.0,0.11997795180541682,0.11997795180541682,224,False,ok,,0.30345162586309016
55,10.0,0.05,0.11997795180541682,0.005998897590270841,224,False,ok,,0.30207522003911436
55,10.0,0.1,0.11997795180541682,0.011997795180541683,224,False,ok,,0.30319681693799794
55,10.0,0.2,0.11997795180541682,0.023995590361083365,224,False,ok,,0.3029874770436436
55,10.0,0.4,0.11997795180541682,0.04799118072216673,224,False,ok,,0.3011975318659097
55,10.0,0.6,0.11997795180541682,0.07198677108325009,224,False,ok,,0.30118663189932704
55,10.0,0.8,0.11997795180541682,0.09598236144433346,224,False,ok,,0.3025540991220623
55,10.0,1.0,0.11997795180541682,0.11997795180541682,224,False,ok,,0.3028952970635146
54,1e-06,0.05,0.12350392957011579,0.00617519647850579,220,False,ok,,0.30191939999349415
54,1e-06,0.1,0.12350392957011579,0.01235039295701158,220,False,ok,,0.3024842778686434
54,1e-06,0.2,0.12350392957011579,0.02470078591402316,220,False,ok,,0.30076088407076895
54,1e-06,0.4,0.12350392957011579,0.04940157182804632,220,False,ok,,0.30037004593759775
54,1e-06,0.6,0.12350392957011579,0.07410235774206947,220,False,ok,,0.30028087506070733
54,1e-06,0.8,0.12350392957011579,0.09880314365609263,220,False,ok,,0.30055522406473756
54,1e-06,1.0,0.12350392957011579,0.12350392957011579,220,False,ok,,0.30455217394046485
54,0.0001,0.05,0.12350392957011579,0.00617519647850579,220,False,ok,,0.2996158259920776
54,0.0001,0.1,0.12350392957011579,0.01235039295701158,220,False,ok,,0.3016019710339606
54,0.0001,0.2,0.12350392957011579,0.02470078591402316,220,False,ok,,0.31179336179047823
54,0.0001,0.4,0.12350392957011579,0.04940157182804632,220,False,ok,,0.3042401340790093
54,0.0001,0.6,0.12350392957011579,0.07410235774206947,220,False,ok,,0.3020640399772674
54,0.0001,0.8,0.12350392957011579,0.09880314365609263,220,False,ok,,0.3027215078473091
54,0.0001,1.0,0.12350392957011579,0.12350392957011579,220,False,ok,,0.3012722618877888
54,0.01,0.05,0.12350392957011579,0.00617519647850579,220,False,ok,,0.29910391801968217
54,0.01,0.1,0.12350392957011579,0.01235039295701158,220,False,ok,,0.30000173510052264
54,0.01,0.2,0.12350392957011579,0.02470078591402316,220,False,ok,,0.2991576089989394
54,0.01,0.4,0.12350392957011579,0.04940157182804632,220,False,ok,,0.3006062840577215
54,0.01,0.6,0.12350392957011579,0.07410235774206947,220,False,ok,,0.3022507100831717
54,0.01,0.8,0.12350392957011579,0.09880314365609263,220,False,ok,,0.2991163181141019
54,0.01,1.0,0.12350392957011579,0.12350392957011579,220,False,ok,,0.31068755500018597
54,0.1,0.05,0.12350392957011579,0.00617519647850579,220,False,ok,,0.3001271551474929
54,0.1,0.1,0.12350392957011579,0.01235039295701158,220,False,ok,,0.30624630814418197
54,0.1,0.2,0.12350392957011579,0.02470078591402316,220,False,ok,,0.30055422405712306
54,0.1,0.4,0.12350392957011579,0.04940157182804632,220,False,ok,,0.30013098497875035
54,0.1,0.6,0.12350392957011579,0.07410235774206947,220,False,ok,,0.3006433539558202
54,0.1,0.8,0.12350392957011579,0.09880314365609263,220,False,ok,,0.30180856096558273
54,0.1,1.0,0.12350392957011579,0.12350392957011579,220,False,ok,,0.30054178391583264
54,1.0,0.05,0.12350392957011579,0.00617519647850579,220,False,ok,,0.3005402141716331
54,1.0,0.1,0.12350392957011579,0.01235039295701158,220,False,ok,,0.30088452296331525
54,1.0,0.2,0.12350392957011579,0.02470078591402316,220,False,ok,,0.3020145900081843
54,1.0,0.4,0.12350392957011579,0.04940157182804632,220,False,ok,,0.3038742048665881
54,1.0,0.6,0.12350392957011579,0.07410235774206947,220,False,ok,,0.3011539129074663
54,1.0,0.8,0.12350392957011579,0.09880314365609263,220,False,ok,,0.2998950560577214
54,1.0,1.0,0.12350392957011579,0.12350392957011579,220,False,ok,,0.3104891059920192
54,10.0,0.05,0.12350392957011579,0.00617519647850579,220,False,ok,,0.3000988350249827
54,10.0,0.1,0.12350392957011579,0.01235039295701158,220,False,ok,,0.30097416299395263
54,10.0,0.2,0.12350392957011579,0.02470078591402316,220,False,ok,,0.3013970209285617
54,10.0,0.4,0.12350392957011579,0.04940157182804632,220,False,ok,,0.3017227111849934
54,10.0,0.6,0.12350392957011579,0.07410235774206947,220,False,ok,,0.3011770120356232
54,10.0,0.8,0.12350392957011579,0.09880314365609263,220,False,ok,,0.29978819703683257
54,10.0,1.0,0.12350392957011579,0.12350392957011579,220,False,ok,,0.3059462590608746
53,1e-06,0.05,0.12478597436284332,0.006239298718142166,216,False,ok,,0.3015977810136974
53,1e-06,0.1,0.12478597436284332,0.012478597436284333,216,False,ok,,0.300144876120612
53,1e-06,0.2,0.12478597436284332,0.024957194872568665,216,False,ok,,0.3010825819801539
53,1e-06,0.4,0.12478597436284332,0.04991438974513733,216,False,ok,,0.29939116700552404
53,1e-06,0.6,0.12478597436284332,0.07487158461770599,216,False,ok,,0.29891117801889777
53,1e-06,0.8,0.12478597436284332,0.09982877949027466,216,False,ok,,0.2999413460493088
53,1e-06,1.0,0.12478597436284332,0.12478597436284332,216,False,ok,,0.29994087596423924
53,0.0001,0.05,0.12478597436284332,0.006239298718142166,216,False,ok,,0.2998584758024663
53,0.0001,0.1,0.12478597436284332,0.012478597436284333,216,False,ok,,0.4575363320764154
53,0.0001,0.2,0.12478597436284332,0.024957194872568665,216,False,ok,,0.30114558315835893
53,0.0001,0.4,0.12478597436284332,0.04991438974513733,216,False,ok,,0.298898127861321
53,0.0001,0.6,0.12478597436284332,0.07487158461770599,216,False,ok,,0.2993344080168754
53,0.0001,0.8,0.12478597436284332,0.09982877949027466,216,False,ok,,0.3008246140088886
53,0.0001,1.0,0.12478597436284332,0.12478597436284332,216,False,ok,,0.2998626660555601
53,0.01,0.05,0.12478597436284332,0.006239298718142166,216,False,ok,,0.29889814904890954
53,0.01,0.1,0.12478597436284332,0.012478597436284333,216,False,ok,,0.30048233387060463
53,0.01,0.2,0.12478597436284332,0.024957194872568665,216,False,ok,,0.29988955589942634
53,0.01,0.4,0.12478597436284332,0.04991438974513733,216,False,ok,,0.29808895103633404
53,0.01,0.6,0.12478597436284332,0.07487158461770599,216,False,ok,,0.30047300504520535
53,0.01,0.8,0.12478597436284332,0.09982877949027466,216,False,ok,,0.31756262620911
53,0.01,1.0,0.12478597436284332,0.12478597436284332,216,False,ok,,0.3000958950724453
53,0.1,0.05,0.12478597436284332,0.006239298718142166,216,False,ok,,0.300277414964512
53,0.1,0.1,0.12478597436284332,0.012478597436284333,216,False,ok,,0.30090418295003474
53,0.1,0.2,0.12478597436284332,0.024957194872568665,216,False,ok,,0.3001210750080645
53,0.1,0.4,0.12478597436284332,0.04991438974513733,216,False,ok,,0.29979739687405527
53,0.1,0.6,0.12478597436284332,0.07487158461770599,216,False,ok,,0.299443376949057
53,0.1,0.8,0.12478597436284332,0.09982877949027466,216,False,ok,,0.3001903351396322
53,0.1,1.0,0.12478597436284332,0.12478597436284332,216,False,ok,,0.2994163380935788
53,1.0,0.05,0.12478597436284332,0.006239298718142166,216,False,ok,,0.2996947169303894
53,1.0,0.1,0.12478597436284332,0.012478597436284333,216,False,ok,,0.3011776020284742
53,1.0,0.2,0.12478597436284332,0.024957194872568665,216,False,ok,,0.30031396518461406
53,1.0,0.4,0.12478597436284332,0.04991438974513733,216,False,ok,,0.3010228630155325
53,1.0,0.6,0.12478597436284332,0.07487158461770599,216,False,ok,,0.301050212001428
53,1.0,0.8,0.12478597436284332,0.09982877949027466,216,False,ok,,0.2996901359874755
53,1.0,1.0,0.12478597436284332,0.12478597436284332,216,False,ok,,0.30056201410479844
53,10.0,0.05,0.12478597436284332,0.006239298718142166,216,False,ok,,0.29803867102600634
53,10.0,0.1,0.12478597436284332,0.012478597436284333,216,False,ok,,0.3017981501761824
53,10.0,0.2,0.12478597436284332,0.024957194872568665,216,False,ok,,0.30043277400545776
53,10.0,0.4,0.12478597436284332,0.04991438974513733,216,False,ok,,0.29964959691278636
53,10.0,0.6,0.12478597436284332,0.07487158461770599,216,False,ok,,0.3002518049906939
53,10.0,0.8,0.12478597436284332,0.09982877949027466,216,False,ok,,0.3001035349443555
53,10.0,1.0,0.12478597436284332,0.12478597436284332,216,False,ok,,0.2996326561551541
52,1e-06,0.05,0.12603359974325737,0.006301679987162869,212,False,ok,,0.2981990808621049
52,1e-06,0.1,0.12603359974325737,0.012603359974325738,212,False,ok,,0.29903430794365704
52,1e-06,0.2,0.12603359974325737,0.025206719948651476,212,False,ok,,0.29915774799883366
52,1e-06,0.4,0.12603359974325737,0.05041343989730295,212,False,ok,,0.2984447800554335
52,1e-06,0.6,0.12603359974325737,0.07562015984595442,212,False,ok,,0.2989097291138023
52,1e-06,0.8,0.12603359974325737,0.1008268797946059,212,False,ok,,0.29762128298170865
52,1e-06,1.0,0.12603359974325737,0.12603359974325737,212,False,ok,,0.3033639560453594
52,0.0001,0.05,0.12603359974325737,0.006301679987162869,212,False,ok,,0.29979884601198137
52,0.0001,0.1,0.12603359974325737,0.012603359974325738,212,False,ok,,0.2991079280618578
52,0.0001,0.2,0.12603359974325737,0.025206719948651476,212,False,ok,,0.2990612981375307
52,0.0001,0.4,0.12603359974325737,0.05041343989730295,212,False,ok,,0.29888123902492225
52,0.0001,0.6,0.12603359974325737,0.07562015984595442,212,False,ok,,0.29814878082834184
52,0.0001,0.8,0.12603359974325737,0.1008268797946059,212,False,ok,,0.29759783297777176
52,0.0001,1.0,0.12603359974325737,0.12603359974325737,212,False,ok,,0.3001519648823887
52,0.01,0.05,0.12603359974325737,0.006301679987162869,212,False,ok,,0.30291760712862015
52,0.01,0.1,0.12603359974325737,0.012603359974325738,212,False,ok,,0.300714093958959
52,0.01,0.2,0.12603359974325737,0.025206719948651476,212,False,ok,,0.3006352339871228
52,0.01,0.4,0.12603359974325737,0.05041343989730295,212,False,ok,,0.29856350901536644
52,0.01,0.6,0.12603359974325737,0.07562015984595442,212,False,ok,,0.29773711203597486
52,0.01,0.8,0.12603359974325737,0.1008268797946059,212,False,ok,,0.2988295299001038
52,0.01,1.0,0.12603359974325737,0.12603359974325737,212,False,ok,,0.31051544682122767
52,0.1,0.05,0.12603359974325737,0.006301679987162869,212,False,ok,,0.29838035092689097
52,0.1,0.1,0.12603359974325737,0.012603359974325738,212,False,ok,,0.30998787796124816
52,0.1,0.2,0.12603359974325737,0.025206719948651476,212,False,ok,,0.2999032058287412
52,0.1,0.4,0.12603359974325737,0.05041343989730295,212,False,ok,,0.2981543911155313
52,0.1,0.6,0.12603359974325737,0.07562015984595442,212,False,ok,,0.2985307110939175
52,0.1,0.8,0.12603359974325737,0.1008268797946059,212,False,ok,,0.29809457110241055
52,0.1,1.0,0.12603359974325737,0.12603359974325737,212,False,ok,,0.2986899989191443
52,1.0,0.05,0.12603359974325737,0.006301679987162869,212,False,ok,,0.2996291471645236
52,1.0,0.1,0.12603359974325737,0.012603359974325738,212,False,ok,,0.29885393916629255
52,1.0,0.2,0.12603359974325737,0.025206719948651476,212,False,ok,,0.29994210600852966
52,1.0,0.4,0.12603359974325737,0.05041343989730295,212,False,ok,,0.2987417089752853
52,1.0,0.6,0.12603359974325737,0.07562015984595442,212,False,ok,,0.30818758206442
52,1.0,0.8,0.12603359974325737,0.1008268797946059,212,False,ok,,0.3027980870101601
52,1.0,1.0,0.12603359974325737,0.12603359974325737,212,False,ok,,0.2991865088697523
52,10.0,0.05,0.12603359974325737,0.006301679987162869,212,False,ok,,0.30117527209222317
52,10.0,0.1,0.12603359974325737,0.012603359974325738,212,False,ok,,0.30111111304722726
52,10.0,0.2,0.12603359974325737,0.025206719948651476,212,False,ok,,0.30033601517789066
52,10.0,0.4,0.12603359974325737,0.05041343989730295,212,False,ok,,0.3115594941191375
52,10.0,0.6,0.12603359974325737,0.07562015984595442,212,False,ok,,0.29679886414669454
52,10.0,0.8,0.12603359974325737,0.1008268797946059,212,False,ok,,0.29915039893239737
52,10.0,1.0,0.12603359974325737,0.12603359974325737,212,False,ok,,0.29896950791589916
51,1e-06,0.05,0.13012911458037746,0.0065064557290188734,208,False,ok,,0.2998314059805125
51,1e-06,0.1,0.13012911458037746,0.013012911458037747,208,False,ok,,0.3004986939486116
51,1e-06,0.2,0.13012911458037746,0.026025822916075494,208,False,ok,,0.2985963188111782
51,1e-06,0.4,0.13012911458037746,0.05205164583215099,208,False,ok,,0.29724561399780214
51,1e-06,0.6,0.13012911458037746,0.07807746874822648,208,False,ok,,0.29840511991642416
51,1e-06,0.8,0.13012911458037746,0.10410329166430198,208,False,ok,,0.3018244309350848
51,1e-06,1.0,0.13012911458037746,0.13012911458037746,208,False,ok,,0.303883905056864
51,0.0001,0.05,0.13012911458037746,0.0065064557290188734,208,False,ok,,0.3015522810164839
51,0.0001,0.1,0.13012911458037746,0.013012911458037747,208,False,ok,,0.3037175149656832
51,0.0001,0.2,0.13012911458037746,0.026025822916075494,208,False,ok,,0.3013384719379246
51,0.0001,0.4,0.13012911458037746,0.05205164583215099,208,False,ok,,0.3024476198479533
51,0.0001,0.6,0.13012911458037746,0.07807746874822648,208,False,ok,,0.306730386801064
51,0.0001,0.8,0.13012911458037746,0.10410329166430198,208,False,ok,,0.30330641590990126
51,0.0001,1.0,0.13012911458037746,0.13012911458037746,208,False,ok,,0.3031979969237
51,0.01,0.05,0.13012911458037746,0.0065064557290188734,208,False,ok,,0.29818703001365066
51,0.01,0.1,0.13012911458037746,0.013012911458037747,208,False,ok,,0.2993186078965664
51,0.01,0.2,0.13012911458037746,0.026025822916075494,208,False,ok,,0.30198208009824157
51,0.01,0.4,0.13012911458037746,0.05205164583215099,208,False,ok,,0.3021815000101924
51,0.01,0.6,0.13012911458037746,0.07807746874822648,208,False,ok,,0.29693529405631125
51,0.01,0.8,0.13012911458037746,0.10410329166430198,208,False,ok,,0.302925226977095
51,0.01,1.0,0.13012911458037746,0.13012911458037746,208,False,ok,,0.30427532317116857
51,0.1,0.05,0.13012911458037746,0.0065064557290188734,208,False,ok,,0.3023377188947052
51,0.1,0.1,0.13012911458037746,0.013012911458037747,208,False,ok,,0.29820549115538597
51,0.1,0.2,0.13012911458037746,0.026025822916075494,208,False,ok,,0.30272719799540937
51,0.1,0.4,0.13012911458037746,0.05205164583215099,208,False,ok,,0.2973830229602754
51,0.1,0.6,0.13012911458037746,0.07807746874822648,208,False,ok,,0.3005300040822476
51,0.1,0.8,0.13012911458037746,0.10410329166430198,208,False,ok,,0.3009493830613792
51,0.1,1.0,0.13012911458037746,0.13012911458037746,208,False,ok,,0.2988510390277952
51,1.0,0.05,0.13012911458037746,0.0065064557290188734,208,False,ok,,0.30195149895735085
51,1.0,0.1,0.13012911458037746,0.013012911458037747,208,False,ok,,0.2989540488924831
51,1.0,0.2,0.13012911458037746,0.026025822916075494,208,False,ok,,0.30149631202220917
51,1.0,0.4,0.13012911458037746,0.05205164583215099,208,False,ok,,0.29678194504231215
51,1.0,0.6,0.13012911458037746,0.07807746874822648,208,False,ok,,0.2958791870623827
51,1.0,0.8,0.13012911458037746,0.10410329166430198,208,False,ok,,0.30268435808829963
