run_idx,status,error,elapsed_seconds,device,torch_threads,seed,dataset_size,epsilon,proportions,proportion_key,reset_mode,reset_support_size,extra_terminal_steps,collection_max_steps,intended_prob,fogas_T,fogas_alpha,fogas_eta,fogas_rho,fogas_D_theta,fogas_beta,coverage_beta,feature_coverage,unique_states,unique_state_actions,state_coverage_ratio,state_action_coverage_ratio,goal_transitions,pit_transitions,terminal_transitions,missing_nonwall_nonterminal_states,observed_goal_reachable,observed_goal_shortest_steps,reward_mean,reward_min,reward_max,planner_policy_return,planner_v_x0,planner_success_rate_50,planner_success_rate_100,planner_success_rate_200,planner_avg_return_50,planner_avg_return_100,planner_avg_return_200,greedy_success_rate_50,greedy_success_rate_100,greedy_success_rate_200,greedy_avg_return_50,greedy_policy_return,greedy_v_x0,greedy_v_gap,greedy_on_data_quality,solver_success_rate_50,solver_success_rate_100,solver_success_rate_200,solver_avg_return_50,solver_policy_return,solver_v_x0,solver_v_gap,solver_on_data_quality,final_lambda_norm,final_theta_bar_norm
2777,ok,,39.82544951606542,cuda:0,1,42,2000,0.2,70% optimal-eps / 30% random,70_30,x0_50_occupancy_uniform_50,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.9783553228773207,42,121,0.42,0.3025,0,24,24,28,False,nan,-0.10865500000000006,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0090633601026646,-0.10340049466768211,-1.0340049466768213,0.02848807724405485,0.15057826795552662,0.0,0.0,0.0,-1.1212813873774055,-0.11314277037796745,-1.1314277037796747,0.12293459193361432,0.24395729996268006,0.1370093412889297,263487.5007141589
1689,ok,,38.62537962500937,cuda:0,1,42,8000,0.3,95% optimal-eps / 5% random,95_5,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.483635628561195,12,40,0.12,0.1,0,0,0,54,False,nan,-0.10009187500000005,-0.345,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0091263184404253,-0.10082055844530906,-1.0082055844530908,0.008780549712858266,0.028604037127701133,0.0,0.0,0.0,-1.099710139499928,-0.11738591456424216,-1.1738591456424219,0.11105379434774337,0.14094610504204147,0.14427088726304044,210039.55870869325
3501,ok,,44.240501382155344,cuda:4,1,42,1000,0.1,50% optimal-eps / 50% random,50_50,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,8.084348884095123,64,186,0.64,0.465,20,48,68,7,False,nan,-0.14893,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0091470157681472,-0.10042239542885345,-1.0042239542885347,0.005244087997283336,0.5056332864443689,0.0,0.0,0.0,-1.0444664973131907,-0.10336357447697012,-1.0336357447697013,0.0393560290592219,0.4805658426115562,0.22839199089221426,352577.8763610584
724,ok,,38.75253140088171,cuda:3,1,42,8000,0.7,95% optimal-eps / 5% random,95_5,x0_80_uniform_20,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.254516722869351,61,203,0.61,0.5075,32,76,108,10,False,nan,-0.10981187500000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0091534495646928,-0.10283801855871984,-1.0283801855871986,0.011889399100622129,0.24295153315784832,0.0,0.0,0.0,-1.088754006466999,-0.1123944668164065,-1.1239446681640652,0.06276429632779494,0.21957595998529594,0.15687812108972576,295540.3819694535
3523,ok,,37.283273787936196,cuda:2,1,42,4000,0.7,50% optimal-eps / 50% random,50_50,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,55.211992783926256,72,276,0.72,0.69,24,222,246,0,False,nan,-0.16226624999999997,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0092213578672742,-0.10356841548207907,-1.035684154820791,0.01840931763624613,0.8557615347502883,0.0,0.0,0.0,-1.1156165705862255,-0.11412809111952901,-1.1412809111952904,0.08206972994537398,0.8696342654550052,0.15341791142363934,450115.09056616086
3024,ok,,42.03062859294005,cuda:7,1,42,8000,0.2,90% optimal-eps / 10% random,90_10,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.8040145935595588,69,201,0.69,0.5025,128,56,184,2,True,24,-0.10116812500000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0092315506732268,-0.10193461516240183,-1.0193461516240185,0.012882724075681364,0.3487474358492214,0.0,0.0,0.0,-1.0910835538245438,-0.10942156804058183,-1.0942156804058185,0.047270569127834484,0.41604430693488786,0.1369710863396718,272527.66634625645
54,ok,,36.23621368710883,cuda:5,1,42,8000,0.1,95% optimal-eps / 5% random,95_5,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.1656546805814305,19,52,0.19,0.13,0,0,0,47,False,nan,-0.10000000000000006,-0.10000000000000003,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0094148294599727,-0.10154151835954843,-1.0154151835954845,0.015083551888120538,0.01990545179642237,0.0,0.0,0.0,-1.2968917594393243,-0.13365890362930327,-1.336589036293033,0.2912553742587876,0.29745279025333277,0.12289131451040614,212475.3288065053
2329,ok,,34.19098769314587,cuda:0,1,42,8000,0.1,95% optimal-eps / 5% random,95_5,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.1901903652524282,19,52,0.19,0.13,0,0,0,47,False,nan,-0.10000000000000006,-0.10000000000000003,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0094148294599727,-0.10154151835954843,-1.0154151835954845,0.015083551888120538,0.019839632084210967,0.0,0.0,0.0,-1.3201171546462689,-0.1343139461794565,-1.3431394617945651,0.2964415064089604,0.30182884154013107,0.121409586571886,211197.6850797767
1679,ok,,39.291414998006076,cuda:6,1,42,8000,0.1,95% optimal-eps / 5% random,95_5,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.2269041665440044,19,52,0.19,0.13,0,0,0,47,False,nan,-0.10000000000000006,-0.10000000000000003,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0094148294599727,-0.10154151835954843,-1.0154151835954845,0.015083551888120538,0.019586798453990622,0.0,0.0,0.0,-1.3762398627022299,-0.13725103549801176,-1.3725103549801179,0.3029961899846207,0.3061046253248168,0.12209986828182746,210228.03588025286
2328,ok,,34.27919660392217,cuda:7,1,42,4000,0.1,95% optimal-eps / 5% random,95_5,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.215583738528928,19,52,0.19,0.13,0,0,0,47,False,nan,-0.10000000000000006,-0.10000000000000003,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0094148294599727,-0.10154151835954843,-1.0154151835954845,0.015083551888120538,0.02241989386872868,0.0,0.0,0.0,-1.4037200532493082,-0.13418126939729733,-1.3418126939729735,0.26993439487665377,0.28064682751463205,0.11871019114679017,198683.51977769012
53,ok,,33.95310982502997,cuda:4,1,42,4000,0.1,95% optimal-eps / 5% random,95_5,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.1907141345741965,19,52,0.19,0.13,0,0,0,47,False,nan,-0.10000000000000006,-0.10000000000000003,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0094148294599727,-0.10154151835954843,-1.0154151835954845,0.015083551888120538,0.02252954014029557,0.0,0.0,0.0,-1.4365109069597874,-0.13392651172961956,-1.3392651172961958,0.2670976544394386,0.27956966878383505,0.12015871915240424,199174.71243325746
1678,ok,,34.90542355994694,cuda:5,1,42,4000,0.1,95% optimal-eps / 5% random,95_5,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.2512154903417727,19,52,0.19,0.13,0,0,0,47,False,nan,-0.10000000000000006,-0.10000000000000003,-0.10000000000000002,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0094148294599727,-0.10154151835954843,-1.0154151835954845,0.015083551888120538,0.022234672996407936,0.0,0.0,0.0,-1.4512911935123105,-0.13607642729215166,-1.3607642729215168,0.27423482860833126,0.2832070098595432,0.12008770024252864,197276.6898392956
1344,ok,,42.44504602602683,cuda:7,1,42,8000,0.0,95% optimal-eps / 5% random,95_5,x0_20_uniform_80,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.413824678367881,72,185,0.72,0.4625,216,32,248,0,False,nan,-0.09852375000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0094293853444463,-0.10214431267708149,-1.021443126770815,0.011637275361547352,0.6907935820774247,0.0,0.0,0.0,-1.042556275174352,-0.10300343555744293,-1.0300343555744296,0.02239310123406442,0.6944531695379185,0.6660451490632179,251550.87814956033
3026,ok,,33.540715612936765,cuda:1,1,42,1000,0.3,90% optimal-eps / 10% random,90_10,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.486723779954466,51,117,0.51,0.2925,20,4,24,17,False,nan,-0.10203500000000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0094313734868778,-0.10205227137921544,-1.0205227137921546,0.022814634570667184,0.3905831351830502,0.0,0.0,0.0,-1.0952933711215855,-0.10977682212371777,-1.097768221237178,0.12839149616056694,0.79568281078391,0.18343699247364134,271806.08384678356
2054,ok,,37.059120015008375,cuda:5,1,42,8000,0.3,90% optimal-eps / 10% random,90_10,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,5.966364905099239,66,231,0.66,0.5775,60,101,161,6,True,24,-0.10859937500000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0095967295132218,-0.10259023407957182,-1.0259023407957184,0.019393206807711498,0.6137510530620722,0.0,0.0,0.0,-1.1267636501034424,-0.11345371811507639,-1.134537181150764,0.13004131094926186,0.6096715501966249,0.19907696925493537,354153.66985732084
2047,ok,,40.69792940490879,cuda:6,1,42,2000,0.2,90% optimal-eps / 10% random,90_10,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.253680964452076,62,169,0.62,0.4225,36,36,72,8,False,nan,-0.11547250000000003,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0096917914846022,-0.10118294517810691,-1.0118294517810693,0.01316577939853658,0.29354894255653297,0.0,0.0,0.0,-1.0261602365206743,-0.10337353898478234,-1.0337353898478236,0.03274844034826863,0.3447331407561783,0.14860618000792414,446060.46720718074
1060,ok,,42.52532728598453,cuda:3,1,42,12000,0.0,90% optimal-eps / 10% random,90_10,x0_50_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.6789508590528555,72,224,0.72,0.56,120,80,200,0,True,24,-0.10436791666666673,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0097524087539396,-0.10063836649630739,-1.0063836649630742,0.0053360408711201285,0.26051699022237074,0.0,0.0,0.0,-1.1080177744026405,-0.10557291430310092,-1.0557291430310094,0.0605934453281766,0.26390493918967617,0.6157230479219872,338879.3681186377
487,ok,,42.388066269923,cuda:6,1,42,2000,0.0,70% optimal-eps / 30% random,70_30,uniform_valid,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,5.241110877289781,69,160,0.69,0.4,72,44,116,3,True,24,-0.11579000000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0099388374858074,-0.1006331251187359,-1.0063312511873592,0.007286177282592008,0.4179615669005765,0.0,0.0,0.0,-1.0176501829069666,-0.10277987918985623,-1.0277987918985625,0.01612571915381812,0.4467473959729963,0.5361846945853739,270239.6982640969
3384,ok,,47.63682468701154,cuda:7,1,42,8000,0.1,80% optimal-eps / 20% random,80_20,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,6.31432420090377,72,255,0.72,0.6375,208,128,336,0,True,24,-0.10721937500000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0099863088024275,-0.1010954537378737,-1.0109545373787372,0.01326836187858099,0.5223765010819973,0.0,0.0,0.0,-1.0351278867360596,-0.10469236622009652,-1.0469236622009654,0.04012202765054651,0.5168642858428115,0.4547145069467728,325326.5498280247
2784,ok,,51.83749626809731,cuda:7,1,42,8000,0.3,70% optimal-eps / 30% random,70_30,x0_50_occupancy_uniform_50,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.7383656676249606,65,218,0.65,0.545,36,116,152,7,True,24,-0.11780250000000003,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.010018248938537,-0.10382869644794628,-1.038286964479463,0.02155132318569607,0.38926322397968904,0.0,0.0,0.0,-1.0667279903742521,-0.10928291281685205,-1.0928291281685207,0.04883601847284404,0.348141310679514,0.14052146651434388,318734.026904954
2039,ok,,45.73588976287283,cuda:6,1,42,8000,0.05,90% optimal-eps / 10% random,90_10,occupancy_uniform,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.283016366108962,65,194,0.65,0.485,76,52,128,6,True,24,-0.10727062500000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0100716754629924,-0.10075614899130465,-1.0075614899130467,0.004696295789826759,0.2221384725057465,0.0,0.0,0.0,-1.01926977787823,-0.10297163247302524,-1.0297163247302525,0.02282869748776228,0.20832519731221022,0.5685273801381053,279657.0265909975
1025,ok,,36.949539294000715,cuda:0,1,42,12000,0.05,95% optimal-eps / 5% random,95_5,x0_50_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.6769913849082856,72,178,0.72,0.445,188,48,236,0,False,nan,-0.10025500000000007,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0100905968191323,-0.10347606132559191,-1.0347606132559193,0.02010258858135503,0.28581738630039305,0.0,0.0,0.0,-1.266091033055002,-0.12511655125396529,-1.2511655125396532,0.2717360332042192,0.3962103446541207,0.13229857683793253,365226.4290865527
1879,ok,,42.959319801069796,cuda:6,1,42,8000,0.1,50% optimal-eps / 50% random,50_50,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.0203774153410126,33,126,0.33,0.315,0,126,126,35,False,nan,-0.11880500000000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0101613364429147,-0.10454881004302416,-1.0454881004302419,0.024722830652670797,0.2683709975989929,0.0,0.0,0.0,-1.0961238974177874,-0.11458346546008813,-1.1458346546008815,0.041779416598757786,0.20225554651681762,0.1302848095260402,221925.7506781
2667,ok,,33.001720406115055,cuda:2,1,42,2000,0.5,95% optimal-eps / 5% random,95_5,x0_50_occupancy_uniform_50,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.4954918228634235,56,155,0.56,0.3875,4,20,24,15,False,nan,-0.10929000000000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0102530176517197,-0.10196217795847465,-1.0196217795847466,0.022036243371505247,0.29363676064724814,0.0,0.0,0.0,-1.2320224892554756,-0.12133107013854376,-1.2133107013854378,0.2887440863083886,0.4585250382724925,0.1685052562240156,286842.9329141718
50,ok,,42.42851529107429,cuda:1,1,42,12000,0.05,95% optimal-eps / 5% random,95_5,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.1656254441478642,29,87,0.29,0.2175,0,5,5,38,False,nan,-0.10095500000000006,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0104070132854779,-0.10195290448289814,-1.0195290448289815,0.013082645567562837,0.037860366236473875,0.0,0.0,0.0,-1.285572121308175,-0.1234548210939226,-1.2345482109392263,0.24579025302435203,0.25247493776520746,0.11740524575830077,217285.11551555002
2325,ok,,42.374308004043996,cuda:4,1,42,12000,0.05,95% optimal-eps / 5% random,95_5,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.199105326889324,29,87,0.29,0.2175,0,5,5,38,False,nan,-0.10095500000000006,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0104070132854779,-0.10195290448289814,-1.0195290448289815,0.013082645567562837,0.037528037171982054,0.0,0.0,0.0,-1.3017911398190174,-0.12402001321003117,-1.240200132100312,0.2548841230635789,0.2619352686637384,0.11813693488624342,215256.506249223
1059,ok,,39.20803600712679,cuda:2,1,42,8000,0.0,90% optimal-eps / 10% random,90_10,x0_50_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.659912223274143,72,215,0.72,0.5375,96,72,168,0,True,24,-0.10473000000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0105162209340586,-0.10141299410542426,-1.0141299410542428,0.010507377120468387,0.3414681613877383,0.0,0.0,0.0,-1.0906439818053264,-0.10727815960460636,-1.0727815960460638,0.07634524382476283,0.3554782028247213,0.5673069975559248,363549.6260203863
3517,ok,,37.5846936958842,cuda:4,1,42,2000,0.5,50% optimal-eps / 50% random,50_50,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,13.852974640264852,65,245,0.65,0.6125,28,88,116,7,True,24,-0.14948250000000002,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.010668323550869,-0.1010010829954178,-1.0100108299541781,0.010678538175947347,0.362167240023522,0.0,0.0,0.0,-1.0594893978960445,-0.10698415472981415,-1.0698415472981417,0.038404797575380595,0.36567364247177203,0.16172881885063156,429936.6096332117
2365,ok,,56.274257694836706,cuda:4,1,42,12000,0.05,90% optimal-eps / 10% random,90_10,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.236269698508207,27,85,0.27,0.2125,0,16,16,40,False,nan,-0.10198250000000007,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0107640098943333,-0.1019195943005082,-1.0191959430050823,0.013189866329946712,0.04401611839004652,0.0,0.0,0.0,-1.1047294182026888,-0.11313781224786991,-1.1313781224786994,0.11387542010780685,0.12088253678863271,0.12025231664619096,204583.43013906493
2532,ok,,38.66938836709596,cuda:3,1,42,2000,0.2,50% optimal-eps / 50% random,50_50,x0_50_occupancy_50,41,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.7679722229159613,23,79,0.23,0.1975,0,32,32,45,False,nan,-0.11754250000000005,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0107752316846996,-0.10201166723633392,-1.0201166723633395,0.016781078015492466,0.06597191464151464,0.0,0.0,0.0,-1.0700582128292186,-0.11120551182481195,-1.1120551182481198,0.07465108099535792,0.1329937321637196,0.13184824603309284,221811.52494701193
257,ok,,36.113589201821014,cuda:0,1,42,2000,0.2,50% optimal-eps / 50% random,50_50,x0,1,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.7684982854228635,23,79,0.23,0.1975,0,32,32,45,False,nan,-0.11754250000000004,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0107752316846996,-0.10201166723633392,-1.0201166723633395,0.016781078015492466,0.06847601903703283,0.0,0.0,0.0,-1.0720817202213038,-0.11103441457651708,-1.110344145765171,0.07460685156152008,0.1318158717667242,0.13199452166500578,221855.84257245468
1788,ok,,41.19946148991585,cuda:3,1,42,4000,0.0,70% optimal-eps / 30% random,70_30,occupancy,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,1.494652953600495,29,94,0.29,0.235,0,40,40,39,False,nan,-0.11474625000000006,-4.265,0.0,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0107820044386542,-0.10348381729093256,-1.034838172909326,0.01868179080659307,0.1271564631503853,0.0,0.0,0.0,-1.112425295099619,-0.11240921595314175,-1.1240921595314177,0.036101555965061614,0.107559082963412,0.12546104392351193,216000.6258028266
3536,ok,,34.93795134592801,cuda:7,1,42,1000,0.05,20% optimal-eps / 80% random,20_80,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,10.791283291330421,68,226,0.68,0.565,4,62,66,4,False,nan,-0.158025,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0108007446964686,-0.10287472255375377,-1.0287472255375378,0.021811446174546327,0.4815550686242944,0.0,0.0,0.0,-1.0788092832403413,-0.11157288345015788,-1.115728834501579,0.06302091384329203,0.45234415372630093,0.16667768134997943,379728.3515235955
3035,ok,,49.95040623098612,cuda:2,1,42,12000,0.5,90% optimal-eps / 10% random,90_10,uniform_50_occupancy_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,3.313591051938773,72,276,0.72,0.69,120,184,304,0,True,24,-0.11223000000000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0108342085400548,-0.10098518792948877,-1.0098518792948878,0.01105042160974106,0.31060039980210874,0.0,0.0,0.0,-1.0750618089263975,-0.10910629559162548,-1.091062955916255,0.08730689232930453,0.3148897882440565,0.15953215340469232,337733.9697865505
2785,ok,,43.69648011797108,cuda:0,1,42,12000,0.3,70% optimal-eps / 30% random,70_30,x0_50_occupancy_uniform_50,46,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,2.7373864371600494,66,239,0.66,0.5975,64,166,230,6,True,24,-0.11627250000000004,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.010836690399441,-0.10249778468487827,-1.024977846848783,0.016102217493336398,0.18711223341422212,0.0,0.0,0.0,-1.0686927305457699,-0.10831708315473274,-1.0831708315473276,0.0489421932018967,0.17566380839511397,0.1355610284057753,312117.7938567763
3375,ok,,46.25149435410276,cuda:6,1,42,12000,0.0,80% optimal-eps / 20% random,80_20,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.663216821507794,72,258,0.72,0.645,276,161,437,0,True,24,-0.10952625000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0109456631629465,-0.1022005049850829,-1.0220050498508293,0.012699913549193205,0.31887566549256985,0.0,0.0,0.0,-1.0395452239280811,-0.10684667563789065,-1.0684667563789068,0.0395185568965388,0.3469764781759802,0.5416905553870212,334462.4096385839
3374,ok,,40.46399783389643,cuda:5,1,42,8000,0.0,80% optimal-eps / 20% random,80_20,uniform_50_occupancy_uniform_50,66,3,50,0.8,20000,0.005,0.002,0.0005,60.0,1e-07,1e-07,4.670525980118077,72,249,0.72,0.6225,188,132,320,0,True,24,-0.11113500000000005,-4.265,0.8350000000000001,-0.1000003069950309,-1.0000030699503093,0.0,0.0,0.0,-0.9948462247926807,-0.9999734386011134,-0.9999999992944929,0.0,0.0,0.0,-1.0109563889441693,-0.10220999041475479,-1.022099904147548,0.01305493907249573,0.7004567552100761,0.0,0.0,0.0,-1.0891941957071254,-0.11126609361467572,-1.1126609361467574,0.09364753235252984,0.7160536651078026,0.5716736895092874,323197.4436107695
