run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,greedy_on_data_quality,greedy_optimal_states_quality,greedy_avg_reward,greedy_success_rate,greedy_v_x0,greedy_v_gap,solver_on_data_quality,solver_optimal_states_quality,solver_avg_reward,solver_success_rate,solver_v_x0,solver_v_gap,elapsed_seconds,alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,device,torch_threads,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm
439,Generalized FOGAS,16000,0.3,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,38.71472711362762,0.7428630380675251,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.8727341174183607,2.031457163851053,-1.0726030213074176,0.0,-1.1221769792561047,1.2061536601198661,103.46835395100061,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:6,1,0.011311428502109422,-16.874489434047923,2.409166827418545,0.12493937028419021,205.42191736871388,0.7630721070682193,1.058736895726592,0.042791831758798395
441,Generalized FOGAS,4000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,11520.253852037293,0.9178066801004404,2.069282881321461,-0.9948462247926807,0.0,-1.0000000000000002,0.9243375903066349,1.018150687642515,2.136748288069085,-1.1036065705011242,0.0,-1.1152313318909046,1.1644807752107338,100.80994015099714,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,-0.3100053038197763,-17.866654966956602,1.763860798650641,-0.18355248841027694,230.70597763172236,0.5993077969759297,0.8047965982568948,0.050372711914887215
440,Generalized FOGAS,20000,0.3,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,47.11680442706862,0.7047454096674193,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.8574433491461142,2.0655378871029058,-1.148036908898396,0.0,-1.1438603860763712,1.2472839800599145,111.07670619396959,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:7,1,-0.5595324104158512,-16.942162862877833,1.3789160253055983,-0.44468783254395405,205.67495769540224,0.7696726128073199,0.9052228419729197,0.05055087751420024
442,Generalized FOGAS,8000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,6487.538550817491,0.8128838730157142,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.9629838311354866,2.056330542938742,-1.1682819774434348,0.0,-1.1612837901010635,1.207376159217639,104.32029894198058,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,-0.18258527068565167,-17.541484259622383,2.071651342396733,-0.0600236499078768,221.05442162701402,0.9834625996658108,1.0011863279306277,0.04834800849569705
443,Generalized FOGAS,12000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,40.78687888870249,0.7923298708928295,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.9466513727490323,2.018117869149464,-1.112946930389661,0.0,-1.1480985795986032,1.1950707397821452,104.95594722498208,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:2,1,-0.7015396142666681,-18.43455933386575,1.6311397934827188,-0.5704766864279173,228.68424948326256,0.8531313201896382,0.9770101995540866,0.053068168147116485
444,Generalized FOGAS,16000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,38.71472711362762,0.7668400203442973,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.9119576014047457,2.0423362270586964,-1.1296086584032918,0.0,-1.1316413326020018,1.2353206618645745,105.71170714002801,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,-0.6440220578015428,-17.614193358189482,1.6907667058751685,-0.5153439395808493,227.40543614510818,1.1103364294254559,1.1412626697015784,0.04310600111693668
445,Generalized FOGAS,20000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,47.11680442706862,0.7047454096674193,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.8615695507167889,2.05864858967091,-1.107317074624094,0.0,-1.1300085478235566,1.2321536822559074,103.81013079901459,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:4,1,-0.37893409243014986,-17.534965701273798,2.078245086787989,-0.2714460069708007,210.59674354362795,0.6937112450859554,1.0313015594798043,0.04756503204802319
446,Generalized FOGAS,4000,0.7,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,11520.253852037293,0.8871078943371785,2.069282881321461,-0.9948462247926807,0.0,-1.0000000000000002,0.9243375903066349,0.9698257173230289,2.1118632498267105,-1.1529302403315675,0.0,-1.1313644243852559,1.0915752398522107,102.30134263198124,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:5,1,-0.3631209566584708,-17.946090285225498,1.756074070642496,-0.24530951362306025,210.69045439669088,0.7262021682610218,1.0065016317574218,0.043059078030362574
447,Generalized FOGAS,8000,0.7,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,6487.538550817491,0.8128838730157142,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,1.0289104100347528,2.0637085607550136,-1.2062219910119376,0.0,-1.2056119654174715,1.223595108399055,103.33827257499797,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:6,1,-0.38930594145791764,-18.826892276729893,2.175732726972449,-0.24287948355486905,230.59695915486458,0.9484481893180705,1.0825864017838998,0.04131796711988155
448,Generalized FOGAS,12000,0.7,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,40.78687888870249,0.7923298708928295,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.9279015581273169,2.0149054978744037,-1.1002129600799078,0.0,-1.146575525199216,1.1956261934947754,105.71313556504901,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:7,1,-0.5611260247513932,-17.71042873680681,1.4734156478892904,-0.444783630867581,221.8258121225693,0.9382210115827617,1.0400221623097274,0.04660046464757379
449,Generalized FOGAS,16000,0.7,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,38.71472711362762,0.7428630380675251,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.8870156015625655,2.023371931401031,-1.1120989981060392,0.0,-1.1413365389135521,1.2040690626252415,101.11758826003643,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,-0.5356088250845885,-17.937368952610015,1.600355905352806,-0.412450063029751,223.73215302255275,0.6950230136204688,0.9633102771763181,0.043760209165803476
451,Generalized FOGAS,4000,0.0,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.4653047701622461,1.9616340201183546e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.00760356120182714,0.005589242844198211,-0.8248374634124623,1.0,-0.8266843359767642,0.006169706293695544,98.1241813019733,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:2,1,-0.10079501911288702,-18.613423556055494,2.9404023523457963,-0.005865657569250296,162.49854438222047,0.00018247165848087955,0.5044972339387914,0.001561213869428426
450,Generalized FOGAS,20000,0.7,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,47.11680442706862,0.7047454096674193,1.9556068138754192,-0.9948462247926807,0.0,-1.0000000000000002,0.9010909181883759,0.8701426694618485,2.0579512578819203,-1.1139511121639925,0.0,-1.1269038523543506,1.2287003448055143,105.28300187899731,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,-0.18792142004280166,-17.072343472554053,2.0709720201394592,-0.06772257307130473,220.43497835214166,1.0063594876796085,1.2028102699725602,0.03683093504300685
452,Generalized FOGAS,8000,0.0,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.4668400064112963,1.9616340201183546e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.007629111384052876,0.005607553767026239,-0.8248374634124623,1.0,-0.8266813005523229,0.006177680396373255,99.95102771400707,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,-0.10524589750190927,-17.934635521671005,2.9668056902018316,-0.01073332585421375,160.40799846220057,0.000349943067113532,0.5324171989374924,0.0009735932976969834
453,Generalized FOGAS,12000,0.0,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.467800385687406,1.9622884434960658e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.007601782621402897,0.005586668762473424,-0.8248374634124623,1.0,-0.8266816824994901,0.006165173018020576,98.16690912796184,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:4,1,-0.10336531132043802,-18.34808865417631,3.0322974077199825,-0.008495964549525491,161.47855312244118,0.00021345710537751754,0.5162918976835704,0.0007625150741565054
454,Generalized FOGAS,16000,0.0,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.4684255651635614,1.962615573354719e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.007593015682331443,0.005579426944026508,-0.8248374634124623,1.0,-0.8266798556520877,0.0061621610443818526,98.787056191999,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:5,1,-0.10841324520387685,-17.768345411295723,3.0301751128571857,-0.013984112837731637,159.54649663960782,0.0003895156393788756,0.527588405138253,0.0009182273192199844
455,Generalized FOGAS,20000,0.0,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.4688506789151103,1.9625665073520523e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.007642694991943791,0.005615468741462571,-0.8248374634124623,1.0,-0.8267045630073966,0.006201205043638299,100.2767857920262,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:6,1,-0.1042995047262929,-18.540604936501083,3.0254703957414155,-0.009395212567834797,161.80269801583069,0.0002605294527156369,0.5347010559768659,0.0008329284295062751
457,Generalized FOGAS,8000,0.1,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.5504081303501414,1.9708168903637287e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.14642910214896374,0.10787638109111795,-0.8782354375272101,0.98,-0.8892730044704453,0.11384145858017514,95.66856769804144,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,-0.14705348528458329,-18.717566424536415,2.940869426852518,-0.02996946553632371,243.29948600937342,0.08604517261145171,0.5360879130709957,0.007603939062283097
456,Generalized FOGAS,4000,0.1,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.5557673313208145,1.962247548429143e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.09439297809015,0.06926834602082788,-0.8494962844531638,1.0,-0.8642551207522168,0.07025498017592238,99.26774498994928,0.003,0.001,2.0,4000,0.01,20,1e-06,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:7,1,-0.1445406869872592,-19.92439289078758,2.9258099623523384,-0.0443930583681901,176.64680967470315,0.07871276425379573,0.5882448469595445,0.0050622072391354155
