run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,greedy_on_data_quality,greedy_optimal_states_quality,greedy_avg_reward,greedy_success_rate,greedy_v_x0,greedy_v_gap,solver_on_data_quality,solver_optimal_states_quality,solver_avg_reward,solver_success_rate,solver_v_x0,solver_v_gap,elapsed_seconds,steps,lambda_entropy,eta,lr_value,lr_rho,lr_policy,tau,rollout_length,batch_size,device,torch_threads,last_objective,last_primal_mse,last_dual_mse,last_theta_grad_norm,last_beta_grad_norm,last_policy_grad_norm
784,SBEED,16000,0.1,80% optimal-eps / 20% random,80_20,random,3,42,ok,,3.5493383392923312,0.0033415016524373,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.5137177894114358,0.3169508247348559,-1.0666533895042078,0.77,-1.073276346161554,0.38204329828738304,126.73798396502389,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-3.7645564478989764,0.41485785248161827,4.179414300380595,0.48010975973102143,0.2276033414540208,0.00983514465823316
786,SBEED,4000,0.3,80% optimal-eps / 20% random,80_20,random,3,42,ok,,4.324342478885212,0.44403956271545775,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.8252352834734761,0.5560529785061711,-1.129832349869848,0.22,-1.0919227257099515,0.5765489149910187,121.53024464199552,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-3.863969624047668,0.3729577610221546,4.236927385069823,0.4903833594767547,0.1880834877396679,0.009102478635393017
787,SBEED,8000,0.3,80% optimal-eps / 20% random,80_20,random,3,42,ok,,4.234401609809944,0.07485859516516094,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.75593964048311,0.5111481213328508,-1.1323016154656635,0.43,-1.1192215629901474,0.5670069715739213,123.72375769494101,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-3.855326482573016,0.40729056761739024,4.262617050190406,0.4799197830103427,0.1912302086727366,0.004211159170927272
788,SBEED,12000,0.3,80% optimal-eps / 20% random,80_20,random,3,42,ok,,4.268712358557571,0.08035823322076592,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.8000114604032476,0.5281300261915827,-1.138094419537334,0.47,-1.1148127555742684,0.5704031818355644,123.90480827295687,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-3.854143176713227,0.42548025646272175,4.279623433175948,0.47202667580614005,0.18984765526428254,0.0031687615626987448
789,SBEED,16000,0.3,80% optimal-eps / 20% random,80_20,random,3,42,ok,,3.9839117736661462,0.0006139963736410629,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.8081629332153464,0.5499003645555227,-1.1415967007419867,0.48,-1.1339724049674254,0.5991520711333164,124.66582912800368,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-3.8521117716772495,0.41007580593429227,4.262187577611542,0.4750556122987198,0.1933002073934603,0.0038476647145670733
790,SBEED,20000,0.3,80% optimal-eps / 20% random,80_20,random,3,42,ok,,3.9143491751771595,0.0006472090052631768,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.8036337679653698,0.5535639884830702,-1.1611943807189709,0.41,-1.14670847502758,0.6093538865486173,127.60528571996838,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-3.8406582509058227,0.4082258246941004,4.248884075599923,0.47546274896410873,0.1937490429031458,0.004380665190386985
791,SBEED,4000,0.5,80% optimal-eps / 20% random,80_20,random,3,42,ok,,4.343785317234391,0.3734289419222454,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.0867940987747915,0.750055714201651,-1.1377284600964017,0.12,-1.1398742564854598,0.7566434482296793,124.63009621802485,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:6,1,-4.145082950941238,0.31586530562823106,4.460948256569469,0.5284707033425428,0.18434839058825342,0.0072902992621016564
793,SBEED,12000,0.5,80% optimal-eps / 20% random,80_20,random,3,42,ok,,4.630683951828683,4.771669025093002e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.104501284353212,0.7870774533810201,-1.146545915557845,0.11,-1.1590804404551076,0.7800533860875204,119.56198702094844,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:0,1,-4.009660609063735,0.35385318219480055,4.363513791258535,0.48645113881131297,0.17359546064436263,0.004080903500809352
792,SBEED,8000,0.5,80% optimal-eps / 20% random,80_20,random,3,42,ok,,4.359655545581203,0.0026385575777892155,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.0718386201775423,0.7433762474221303,-1.134569863913277,0.11,-1.1360597467226639,0.7419640623529462,126.13064585102256,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-4.049042174023659,0.34206983757120696,4.391112011594865,0.5011774343385952,0.1778390032417545,0.007153202108202018
794,SBEED,16000,0.5,80% optimal-eps / 20% random,80_20,random,3,42,ok,,4.632563958202051,4.800578855087805e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.101123084276122,0.777743938591327,-1.1445295136930078,0.08,-1.1522491521794493,0.7716746200315718,125.42714791797334,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-4.034301935438152,0.3781338718787169,4.412435807316869,0.4864849277249389,0.17255561806692724,0.001894713419135973
795,SBEED,20000,0.5,80% optimal-eps / 20% random,80_20,random,3,42,ok,,4.625207056202942,5.039376176342672e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.1082433038351405,0.7949130619356853,-1.1577398454264285,0.08,-1.1547343604119815,0.7836157339760217,128.35983277799096,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-4.0548689968888105,0.37278019174947913,4.42764918863829,0.48322176652725257,0.1708061958893335,0.0017212219570334043
796,SBEED,4000,0.7,80% optimal-eps / 20% random,80_20,random,3,42,ok,,6.625776484130111,0.221094742585008,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2785391867065579,1.0179173562020725,-1.0963135879429995,0.02,-1.1088552589908651,0.8581721668033033,124.02071822906146,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-4.173949209819133,0.3849372023986158,4.558886412217749,0.46569485277856937,0.1474885438381573,0.0019386219943559517
797,SBEED,8000,0.7,80% optimal-eps / 20% random,80_20,random,3,42,ok,,6.338400210466012,0.0035399964638903104,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2847530137746526,1.0157460174807091,-1.1296840483483168,0.02,-1.1200016295121376,0.8651370475647191,121.9877730680164,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-4.211481985785444,0.3647175789582026,4.576199564743647,0.47340067837605493,0.1493401505765397,0.001631592312939574
798,SBEED,12000,0.7,80% optimal-eps / 20% random,80_20,random,3,42,ok,,6.222672875917934,5.961959665547128e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3148822070670945,1.036876605216943,-1.1256390232811988,0.01,-1.105345818859745,0.8753020317810983,123.90769016899867,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-4.236148320652265,0.3493612563668746,4.585509577019139,0.4793330098941435,0.15103054701167035,0.0012808326022851382
801,SBEED,4000,0.0,60% optimal-eps / 40% random,60_40,random,3,42,ok,,4.22524592240781,0.3017398743320188,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.5821348477553139,0.2961398284856436,-1.1243962068701172,0.67,-1.111184894357327,0.3894505858493541,119.18515468598343,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:0,1,-3.855598316925418,0.4018044998358751,4.257402816761293,0.48704219188851355,0.2296337241288092,0.00953543957719419
800,SBEED,20000,0.7,80% optimal-eps / 20% random,80_20,random,3,42,ok,,6.2025844328504,6.108323713720257e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2944950317777106,1.0269891004651952,-1.138803817510118,0.01,-1.1103456687760451,0.8721312610126855,129.13457332900725,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-4.229402781487386,0.34658373365400935,4.575986515141396,0.47793435119948546,0.14952328018761252,0.0010506267891165154
799,SBEED,16000,0.7,80% optimal-eps / 20% random,80_20,random,3,42,ok,,6.23838891687308,6.366316986564064e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3026762519451163,1.0375347636629253,-1.1385249201618743,0.01,-1.1136701408916974,0.8844798316262438,129.33771471609361,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:6,1,-4.251871540412242,0.34111157387507673,4.5929831142873185,0.47625403831869695,0.1494367502257151,0.0010892106703191743
802,SBEED,8000,0.0,60% optimal-eps / 40% random,60_40,random,3,42,ok,,4.026775604118268,0.3785704891482666,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.6375741907004434,0.329678062393795,-1.1138036106823728,0.68,-1.1348339834363999,0.4236208066504743,121.9095869930461,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-3.80189357675582,0.4234758913492906,4.225369468105111,0.46751160394457514,0.21238588793104807,0.00816825317027856
803,SBEED,12000,0.0,60% optimal-eps / 40% random,60_40,random,3,42,ok,,3.935964087182186,0.34978927378512514,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.5972700428754911,0.3176591317401051,-1.0678565293795161,0.7,-1.1263053009130617,0.4118163764528458,124.24720032402547,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-3.852682197881642,0.4037919330167728,4.256474130898415,0.4642894594754482,0.2089905960708768,0.00855877002653722
805,SBEED,20000,0.0,60% optimal-eps / 40% random,60_40,random,3,42,ok,,3.8802437310196947,0.3435097330506577,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.6050017928627647,0.3341271216733291,-1.1013273032011828,0.7,-1.1300000979034752,0.42752105977237975,125.70820967410691,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-3.9111150423682837,0.39415109747799726,4.305266139846281,0.4730348501899632,0.2159392650773953,0.007327153424982908
804,SBEED,16000,0.0,60% optimal-eps / 40% random,60_40,random,3,42,ok,,3.9283404269810416,0.029467973152244507,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.5930983305023648,0.306669504571297,-1.0672266313382226,0.71,-1.109738694152576,0.3951178686554523,126.79453730297973,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-3.884080337485141,0.3998517189759541,4.283932056461095,0.46837391531175415,0.21179436461351045,0.007729531916849003
806,SBEED,4000,0.1,60% optimal-eps / 40% random,60_40,random,3,42,ok,,4.416046884923158,0.7802872317981309,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.7683219434495964,0.45595943639526515,-1.2348399633163205,0.45,-1.2234220581332211,0.5706106600704605,121.19375102699269,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-3.954489783151318,0.40875550738609456,4.363245290537413,0.46531852385791517,0.2010744917584806,0.005028445976202209
807,SBEED,8000,0.1,60% optimal-eps / 40% random,60_40,random,3,42,ok,,4.372483057903823,0.23654368867582973,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.7961108532154306,0.5230710800861014,-1.1641796044498134,0.43,-1.1828824200002555,0.6003673720859195,124.57925708399853,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:6,1,-3.8866674844140943,0.41991509568579455,4.306582580099889,0.45942262337511514,0.197594684275536,0.004878716240425875
809,SBEED,16000,0.1,60% optimal-eps / 40% random,60_40,random,3,42,ok,,4.186241492949466,0.44476882165640574,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.7550816610131406,0.45389721232907343,-1.1589073558648721,0.47,-1.156460124117316,0.5392401722119962,122.69064546603477,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:0,1,-3.9144322796092603,0.4020071502572063,4.316439429866467,0.46212789880781113,0.1960712157756567,0.00586765081486232
808,SBEED,12000,0.1,60% optimal-eps / 40% random,60_40,random,3,42,ok,,4.327475621968766,0.251783199444544,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.7669705302648109,0.4676199609287235,-1.1525105272348593,0.46,-1.1469568693390764,0.5440815475656267,124.02861458499683,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-3.9155957947520132,0.4071601492951825,4.322755944047196,0.4610872504265347,0.1959844307837986,0.005319506337821819
810,SBEED,20000,0.1,60% optimal-eps / 40% random,60_40,random,3,42,ok,,4.104503871979025,0.40940890440179556,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.7378182654369092,0.45029017019519996,-1.1369767555854378,0.5,-1.1371247130226902,0.5225251475127447,126.3685703840456,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-3.9126798319782927,0.4007588724013886,4.313438704379681,0.4621009528875626,0.19508661612056966,0.00599734139702668
811,SBEED,4000,0.3,60% optimal-eps / 40% random,60_40,random,3,42,ok,,4.489952431688911,0.47751626674164194,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.1883668995900398,0.8592338369791819,-1.1510444823081263,0.21,-1.1521064909865846,0.8424913710442162,122.74032541102497,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-4.1100244331708575,0.3294361165182763,4.439460549689134,0.5026437485145633,0.18085811306902844,0.005895939755046493
812,SBEED,8000,0.3,60% optimal-eps / 40% random,60_40,random,3,42,ok,,4.903027650553784,0.12493345120826524,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.0582639123557147,0.7119702183392183,-1.1085720978066937,0.15,-1.1231054905597275,0.7193282932692255,118.05800351500511,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-4.043621746111214,0.3569780564043258,4.400599802515539,0.47227656515732597,0.1729719360657647,0.0034568615357703494
813,SBEED,12000,0.3,60% optimal-eps / 40% random,60_40,random,3,42,ok,,5.08590383200897,0.08160314678989358,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.0634249026324525,0.7088129565629091,-1.129822371918452,0.21,-1.1336466629482687,0.722019885957558,122.69205626903567,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-4.026803882302932,0.3797319609303346,4.406535843233267,0.45820175549090125,0.16604640283055022,0.0025081414871314387
814,SBEED,16000,0.3,60% optimal-eps / 40% random,60_40,random,3,42,ok,,5.090178774803346,0.006372721987709413,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.066732634250842,0.7348845268103422,-1.1231830135255247,0.14,-1.1369386542456923,0.7378200255132885,126.46562574099516,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-4.025791576443485,0.3819723082824473,4.407763884725932,0.4538609988975102,0.16293569960835683,0.002192753413693937
815,SBEED,20000,0.3,60% optimal-eps / 40% random,60_40,random,3,42,ok,,5.026297146511553,6.099307476695654e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.046647816008051,0.7198088113947327,-1.1290227032242002,0.14,-1.1348366130729797,0.7265376918985047,129.23114637006074,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:6,1,-4.053418121078039,0.3707177923941677,4.424135913472207,0.459749130692591,0.16471788139741064,0.002301399098732765
817,SBEED,8000,0.5,60% optimal-eps / 40% random,60_40,random,3,42,ok,,6.288484904829955,0.5702831304595125,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2636577453068345,0.9000157977429862,-1.1799172876134127,0.02,-1.1283664859209115,0.8075400725478153,119.54622590797953,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:0,1,-4.174853490910765,0.3495448406340328,4.5243983315447975,0.45810763921578884,0.14760423344983595,0.0014002596041480823
816,SBEED,4000,0.5,60% optimal-eps / 40% random,60_40,random,3,42,ok,,7.121750468907778,0.251572176475469,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.211403397944508,0.914071562832154,-1.1658249216838934,0.02,-1.1287628163800953,0.8146612383305563,125.27575757302111,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-4.252898701274464,0.30933476649542013,4.562233467769884,0.4797397350817383,0.15091060873206114,0.004258430156278686
818,SBEED,12000,0.5,60% optimal-eps / 40% random,60_40,random,3,42,ok,,6.057841151290385,0.5432647564416173,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2561880012706,0.8966691517057468,-1.1120783850969251,0.04,-1.1230308393273458,0.8143233168995646,122.80104964593193,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-4.144159641952971,0.34478818333170436,4.488947825284675,0.455819889397147,0.14830513646974344,0.0015558267211214472
819,SBEED,16000,0.5,60% optimal-eps / 40% random,60_40,random,3,42,ok,,6.048658499665618,0.27397600720157717,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2685495110120186,0.9229901308881888,-1.1569248181689613,0.06,-1.1461249749486773,0.8496985344863921,126.2618880639784,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-4.1181190421501555,0.3715259457854088,4.489644987935565,0.45157997930405014,0.1492595874034691,0.001061001132934985
820,SBEED,20000,0.5,60% optimal-eps / 40% random,60_40,random,3,42,ok,,5.9451028681494495,0.2720920990729646,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2618345686503962,0.9148538206997255,-1.1561112081860365,0.04,-1.1437929747944042,0.8455495368306586,124.27024932898348,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-4.125212177484153,0.3768498034050056,4.502061980889159,0.4524072985818456,0.14899137549138416,0.0010843406970146188
821,SBEED,4000,0.7,60% optimal-eps / 40% random,60_40,random,3,42,ok,,7.219743069480662,0.35559222872820756,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.249030717629591,0.9803687174527154,-1.09499096619062,0.0,-1.1009810652412626,0.8305020565487221,123.51676220394438,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-4.39335572239737,0.3102267707181775,4.703582493115547,0.4939898086776672,0.15254663462232634,0.0013461817579201586
822,SBEED,8000,0.7,60% optimal-eps / 40% random,60_40,random,3,42,ok,,6.470744010516451,0.32987623646227204,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2791259929131475,1.0065825000179396,-1.1013947468662602,0.0,-1.101024877718821,0.8493348002872607,123.37495098693762,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-4.37428015553125,0.3073927126346306,4.68167286816588,0.48800178077691586,0.14910440306302178,0.0008688549452456506
823,SBEED,12000,0.7,60% optimal-eps / 40% random,60_40,random,3,42,ok,,6.992337098529191,0.8917869396296852,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3493520503327772,1.0764467680519987,-1.1062661499728568,0.0,-1.1122348229179895,0.888628545127921,126.75152344297385,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:6,1,-4.334045734551637,0.31927577480002123,4.653321509351659,0.47553885793959827,0.14559746524776665,0.0008039752497611428
824,SBEED,16000,0.7,60% optimal-eps / 40% random,60_40,random,3,42,ok,,6.790666892558195,0.8987510377908734,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3400625134968953,1.1064797360489003,-1.0878629666091475,0.0,-1.119288061179149,0.915090238944926,128.6234251310234,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-4.336443738330879,0.3110339999808838,4.647477738311763,0.48097497862651,0.14683881384072264,0.0008217111120369519
825,SBEED,20000,0.7,60% optimal-eps / 40% random,60_40,random,3,42,ok,,6.844765545738503,6.618540926223335e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.3691643191452585,1.106603099698599,-1.1040613413575142,0.0,-1.1286520616716489,0.9209107993480137,124.10858743503923,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:0,1,-4.318842202295886,0.31710768602904055,4.635949888324927,0.4753209649515182,0.14527326201580842,0.0008034740560108316
826,SBEED,4000,0.0,40% optimal-eps / 60% random,40_60,random,3,42,ok,,5.203276745571611,0.3158286124398644,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.7964452671748483,0.4821165111164586,-1.1406122071195428,0.24,-1.1643649330194457,0.5843851115903504,122.99732682202011,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-4.185739652939899,0.306870212296968,4.492609865236868,0.5104620572450262,0.199823065927053,0.008228643090204945
827,SBEED,8000,0.0,40% optimal-eps / 60% random,40_60,random,3,42,ok,,5.410298647559182,0.5766348705901122,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.8617146037751788,0.5368708162195862,-1.1725362653337954,0.13,-1.143990605432098,0.6070033886996345,123.04796581604751,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-4.1460067096164845,0.32827203097318,4.474278740589664,0.48931956319596925,0.19021939749599504,0.006335123686884579
828,SBEED,12000,0.0,40% optimal-eps / 60% random,40_60,random,3,42,ok,,5.3640338701206405,0.704959785719946,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.9084879441191355,0.573935766621991,-1.1510951883693996,0.13,-1.1290501739945675,0.6235588967674627,122.2443897780031,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-4.132467239315691,0.3592762612188962,4.491743500534587,0.4853612658975933,0.18679402374341483,0.0037428663684104615
829,SBEED,16000,0.0,40% optimal-eps / 60% random,40_60,random,3,42,ok,,5.528255012498215,0.6687948005893924,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.9025926908966807,0.5852959568194446,-1.171055339304254,0.13,-1.1418125367728662,0.6365255436287134,128.35021964798216,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-4.163023555141326,0.35810343809792405,4.52112699323925,0.49647169590856066,0.20080898122064061,0.0029167851896380152
830,SBEED,20000,0.0,40% optimal-eps / 60% random,40_60,random,3,42,ok,,5.413469202821194,0.50844583848724,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.9163152191790097,0.6084516791412541,-1.1831026460751064,0.12,-1.1487180419705767,0.6532791552911048,128.31060364400037,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:5,1,-4.14196231859707,0.3613522122173325,4.503314530814403,0.49153258037133235,0.19798903771841359,0.0031297194884938595
833,SBEED,12000,0.1,40% optimal-eps / 60% random,40_60,random,3,42,ok,,4.977250492819854,0.2842013460705921,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.97056500357159,0.6750922327593609,-1.1597054094848616,0.14,-1.1212507851524725,0.6992943666137124,120.76272964809323,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:0,1,-4.085118479994798,0.3871845883708083,4.472303068365607,0.4600965423634409,0.16763578960492248,0.0019898045007355676
831,SBEED,4000,0.1,40% optimal-eps / 60% random,40_60,random,3,42,ok,,4.756049100407435,0.37777567549703234,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.9543250586837659,0.6922719528488691,-1.1541403823028349,0.11,-1.1135995847052078,0.6874275083129121,125.13183773995843,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:6,1,-4.213837817993095,0.3397420894320322,4.553579907425128,0.4827479156870955,0.16751022743940666,0.0030701950781440415
832,SBEED,8000,0.1,40% optimal-eps / 60% random,40_60,random,3,42,ok,,4.9380167987488175,0.3785940976013157,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.9647340060117612,0.6767869759969701,-1.149255454935235,0.16,-1.1166570902851312,0.6969126517386243,123.78336585703073,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:7,1,-4.163919143519036,0.3642007184731204,4.528119861992156,0.46941812155524815,0.16450279947997828,0.0023634802820993875
834,SBEED,16000,0.1,40% optimal-eps / 60% random,40_60,random,3,42,ok,,5.0242553754628565,0.2664501480707162,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.9738234516929091,0.6746480239259451,-1.1218257063676476,0.08,-1.118297511771507,0.6942351432547516,126.01310862402897,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:1,1,-4.122201037494612,0.37481310690093167,4.497014144395544,0.46642463922300786,0.16797609680716216,0.0021132877025666157
835,SBEED,20000,0.1,40% optimal-eps / 60% random,40_60,random,3,42,ok,,5.136336229857647,0.3168535662404204,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,0.997752102193137,0.727577723766547,-1.1351164875268969,0.09,-1.1195615787283686,0.7295574535664217,128.62853750004433,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:2,1,-4.100514191244965,0.37840213473840845,4.4789163259833735,0.46435970955388023,0.17115795258804029,0.0019972748092151062
836,SBEED,4000,0.3,40% optimal-eps / 60% random,40_60,random,3,42,ok,,6.3642323560710325,0.4854209386854706,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.313539251281486,0.9993720406490872,-1.1997445045403712,0.01,-1.2390747318859587,0.9829028427880799,120.31507334701018,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:3,1,-4.269287150114145,0.34290261122576227,4.612189761339907,0.4762610089126128,0.15737557686651887,0.0017101412097665811
837,SBEED,8000,0.3,40% optimal-eps / 60% random,40_60,random,3,42,ok,,6.156759538109602,0.49611266279476,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,-7.548460706246637e-19,1.2704717352698964,0.9824500734253213,-1.1438632017877928,0.01,-1.114119505807275,0.8809559098498796,123.18989243393298,3000,0.0001,1.0,0.003,0.001,0.003,500.0,1,,cuda:4,1,-4.307201055219619,0.3315747778831844,4.6387758331028035,0.4701722618803511,0.15376232855306815,0.0011644552889441193
