ablation,policy_optimizer,policy_gradient,alpha,reinforce_samples,fisher_damping,cg_iters,cg_tol,checkpoint_step,count,seed_count,ok_count,failed_count,elapsed_seconds_mean,solver_success_rate_best,solver_success_rate_mean,solver_success_rate_std,solver_success_rate_sem,solver_success_rate_ci95,greedy_success_rate_best,greedy_success_rate_mean,greedy_success_rate_std,greedy_success_rate_sem,greedy_success_rate_ci95,solver_avg_return_best,solver_avg_return_mean,solver_avg_return_std,solver_avg_return_sem,solver_avg_return_ci95,greedy_avg_return_best,greedy_avg_return_mean,greedy_avg_return_std,greedy_avg_return_sem,greedy_avg_return_ci95
npg_exact_alpha_fisher,npg,exact,0.0003,4,3e-05,50,1e-10,8000,5,5,5,0,,0.52,0.52,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0295557074160884,-1.0295557074160884,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,3e-05,50,1e-10,8500,5,5,5,0,,0.31,0.31,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0260742710688993,-1.0260742710688993,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,3e-05,50,1e-10,9000,5,5,5,0,,0.36,0.36,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0544198372976405,-1.0544198372976405,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,3e-05,50,1e-10,9500,5,5,5,0,,0.23,0.23000000000000004,3.1031676915590914e-17,1.3877787807814457e-17,2.7200464103316335e-17,1.0,1.0,0.0,0.0,0.0,-1.0808590981107167,-1.0808590981107167,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,3e-05,50,1e-10,10000,5,5,5,0,,0.11,0.11000000000000001,1.5515838457795457e-17,6.938893903907228e-18,1.3600232051658167e-17,1.0,1.0,0.0,0.0,0.0,-1.0974443266590717,-1.0974443266590717,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1945136589936458,-1.1945136589936458,0.0,0.0,0.0,-2.1297181459240004,-2.1297181459240004,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,1000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2120261449247491,-1.2120261449247491,0.0,0.0,0.0,-1.9150716981984397,-1.9150716981984395,2.482534153247273e-16,1.1102230246251565e-16,2.1760371282653068e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.251770948190724,-1.251770948190724,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,2000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2421156548011565,-1.2421156548011565,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,2500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.216788522757011,-1.216788522757011,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,3000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2623276874769107,-1.2623276874769107,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,3500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2892833547983849,-1.2892833547983849,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,4000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2502476505495446,-1.2502476505495446,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,4500,5,5,5,0,,0.07,0.07,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2175449572298587,-1.2175449572298587,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,5000,5,5,5,0,,0.31,0.31,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.120374044716802,-1.120374044716802,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,5500,5,5,5,0,,0.51,0.51,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.154530906353265,-1.154530906353265,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,6000,5,5,5,0,,0.62,0.62,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0969389247888173,-1.0969389247888173,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,6500,5,5,5,0,,0.71,0.71,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0569557078183542,-1.0569557078183542,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,7000,5,5,5,0,,0.76,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.029405122537952,-1.029405122537952,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,7500,5,5,5,0,,0.52,0.52,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.044693228430531,-1.044693228430531,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,8000,5,5,5,0,,0.48,0.48,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.016347530212948,-1.016347530212948,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,8500,5,5,5,0,,0.41,0.41,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0120047895301436,-1.0120047895301436,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,9000,5,5,5,0,,0.26,0.26,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0684392312065885,-1.0684392312065885,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,9500,5,5,5,0,,0.29,0.29,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0659542265224886,-1.0659542265224886,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0001,50,1e-10,10000,5,5,5,0,,0.25,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0771977369135841,-1.0771977369135841,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1945136589936458,-1.1945136589936458,0.0,0.0,0.0,-2.1297181459240004,-2.1297181459240004,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,1000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2101790560519299,-1.2101790560519299,0.0,0.0,0.0,-1.9150716981984397,-1.9150716981984395,2.482534153247273e-16,1.1102230246251565e-16,2.1760371282653068e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.245185130126866,-1.245185130126866,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,2000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2451069047990995,-1.2451069047990995,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,2500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2030515078786903,-1.2030515078786903,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,3000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2568794374071133,-1.2568794374071133,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,3500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3195396445920884,-1.3195396445920884,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,4000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2438794757828189,-1.2438794757828189,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,4500,5,5,5,0,,0.09,0.09,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1443620044085516,-1.1443620044085516,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,5000,5,5,5,0,,0.31,0.31,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0989886769456843,-1.0989886769456843,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,5500,5,5,5,0,,0.53,0.53,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1194524828951933,-1.1194524828951933,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,6000,5,5,5,0,,0.55,0.55,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1636944373700358,-1.1636944373700358,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,6500,5,5,5,0,,0.62,0.62,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0887312565104867,-1.0887312565104867,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,7000,5,5,5,0,,0.73,0.73,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0400112813591758,-1.0400112813591758,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,7500,5,5,5,0,,0.55,0.55,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0189483281152827,-1.0189483281152827,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,8000,5,5,5,0,,0.48,0.48,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0159348532322756,-1.0159348532322756,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,8500,5,5,5,0,,0.41,0.41,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0628819626651462,-1.0628819626651462,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,9000,5,5,5,0,,0.25,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0719707120229505,-1.0719707120229505,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,9500,5,5,5,0,,0.21,0.21000000000000002,3.1031676915590914e-17,1.3877787807814457e-17,2.7200464103316335e-17,1.0,1.0,0.0,0.0,0.0,-1.0519024351950967,-1.0519024351950967,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.0003,50,1e-10,10000,5,5,5,0,,0.12,0.12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0529093827947655,-1.0529093827947655,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1945136589936458,-1.1945136589936458,0.0,0.0,0.0,-2.1297181459240004,-2.1297181459240004,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,1000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072559263490894,-1.2072559263490894,0.0,0.0,0.0,-1.9150716981984397,-1.9150716981984395,2.482534153247273e-16,1.1102230246251565e-16,2.1760371282653068e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2374231316043092,-1.2374231316043092,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,2000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2645336726268743,-1.2645336726268743,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,2500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2102744347843923,-1.2102744347843923,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,3000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.270067356437654,-1.270067356437654,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,3500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3209398322377064,-1.3209398322377064,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,4000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2402421115784847,-1.2402421115784847,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,4500,5,5,5,0,,0.04,0.04,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.167884717084518,-1.167884717084518,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,5000,5,5,5,0,,0.1,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.170875421491018,-1.170875421491018,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,5500,5,5,5,0,,0.41,0.41,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0912216577975624,-1.0912216577975624,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,6000,5,5,5,0,,0.67,0.67,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.046907968604307,-1.046907968604307,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,6500,5,5,5,0,,0.71,0.71,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0256120738034717,-1.0256120738034717,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,7000,5,5,5,0,,0.76,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0215421963245164,-1.0215421963245164,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,7500,5,5,5,0,,0.66,0.66,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0053550034136038,-1.0053550034136038,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,8000,5,5,5,0,,0.47,0.4699999999999999,6.206335383118183e-17,2.7755575615628914e-17,5.440092820663267e-17,1.0,1.0,0.0,0.0,0.0,-1.0154612830747407,-1.0154612830747407,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,8500,5,5,5,0,,0.41,0.41,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0151834726532316,-1.0151834726532316,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,9000,5,5,5,0,,0.38,0.38,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0319363870484424,-1.0319363870484424,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,9500,5,5,5,0,,0.16,0.16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0584643762623651,-1.0584643762623651,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.001,50,1e-10,10000,5,5,5,0,,0.15,0.15,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0517196037668148,-1.0517196037668148,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1945136589936458,-1.1945136589936458,0.0,0.0,0.0,-2.1297181459240004,-2.1297181459240004,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,1000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2059380354133276,-1.2059380354133276,0.0,0.0,0.0,-1.9150716981984397,-1.9150716981984395,2.482534153247273e-16,1.1102230246251565e-16,2.1760371282653068e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2359027519703232,-1.2359027519703232,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,2000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2854438141691267,-1.2854438141691267,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,2500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2214799714703632,-1.2214799714703632,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,3000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31739646385552,-1.31739646385552,0.0,0.0,0.0,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,3500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3522332824910028,-1.3522332824910028,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,4000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2705365782020828,-1.2705365782020828,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,4500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1506347018575438,-1.1506347018575438,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,5000,5,5,5,0,,0.08,0.08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1739766640001934,-1.1739766640001934,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,5500,5,5,5,0,,0.19,0.19,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0967234691436205,-1.0967234691436205,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,6000,5,5,5,0,,0.47,0.4699999999999999,6.206335383118183e-17,2.7755575615628914e-17,5.440092820663267e-17,1.0,1.0,0.0,0.0,0.0,-1.0855523704421328,-1.0855523704421328,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,6500,5,5,5,0,,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1135807073186184,-1.1135807073186184,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
npg_exact_alpha_fisher,npg,exact,0.0003,4,0.003,50,1e-10,7000,5,5,5,0,,0.57,0.57,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0746570153217683,-1.0746570153217683,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
