alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,batch_size,feature_type,rbf_bins,rbf_centers,feature_dim,variance_scale,beta_reg,theta_mode,theta_optimizer,theta_start_mode,beta_update,policy_optimizer,policy_gradient,param_seed,seed,device,status,error,elapsed_seconds,greedy_mean_steps,greedy_success_rate,greedy_avg_env_return,solver_mean_steps,solver_success_rate,solver_avg_env_return,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0003,3e-07,0.1,20000,0.0001,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,753.7540426779888,158.74,1.0,-158.74,200.0,0.0,-200.0,-0.6818840909876809,-0.6818901683448823,2.8185569065234568e-06,-0.6818863800281808,50.485075268178505,2.1063847984841504e-09,0.02307076721228408,0.01901505754977728,1302
0.0003,3e-07,0.5,20000,0.0001,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,753.7553368020453,158.74,1.0,-158.74,200.0,0.0,-200.0,-0.6818840942051813,-0.6818901650146995,2.8153756902291795e-06,-0.6818863805707268,50.485075136065056,2.101550035739427e-09,0.02307101933506169,0.01901505622968464,1326
0.0001,1e-06,0.1,20000,0.0001,10,1e-05,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,754.0382331460132,158.74,0.98,-158.74,200.0,0.0,-200.0,-0.6818624962622617,-0.6818821673866476,9.392671364689495e-06,-0.6818701090645002,48.98902235830412,3.0159918480106406e-10,0.02312319267046695,0.018662525739766227,920
0.0001,1e-06,0.02,20000,0.0001,10,1e-05,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,755.0635591759929,158.74,0.98,-158.74,200.0,0.0,-200.0,-0.6818624890916168,-0.681882174456488,9.399841400135764e-06,-0.6818701078507626,48.989022363719,3.0193224584812915e-10,0.023123185610684164,0.018662525842400177,897
0.0003,3e-07,0.02,20000,0.0001,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,755.3628339029965,158.74,1.0,-158.74,200.0,0.0,-200.0,-0.6818840903435891,-0.6818901690115041,2.8191937359183267e-06,-0.681886379919587,50.48507529555285,2.1073532846239093e-09,0.023070716747989987,0.019015057814204133,1278
3e-05,1e-08,0.5,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,755.6746473599924,158.74,0.98,-158.74,200.0,0.0,-200.0,-2.0457649475827466,-2.0457658726864176,2.1478527162456883e-07,-2.0457650381346886,191.05740793858413,8.547697001908774e-11,0.03971996422404213,0.019016982564412886,85
0.0001,1e-06,0.005,20000,0.0001,10,1e-05,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,760.0415171739878,158.74,0.98,-158.74,200.0,0.0,-200.0,-0.6818624877462909,-0.681882175782855,9.401186612508043e-06,-0.6818701076230562,48.98902236473536,3.019948459325383e-10,0.02312318428612702,0.01866252586157179,872
3e-05,3e-08,0.5,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,755.6282337849843,158.76,0.98,-158.76,200.0,0.0,-200.0,-2.0457644691170844,-2.0457672394139323,6.406989508900092e-07,-2.0457647396183187,191.0307475617646,3.6847931714338456e-10,0.03961221237918522,0.01901700470551141,181
3e-05,3e-08,0.02,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,755.6989269419864,158.76,0.98,-158.76,200.0,0.0,-200.0,-2.04576446903187,-2.0457672396429105,6.407755089444594e-07,-2.0457647395692042,191.03074329145687,3.685645087291608e-10,0.03961219053071739,0.019017004711438995,133
3e-05,3e-08,0.1,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.1458864420129,158.76,0.98,-158.76,200.0,0.0,-200.0,-2.0457644690460732,-2.045767239604744,6.407627483640316e-07,-2.04576473957739,191.03074400321887,3.685502819791784e-10,0.03961219417261279,0.019017004710451473,157
3e-05,3e-08,0.005,20000,0.0003,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,757.3464307250106,158.76,0.98,-158.76,200.0,0.0,-200.0,-2.0457644690292063,-2.0457672396500657,6.407779015957278e-07,-2.0457647395676686,191.03074315799944,3.6856714003147554e-10,0.0396121898479465,0.019017004711624343,109
0.0001,3e-07,0.005,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,754.8324146519881,158.8,0.98,-158.8,200.0,0.0,-200.0,-0.6819278139878497,-0.6819344756463536,2.699956076822967e-06,-0.681930015212627,68.70001504414313,1.1993057964234666e-08,0.022828823724875807,0.019018385700673823,773
0.0001,3e-07,0.1,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,755.2673925319687,158.8,0.98,-158.8,200.0,0.0,-200.0,-0.6819278146598259,-0.6819344747034143,2.6992851244508587e-06,-0.6819300152846077,68.6999482737975,1.198718479263288e-08,0.02282909474113495,0.019018385327497535,821
0.0001,3e-07,0.02,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.1621624899562,158.8,0.98,-158.8,200.0,0.0,-200.0,-0.681927814093967,-0.6819344754974482,2.6998501220464567e-06,-0.6819300152239931,68.70000449888897,1.19921303956821e-08,0.02282886652062295,0.019018385641770708,797
0.0001,3e-07,0.5,20000,0.0001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.2797733669868,158.8,0.98,-158.8,200.0,0.0,-200.0,-0.6819278174867293,-0.6819344707365728,2.6964625251951736e-06,-0.6819300155876692,68.69966755828077,1.1962492579662792e-08,0.022830235266414912,0.019018383759234824,845
3e-05,1e-06,0.1,20000,0.001,10,1e-05,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,759.4829573430179,158.8,0.98,-158.8,200.0,0.0,-200.0,-6.629732742284643,-6.6302644926064325,8.827529807963201e-05,-6.629744520189697,352.9824024326048,1.8151592467021623e-08,0.08933727996572245,0.01554165126858717,456
3e-05,1e-06,0.02,20000,0.001,10,1e-05,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,760.6007308029803,158.8,0.98,-158.8,200.0,0.0,-200.0,-6.629732689884649,-6.630264743873649,8.832694105063102e-05,-6.629744476005413,352.98240221914153,1.8197589171132584e-08,0.08933727789827951,0.015541651145434859,432
3e-05,1e-06,0.5,20000,0.001,10,1e-05,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,761.7473793149984,158.8,0.98,-158.8,200.0,0.0,-200.0,-6.629733003607765,-6.630263239467964,8.801775571101022e-05,-6.6297447405557115,352.9824034987171,1.8004300755513532e-08,0.08933729024828103,0.01554165188278329,480
3e-05,1e-06,0.005,20000,0.001,10,1e-05,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,762.2905719120172,158.8,0.98,-158.8,200.0,0.0,-200.0,-6.629732680054216,-6.630264791009638,8.83366291117249e-05,-6.629744467716328,352.98240217899604,1.8201209151105055e-08,0.08933727751171958,0.015541651122332642,408
3e-05,1e-06,0.1,20000,0.001,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,758.6038525720069,158.88,0.98,-158.88,200.0,0.0,-200.0,-6.818635503493658,-6.819227038930782,9.948883968920225e-05,-6.818647526975057,490.0462146877069,2.3334179832650887e-08,0.09554136857962144,0.01898838549061663,454
3e-05,1e-06,0.005,20000,0.001,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,759.0591387169843,158.88,0.98,-158.88,200.0,0.0,-200.0,-6.818635435479159,-6.819227369323974,9.95567912777321e-05,-6.818647468739449,490.0462197289405,2.3375094260229978e-08,0.09554121766412296,0.01898839597242078,406
3e-05,1e-06,0.02,20000,0.001,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,760.1710077949974,158.88,0.98,-158.88,200.0,0.0,-200.0,-6.818635446222872,-6.81922731713458,9.954605749762995e-05,-6.818647477938372,490.04621893221184,2.3368628304785393e-08,0.09554124150313696,0.01898839431651028,430
3e-05,1e-06,0.5,20000,0.001,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,760.6641625329794,158.88,0.98,-158.88,200.0,0.0,-200.0,-6.818635789114827,-6.819225651431114,9.920348232725602e-05,-6.8186477715461615,490.04619358348805,2.3162837017584796e-08,0.09554200237185742,0.018988341574644768,478
0.0001,1e-08,0.005,20000,0.0001,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,751.730864601006,158.92,1.0,-158.92,200.0,0.0,-200.0,-0.6819318862456365,-0.6819321206048232,9.74470303493467e-08,-0.6819319630696243,75.2948601242967,2.1229848590455863e-10,0.023740517668048737,0.019018053721648498,482
0.0001,1e-08,0.5,20000,0.0001,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,751.976734810014,158.92,1.0,-158.92,200.0,0.0,-200.0,-0.6819318862500775,-0.6819321205990236,9.744259753058593e-08,-0.6819319630703756,75.29485889005095,2.1228112738594161e-10,0.023740538003611086,0.01901805372155128,554
0.0001,1e-08,0.1,20000,0.0001,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,753.3649333770154,158.92,1.0,-158.92,200.0,0.0,-200.0,-0.6819318862464889,-0.6819321206037101,9.74461795849491e-08,-0.6819319630697686,75.29485988741311,2.12295153842486e-10,0.023740521570896896,0.019018053721630068,530
0.0001,1e-08,0.02,20000,0.0001,10,1e-10,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:2,ok,,753.5046234820038,158.92,1.0,-158.92,200.0,0.0,-200.0,-0.6819318862457711,-0.6819321206046473,9.744689601746749e-08,-0.6819319630696471,75.29486008689399,2.1229795960063006e-10,0.023740518284292765,0.01901805372164565,508
3e-05,1e-06,0.005,20000,0.0003,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,759.6552580519929,158.92,0.98,-158.92,200.0,0.0,-200.0,-2.045612638908503,-2.045688161111335,1.825953124962868e-05,-2.045621153945783,147.47880752699268,2.0977247718694263e-08,0.036504705496808613,0.01901339272564107,398
3e-05,1e-06,0.02,20000,0.0003,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,760.081238387007,158.92,0.98,-158.92,200.0,0.0,-200.0,-2.045612641183893,-2.0456881545057914,1.8257270516222797e-05,-2.0456211550284595,147.47880535863933,2.0971303020832154e-08,0.03650476334817739,0.019013391086558633,422
3e-05,1e-06,0.1,20000,0.0003,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,760.6679408700147,158.92,0.98,-158.92,200.0,0.0,-200.0,-2.0456126533125665,-2.045688119295146,1.8245219964541176e-05,-2.0456211607998815,147.4787938083197,2.0939631346569134e-08,0.036505071731498244,0.019013382352126816,446
3e-05,1e-06,0.5,20000,0.0003,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,761.8794173340139,158.92,0.98,-158.92,200.0,0.0,-200.0,-2.0456127137858915,-2.0456879437187068,1.8185135960726153e-05,-2.045621189584882,147.47873641446952,2.078211251336159e-08,0.03650660971230129,0.01901333889450456,470
0.0003,3e-07,0.1,20000,0.0003,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,752.9301810879842,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.045625380467462,-2.0456481643001774,5.581763451271783e-06,-2.04562797287262,147.47307354793597,2.1481206097972488e-09,0.03680921194683901,0.019007896336117203,1310
0.0003,3e-07,0.02,20000,0.0003,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,753.8869525989867,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.045625379333384,-2.0456481674829976,5.582890530540299e-06,-2.045627972323069,147.4730735848628,2.1491064821566558e-09,0.036809179698530974,0.019007896605533585,1286
0.0003,3e-07,0.005,20000,0.0003,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,753.9131024289527,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.045625379120703,-2.0456481680798695,5.583101894013929e-06,-2.0456279722200073,147.47307359179908,2.149291395408101e-09,0.036809173650844206,0.019007896656014923,1262
0.0003,3e-08,0.5,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,754.0147383369622,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.045616833395147,-2.045619098463752,5.599161037470828e-07,-2.0456170923809394,146.97233078229473,2.492220640229789e-12,0.03689525664685247,0.018910757723912992,1143
0.0003,3e-08,0.02,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,754.2750595510006,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.0456168333267635,-2.045619098653221,5.599844590355924e-07,-2.0456170923476793,146.97233078213512,2.49307879687577e-12,0.03689525640369523,0.018910757723944467,1095
0.0003,3e-08,0.1,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,755.0393235709635,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.0456168333381606,-2.04561909862164,5.59973065657828e-07,-2.0456170923532215,146.9723307821615,2.4929450045579753e-12,0.03689525644422262,0.01891075772393905,1119
0.0003,3e-07,0.005,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,755.3186265099794,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.045611796885063,-2.0456344440369203,5.594815411182099e-06,-2.045614385429778,146.97233230683955,2.352803995760753e-10,0.03688011414837578,0.01891081806892665,1263
0.0003,3e-07,0.5,20000,0.0003,10,1e-07,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:5,ok,,755.6361412840197,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.0456253861329383,-2.0456481483990614,5.576132923549134e-06,-2.045627975618175,147.47307336497238,2.1431989958213618e-09,0.03680937306334194,0.019007894991354985,1334
0.0003,3e-07,0.02,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,755.8901779830339,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.0456117970983843,-2.0456344434448983,5.59460218505516e-06,-2.045614385533431,146.97233230634222,2.3525937983841673e-10,0.036880114891170025,0.018910818060398512,1287
0.0003,3e-07,0.5,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,755.9005545990076,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.045611803918423,-2.045634424516056,5.58778508437855e-06,-2.0456143888474596,146.9723322904642,2.3458793380583886e-10,0.03688013863583989,0.01891081778639419,1335
0.0003,3e-07,0.1,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,756.2098179099848,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.0456117982358837,-2.045634440287941,5.59346517535518e-06,-2.0456143860861427,146.97233230369014,2.3514731814156403e-10,0.03688011885166056,0.018910818014616162,1311
0.0001,1e-07,0.005,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,759.9134675990208,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.0456155267143905,-2.0456230772914763,1.866182056321398e-06,-2.045616389975709,146.97232925181305,2.724961972240939e-11,0.03689129283101153,0.018910760920864075,687
0.0001,1e-07,0.1,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,760.7283863640041,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.0456155268647054,-2.0456230768748274,1.8660318063144934e-06,-2.045616390048801,146.97232925197957,2.7243592860997498e-11,0.03689129336464435,0.018910760919223755,735
0.0001,1e-07,0.02,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,761.9739725599647,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.0456155267381257,-2.0456230772256867,1.8661583314880222e-06,-2.0456163899872504,146.9723292518394,2.7248671670813053e-11,0.036891292915295415,0.018910760920611665,711
0.0001,1e-07,0.5,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,762.5608638299746,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.0456155274974126,-2.045623075121003,1.8653993645829622e-06,-2.0456163903564617,146.972329252679,2.7218357716333918e-11,0.03689129561053266,0.018910760912249167,759
0.0003,3e-08,0.005,20000,0.0003,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,767.3458793870523,159.0,0.98,-159.0,200.0,0.0,-200.0,-2.045616833324627,-2.045619098659143,5.599865953312662e-07,-2.04561709234664,146.97233078213023,2.4930993115858042e-12,0.036895256396105684,0.018910757723946323,1072
0.0003,3e-08,0.005,20000,0.0001,10,1e-05,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,752.4407784040086,159.02,0.98,-159.02,200.0,0.0,-200.0,-0.6818716074147371,-0.6818721982945158,2.8222746354943837e-07,-0.6818718360812692,48.98901962647759,7.748130880575577e-13,0.02313180228520116,0.018662501415103776,1064
0.0001,3e-08,0.5,20000,0.001,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,754.9274143640068,159.02,0.98,-159.02,200.0,0.0,-200.0,-6.819316027853127,-6.819339226260988,3.792528059495208e-06,-6.819316379365494,753.1070090761808,4.249427318152074e-09,0.10882136005073412,0.019018356945488472,666
0.0001,3e-08,0.1,20000,0.001,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,755.6621123209479,159.02,0.98,-159.02,200.0,0.0,-200.0,-6.819316027531241,-6.81933922790388,3.7928486930025744e-06,-6.819316379077648,753.1070664683867,4.2500990610692666e-09,0.10882140350608015,0.01901835699895286,642
0.0003,3e-08,0.1,20000,0.0001,10,1e-05,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,759.3785840949859,159.02,0.98,-159.02,200.0,0.0,-200.0,-0.6818716074224151,-0.6818721982869523,2.822197857180047e-07,-0.6818718360825738,48.98901962647863,7.748162641752316e-13,0.023131802292821642,0.01866250141513596,1112
0.0003,3e-08,0.5,20000,0.0001,10,1e-05,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,760.2353175340104,159.02,0.98,-159.02,200.0,0.0,-200.0,-0.6818716074547418,-0.6818721982551094,2.8218746113145836e-07,-0.6818718360880669,48.98901962648311,7.747182449622312e-13,0.02313180232490705,0.01866250141527161,1136
0.0001,3e-08,0.005,20000,0.001,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,760.5441903640167,159.02,0.98,-159.02,200.0,0.0,-200.0,-6.8193160274547875,-6.819339228294097,3.792924849342948e-06,-6.81931637900928,753.107080100631,4.2502586319299655e-09,0.10882141382864559,0.0190183570115863,596
0.0003,3e-08,0.02,20000,0.0001,10,1e-05,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:7,ok,,761.0466557169566,159.02,0.98,-159.02,200.0,0.0,-200.0,-0.6818716074159492,-0.6818721982933214,2.822262512412329e-07,-0.6818718360814751,48.98901962647773,7.748170344447835e-13,0.023131802286404227,0.018662501415108848,1088
0.0001,3e-08,0.02,20000,0.001,10,1e-11,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:1,ok,,765.9032069650129,159.02,0.98,-159.02,200.0,0.0,-200.0,-6.819316027466858,-6.819339228232484,3.792912824520337e-06,-6.819316379020074,753.1070779480718,4.250233408212397e-09,0.1088214121988206,0.019018357009299307,620
0.0003,3e-08,0.02,20000,0.001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,754.7208319840138,159.08,0.98,-159.08,200.0,0.0,-200.0,-6.818866228957323,-6.818884596953153,3.0770354666263568e-06,-6.818866611998368,504.86065057873157,6.408008630471263e-09,0.09627086198648521,0.019014518156805795,1101
0.0003,3e-08,0.5,20000,0.001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,755.5539441859582,159.08,0.98,-159.08,200.0,0.0,-200.0,-6.8188662292935,-6.8188845953969155,3.0767127875433793e-06,-6.818866612287071,504.8606531387103,6.408637725320739e-09,0.09627087205224975,0.01901451814546659,1149
0.0003,3e-08,0.005,20000,0.001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.4793084689882,159.08,0.98,-159.08,200.0,0.0,-200.0,-6.818866228946821,-6.818884597001793,3.0770455511945864e-06,-6.818866611989351,504.8606504993889,6.408052313997435e-09,0.0962708616737101,0.019014518157369927,1077
0.0003,3e-08,0.1,20000,0.001,10,1e-08,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:4,ok,,756.8110893919948,159.08,0.98,-159.08,200.0,0.0,-200.0,-6.818866229013342,-6.818884596693746,3.0769816831896745e-06,-6.818866612046474,504.8606510047318,6.408041602486376e-09,0.09627086366095325,0.019014518154541214,1125
0.0001,3e-07,0.02,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,752.3055189799634,159.12,0.96,-159.12,200.0,0.0,-200.0,-2.045787808964287,-2.0458154716808794,5.718947370338422e-06,-2.045789982733649,210.8390705605302,1.6205222573905198e-08,0.03866987153332936,0.01902265943001778,804
3e-05,1e-07,0.5,20000,0.0003,10,1e-12,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,752.7703275360109,159.12,0.98,-159.12,200.0,0.0,-200.0,-2.045794118625283,-2.0458033913937035,1.8839945414888114e-06,-2.0457948123890066,227.9460026433012,1.0408625580820493e-08,0.03941277528825697,0.019018440319968806,273
0.0001,3e-07,0.5,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,753.0014518150128,159.12,0.96,-159.12,200.0,0.0,-200.0,-2.045787815248966,-2.0458154478546455,5.712697620207786e-06,-2.0457899862749205,210.83750698169388,1.617801869739462e-08,0.0386706246812982,0.019022645862446366,852
3e-05,1e-07,0.1,20000,0.0003,10,1e-12,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,753.0355988630035,159.12,0.98,-159.12,200.0,0.0,-200.0,-2.04579411805465,-2.04580339363083,1.884563042733067e-06,-2.045794812070639,227.94673355390742,1.041462864440058e-08,0.03941323215482281,0.019018440487886683,249
0.0001,3e-07,0.005,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,753.2572671609814,159.12,0.96,-159.12,200.0,0.0,-200.0,-2.045787808767736,-2.0458154724260584,5.719142830929615e-06,-2.0457899826229107,210.83911949134622,1.620607370403538e-08,0.038669848009340604,0.01902265985388686,780
3e-05,1e-07,0.005,20000,0.0003,10,1e-12,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,753.5737723239872,159.12,0.98,-159.12,200.0,0.0,-200.0,-2.0457941179190913,-2.0458033941622946,1.8846980968659195e-06,-2.045794811995012,227.94690721033172,1.041605529083986e-08,0.03941334073607772,0.01901844052778753,201
0.0001,3e-07,0.1,20000,0.0003,10,1e-09,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:3,ok,,753.8930143900216,159.12,0.96,-159.12,200.0,0.0,-200.0,-2.0457878100124116,-2.0458154677072313,5.717905072410959e-06,-2.0457899833241915,210.83880966708034,1.620068428816557e-08,0.038669997001056236,0.019022657164705147,828
3e-05,1e-07,0.02,20000,0.0003,10,1e-12,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:0,ok,,755.1415383839922,159.12,0.98,-159.12,200.0,0.0,-200.0,-2.0457941179404964,-2.045803394078374,1.8846767716286927e-06,-2.045794812006954,227.9468797892182,1.0415829964409895e-08,0.03941332358964504,0.0190184405213472,225
0.0001,3e-07,0.5,20000,0.001,10,1e-06,,rbf,15x15,225,675,0.05,,reg_fixed,adam,warm,fogas_diag,adam,exact,44,44,cuda:6,ok,,753.5085372719914,159.16,0.98,-159.16,200.0,0.0,-200.0,-6.818688890510558,-6.81886637096927,3.0005884114300404e-05,-6.818692529994839,489.89020033649444,2.6076618034619697e-10,0.09575420711228623,0.018662442764741768,863
