alpha,eta,rho,D_theta,T,beta,seed,device,status,error,elapsed_seconds,greedy_avg_reward,greedy_goal_count,greedy_success_rate,reached_goal,final_state,path_length,run_idx
0.003,0.0001,0.001,5.0,20000,1e-07,42,cuda,ok,,12.058505002874881,-0.9948462247926806,0,0.0,False,12,50,492
0.003,0.0001,0.003,0.5,20000,1e-07,42,cuda,ok,,12.013058776035905,-0.9948462247926806,0,0.0,False,1,50,497
0.003,0.0001,0.003,1.0,20000,1e-07,42,cuda,ok,,12.57760871713981,-0.9948462247926806,0,0.0,False,1,50,498
0.003,0.0001,0.003,2.0,20000,1e-07,42,cuda,ok,,12.024024449987337,-0.9948462247926806,0,0.0,False,2,50,499
0.003,0.0001,0.003,5.0,20000,1e-07,42,cuda,ok,,11.999052769038826,-0.9948462247926806,0,0.0,False,12,50,500
0.003,0.0002,0.0005,0.5,20000,1e-07,42,cuda,ok,,12.04763335105963,-0.9948462247926806,0,0.0,False,1,50,505
0.003,0.0002,0.0005,1.0,20000,1e-07,42,cuda,ok,,12.162273442838341,-0.9948462247926806,0,0.0,False,1,50,506
0.003,0.0002,0.0005,2.0,20000,1e-07,42,cuda,ok,,11.98969150497578,-0.9948462247926806,0,0.0,False,2,50,507
0.003,0.0002,0.0005,5.0,20000,1e-07,42,cuda,ok,,12.01968563394621,-0.9948462247926806,0,0.0,False,12,50,508
0.003,0.0002,0.001,0.5,20000,1e-07,42,cuda,ok,,12.015565995126963,-0.9948462247926806,0,0.0,False,1,50,513
0.003,0.0002,0.001,1.0,20000,1e-07,42,cuda,ok,,11.995215008966625,-0.9948462247926806,0,0.0,False,1,50,514
0.003,0.0002,0.001,2.0,20000,1e-07,42,cuda,ok,,12.126392486970872,-0.9948462247926806,0,0.0,False,2,50,515
0.003,0.0002,0.001,5.0,20000,1e-07,42,cuda,ok,,12.012407210888341,-0.9948462247926806,0,0.0,False,12,50,516
0.003,0.0002,0.003,0.5,20000,1e-07,42,cuda,ok,,11.991165752056986,-0.9948462247926806,0,0.0,False,1,50,521
0.003,0.0002,0.003,1.0,20000,1e-07,42,cuda,ok,,12.033917299006134,-0.9948462247926806,0,0.0,False,1,50,522
0.003,0.0002,0.003,2.0,20000,1e-07,42,cuda,ok,,12.040026228874922,-0.9948462247926806,0,0.0,False,2,50,523
0.003,0.0002,0.003,5.0,20000,1e-07,42,cuda,ok,,11.997892548097298,-0.9948462247926806,0,0.0,False,12,50,524
0.003,0.0005,0.0005,0.5,20000,1e-07,42,cuda,ok,,12.094429792836308,-0.9948462247926806,0,0.0,False,10,50,529
0.003,0.0005,0.0005,1.0,20000,1e-07,42,cuda,ok,,12.002705788007006,-0.9948462247926806,0,0.0,False,1,50,530
0.003,0.0005,0.0005,2.0,20000,1e-07,42,cuda,ok,,12.001635468099266,-0.9948462247926806,0,0.0,False,1,50,531
0.003,0.0005,0.0005,5.0,20000,1e-07,42,cuda,ok,,12.006653586169705,-0.9948462247926806,0,0.0,False,12,50,532
0.003,0.0005,0.001,0.5,20000,1e-07,42,cuda,ok,,11.983171285130084,-0.9948462247926806,0,0.0,False,10,50,537
0.003,0.0005,0.001,1.0,20000,1e-07,42,cuda,ok,,12.115370275918394,-0.9948462247926806,0,0.0,False,1,50,538
0.003,0.0005,0.001,2.0,20000,1e-07,42,cuda,ok,,12.122160061029717,-0.9948462247926806,0,0.0,False,1,50,539
0.003,0.0005,0.001,5.0,20000,1e-07,42,cuda,ok,,11.999945651041344,-0.9948462247926806,0,0.0,False,12,50,540
0.003,0.0005,0.003,0.5,20000,1e-07,42,cuda,ok,,12.047313291113824,-0.9948462247926806,0,0.0,False,10,50,545
0.003,0.0005,0.003,1.0,20000,1e-07,42,cuda,ok,,11.980196727905422,-0.9948462247926806,0,0.0,False,1,50,546
0.003,0.0005,0.003,2.0,20000,1e-07,42,cuda,ok,,12.01602561189793,-0.9948462247926806,0,0.0,False,1,50,547
0.003,0.0005,0.003,5.0,20000,1e-07,42,cuda,ok,,12.15538327395916,-0.9948462247926806,0,0.0,False,12,50,548
0.003,0.001,0.0005,0.5,20000,1e-07,42,cuda,ok,,12.13670450495556,-0.9948462247926806,0,0.0,False,10,50,553
0.003,0.001,0.0005,1.0,20000,1e-07,42,cuda,ok,,11.998911228962243,-0.9948462247926806,0,0.0,False,10,50,554
0.003,0.001,0.0005,2.0,20000,1e-07,42,cuda,ok,,11.976576103130355,-0.9948462247926806,0,0.0,False,20,50,555
0.003,0.001,0.0005,5.0,20000,1e-07,42,cuda,ok,,11.994079736061394,-0.9948462247926806,0,0.0,False,3,50,556
0.003,0.001,0.001,0.5,20000,1e-07,42,cuda,ok,,11.977343550184742,-0.9948462247926806,0,0.0,False,10,50,561
0.003,0.001,0.001,1.0,20000,1e-07,42,cuda,ok,,12.143435860052705,-0.9948462247926806,0,0.0,False,10,50,562
0.003,0.001,0.001,2.0,20000,1e-07,42,cuda,ok,,12.017903607105836,-0.9948462247926806,0,0.0,False,20,50,563
0.003,0.001,0.001,5.0,20000,1e-07,42,cuda,ok,,12.044836990069598,-0.9948462247926806,0,0.0,False,3,50,564
0.003,0.001,0.003,0.5,20000,1e-07,42,cuda,ok,,12.359235811047256,-0.9948462247926806,0,0.0,False,10,50,569
0.003,0.001,0.003,1.0,20000,1e-07,42,cuda,ok,,12.106352286878973,-0.9948462247926806,0,0.0,False,10,50,570
0.003,0.001,0.003,2.0,20000,1e-07,42,cuda,ok,,12.056302668061107,-0.9948462247926806,0,0.0,False,20,50,571
0.003,0.001,0.003,5.0,20000,1e-07,42,cuda,ok,,12.201600563013926,-0.9948462247926806,0,0.0,False,3,50,572
0.003,0.002,0.0005,0.5,20000,1e-07,42,cuda,ok,,12.119594141142443,-0.9948462247926806,0,0.0,False,10,50,577
0.003,0.002,0.0005,1.0,20000,1e-07,42,cuda,ok,,12.038764308905229,-0.9948462247926806,0,0.0,False,10,50,578
0.003,0.002,0.0005,2.0,20000,1e-07,42,cuda,ok,,11.958467880962417,-0.9948462247926806,0,0.0,False,20,50,579
0.003,0.002,0.001,0.5,20000,1e-07,42,cuda,ok,,11.992479499196634,-0.9948462247926806,0,0.0,False,10,50,585
0.003,0.002,0.001,1.0,20000,1e-07,42,cuda,ok,,12.117800215026364,-0.9948462247926806,0,0.0,False,10,50,586
0.003,0.002,0.001,2.0,20000,1e-07,42,cuda,ok,,11.965106037911028,-0.9948462247926806,0,0.0,False,20,50,587
0.003,0.002,0.003,0.5,20000,1e-07,42,cuda,ok,,11.980455965036526,-0.9948462247926806,0,0.0,False,10,50,593
0.003,0.002,0.003,1.0,20000,1e-07,42,cuda,ok,,11.999987359158695,-0.9948462247926806,0,0.0,False,10,50,594
0.003,0.002,0.003,2.0,20000,1e-07,42,cuda,ok,,12.085927259875461,-0.9948462247926806,0,0.0,False,20,50,595
0.005,0.0001,0.0005,0.5,20000,1e-07,42,cuda,ok,,11.975940590025857,-0.9948462247926806,0,0.0,False,1,50,601
0.005,0.0001,0.0005,1.0,20000,1e-07,42,cuda,ok,,12.023118520854041,-0.9948462247926806,0,0.0,False,1,50,602
0.005,0.0001,0.0005,2.0,20000,1e-07,42,cuda,ok,,12.042637014994398,-0.9948462247926806,0,0.0,False,2,50,603
0.005,0.0001,0.0005,5.0,20000,1e-07,42,cuda,ok,,11.973678147885948,-0.9948462247926806,0,0.0,False,12,50,604
0.005,0.0001,0.001,0.5,20000,1e-07,42,cuda,ok,,11.994607790140435,-0.9948462247926806,0,0.0,False,1,50,609
0.005,0.0001,0.001,1.0,20000,1e-07,42,cuda,ok,,12.12110227602534,-0.9948462247926806,0,0.0,False,1,50,610
0.005,0.0001,0.001,2.0,20000,1e-07,42,cuda,ok,,11.98499301681295,-0.9948462247926806,0,0.0,False,2,50,611
0.005,0.0001,0.001,5.0,20000,1e-07,42,cuda,ok,,11.958022803999484,-0.9948462247926806,0,0.0,False,12,50,612
0.005,0.0001,0.003,0.5,20000,1e-07,42,cuda,ok,,11.969987678108737,-0.9948462247926806,0,0.0,False,1,50,617
0.005,0.0001,0.003,1.0,20000,1e-07,42,cuda,ok,,11.95629780786112,-0.9948462247926806,0,0.0,False,1,50,618
0.005,0.0001,0.003,2.0,20000,1e-07,42,cuda,ok,,12.100315721938387,-0.9948462247926806,0,0.0,False,2,50,619
0.005,0.0001,0.003,5.0,20000,1e-07,42,cuda,ok,,11.993716647149995,-0.9948462247926806,0,0.0,False,12,50,620
0.005,0.0002,0.0005,0.5,20000,1e-07,42,cuda,ok,,12.037704884074628,-0.9948462247926806,0,0.0,False,10,50,625
0.005,0.0002,0.0005,1.0,20000,1e-07,42,cuda,ok,,12.003313481109217,-0.9948462247926806,0,0.0,False,1,50,626
0.005,0.0002,0.0005,2.0,20000,1e-07,42,cuda,ok,,12.006184407975525,-0.9948462247926806,0,0.0,False,2,50,627
0.005,0.0002,0.0005,5.0,20000,1e-07,42,cuda,ok,,11.9608044330962,-0.9948462247926806,0,0.0,False,12,50,628
0.005,0.0002,0.001,0.5,20000,1e-07,42,cuda,ok,,12.087426646146923,-0.9948462247926806,0,0.0,False,10,50,633
0.005,0.0002,0.001,1.0,20000,1e-07,42,cuda,ok,,11.956762254005298,-0.9948462247926806,0,0.0,False,1,50,634
0.005,0.0002,0.001,2.0,20000,1e-07,42,cuda,ok,,11.991914130980149,-0.9948462247926806,0,0.0,False,2,50,635
0.005,0.0002,0.001,5.0,20000,1e-07,42,cuda,ok,,11.953760278178379,-0.9948462247926806,0,0.0,False,12,50,636
0.005,0.0002,0.003,0.5,20000,1e-07,42,cuda,ok,,11.944449961883947,-0.9948462247926806,0,0.0,False,10,50,641
0.005,0.0002,0.003,1.0,20000,1e-07,42,cuda,ok,,11.974076410057023,-0.9948462247926806,0,0.0,False,1,50,642
0.005,0.0002,0.003,2.0,20000,1e-07,42,cuda,ok,,12.314886909909546,-0.9948462247926806,0,0.0,False,2,50,643
0.005,0.0002,0.003,5.0,20000,1e-07,42,cuda,ok,,11.970575721003115,-0.9948462247926806,0,0.0,False,12,50,644
0.005,0.0005,0.0005,0.5,20000,1e-07,42,cuda,ok,,12.02330440795049,-0.9948462247926806,0,0.0,False,10,50,649
0.005,0.0005,0.0005,1.0,20000,1e-07,42,cuda,ok,,12.036375273950398,-0.9948462247926806,0,0.0,False,10,50,650
0.005,0.0005,0.0005,2.0,20000,1e-07,42,cuda,ok,,12.007911080960184,-0.9948462247926806,0,0.0,False,1,50,651
0.005,0.0005,0.0005,5.0,20000,1e-07,42,cuda,ok,,12.145143030909821,-0.9948462247926806,0,0.0,False,3,50,652
0.005,0.0005,0.001,0.5,20000,1e-07,42,cuda,ok,,12.12320182705298,-0.9948462247926806,0,0.0,False,10,50,657
0.005,0.0005,0.001,1.0,20000,1e-07,42,cuda,ok,,12.006877599051222,-0.9948462247926806,0,0.0,False,10,50,658
0.005,0.0005,0.001,2.0,20000,1e-07,42,cuda,ok,,12.027866771211848,-0.9948462247926806,0,0.0,False,1,50,659
0.005,0.0005,0.001,5.0,20000,1e-07,42,cuda,ok,,12.027232697000727,-0.9948462247926806,0,0.0,False,3,50,660
0.005,0.0005,0.003,0.5,20000,1e-07,42,cuda,ok,,11.97517931391485,-0.9948462247926806,0,0.0,False,10,50,665
0.005,0.0005,0.003,1.0,20000,1e-07,42,cuda,ok,,12.111169593874365,-0.9948462247926806,0,0.0,False,10,50,666
0.005,0.0005,0.003,2.0,20000,1e-07,42,cuda,ok,,11.978630467085168,-0.9948462247926806,0,0.0,False,1,50,667
0.005,0.0005,0.003,5.0,20000,1e-07,42,cuda,ok,,12.037129406817257,-0.9948462247926806,0,0.0,False,3,50,668
0.005,0.001,0.0005,0.5,20000,1e-07,42,cuda,ok,,11.97632085508667,-0.9948462247926806,0,0.0,False,10,50,673
0.005,0.001,0.0005,1.0,20000,1e-07,42,cuda,ok,,12.036589632043615,-0.9948462247926806,0,0.0,False,10,50,674
0.005,0.001,0.0005,2.0,20000,1e-07,42,cuda,ok,,12.008728625020012,-0.9948462247926806,0,0.0,False,20,50,675
0.005,0.001,0.0005,5.0,20000,1e-07,42,cuda,ok,,12.132062705932185,-0.9948462247926806,0,0.0,False,3,50,676
0.005,0.001,0.001,0.5,20000,1e-07,42,cuda,ok,,12.115004983032122,-0.9948462247926806,0,0.0,False,10,50,681
0.005,0.001,0.001,1.0,20000,1e-07,42,cuda,ok,,11.992232447955757,-0.9948462247926806,0,0.0,False,10,50,682
0.005,0.001,0.001,2.0,20000,1e-07,42,cuda,ok,,12.014559127856046,-0.9948462247926806,0,0.0,False,20,50,683
0.005,0.001,0.001,5.0,20000,1e-07,42,cuda,ok,,12.00849662697874,-0.9948462247926806,0,0.0,False,3,50,684
0.005,0.001,0.003,0.5,20000,1e-07,42,cuda,ok,,12.007498373044655,-0.9948462247926806,0,0.0,False,10,50,689
0.005,0.001,0.003,1.0,20000,1e-07,42,cuda,ok,,12.11836917186156,-0.9948462247926806,0,0.0,False,10,50,690
0.005,0.001,0.003,2.0,20000,1e-07,42,cuda,ok,,12.023757591843605,-0.9948462247926806,0,0.0,False,20,50,691
0.005,0.001,0.003,5.0,20000,1e-07,42,cuda,ok,,11.97523303097114,-0.9948462247926806,0,0.0,False,3,50,692
0.005,0.002,0.0005,0.5,20000,1e-07,42,cuda,ok,,11.997183773899451,-0.9948462247926806,0,0.0,False,10,50,697
0.005,0.002,0.0005,1.0,20000,1e-07,42,cuda,ok,,12.004698924021795,-0.9948462247926806,0,0.0,False,10,50,698
0.005,0.002,0.0005,2.0,20000,1e-07,42,cuda,ok,,12.06697282497771,-0.9948462247926806,0,0.0,False,20,50,699
0.005,0.002,0.001,0.5,20000,1e-07,42,cuda,ok,,12.025239779846743,-0.9948462247926806,0,0.0,False,10,50,705
0.005,0.002,0.001,1.0,20000,1e-07,42,cuda,ok,,11.977767830947414,-0.9948462247926806,0,0.0,False,10,50,706
0.005,0.002,0.001,2.0,20000,1e-07,42,cuda,ok,,12.028952449094504,-0.9948462247926806,0,0.0,False,20,50,707
0.005,0.002,0.003,0.5,20000,1e-07,42,cuda,ok,,12.014662155183032,-0.9948462247926806,0,0.0,False,10,50,713
0.005,0.002,0.003,1.0,20000,1e-07,42,cuda,ok,,12.109292424982414,-0.9948462247926806,0,0.0,False,10,50,714
0.005,0.002,0.003,2.0,20000,1e-07,42,cuda,ok,,12.040858004009351,-0.9948462247926806,0,0.0,False,20,50,715
