status,error,seed,lambda_entropy,eta,lr_value,lr_policy,tau,max_buffer_size,batch_size,episodes,collect_per_episode,updates_per_episode,epsilon,elapsed_seconds,buffer_size_final,objective,v_sbeed_minus_v_lambda_star_l2,v_sbeed_minus_v_lambda_star_linf,v_sbeed_minus_v_star_l2,v_sbeed_minus_v_star_linf,soft_bellman_residual_linf,hard_bellman_residual_linf,V_sbeed,V_lambda_star,V_star
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,2000,100,50,0.1,168.73649096488953,12000,0.03282163027277108,1.7576968472088357,0.9010199930204289,1.7317439077331622,0.8885433445872556,0.7863257548855751,0.7863257548855751,"[-0.04633520420937976, -0.049733260903476774, -0.1337873497438197, -0.023126817643342422, 0.0, 0.15973667916654044, 0.004404433625474059, 0.11145665541274442, -0.1135750996685339]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,100,12000,128,8000,100,100,0.1,1342.3524100780487,12000,0.04479930371272398,1.7557780897396058,0.9876150467726598,1.7298024093962452,0.9751383983394865,0.9554298981893286,0.9554298981893286,"[-0.011073857805218914, -0.005657179747166909, -0.03560121647697384, -0.0038664251204527803, 0.0, 0.03612707928560871, -0.0014715005867954644, 0.024861601660513565, -0.021898333500175445]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,2000,50,100,0.1,304.87988662719727,12000,0.03196870901362611,1.7676464453195933,0.9050818000745741,1.7418120018901602,0.8926051516414008,0.7934964676867006,0.7934964676867006,"[-0.05390127766802789, -0.057449206055644804, -0.14165168221910693, -0.02659746088007597, 0.0, 0.17306577232180037, 0.0036182966273113873, 0.10739484835859929, -0.11012075994966693]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,100,12000,256,4000,200,100,0.1,723.9631943702698,12000,0.045486257295234506,1.7541144991479036,0.986491509972569,1.7281086482145955,0.9740148615393956,0.9533437597980307,0.9533437597980307,"[-0.009918549522897332, -0.004814793778782492, -0.03216091746332868, -0.003779215078052051, 0.0, 0.03226968163894584, -0.0013176553962738749, 0.02598513846060432, -0.02296789082373888]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,2000,200,50,0.1,182.11167097091675,12000,0.03185958664341773,1.754479027200327,0.8943117948350083,1.728482762215692,0.881835146401835,0.7724214312392517,0.7724214312392517,"[-0.04538012328523604, -0.05006025880270571, -0.13596535563330012, -0.02281022140099058, 0.0, 0.1617071909376894, 0.005766169620725347, 0.11816485359816498, -0.12157079462509261]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,100,12000,256,8000,50,50,0.1,727.3584167957306,12000,0.04401454819483405,1.7565283847141944,0.9912618640016577,1.7305561986482958,0.9787852155684844,0.9620562314687453,0.9620562314687453,"[-0.010942953481040291, -0.004892941282736109, -0.03098773444428459, -0.003244285368177691, 0.0, 0.031333282602460794, -0.001035450101692244, 0.021214784431515612, -0.018587760110821288]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,100,12000,128,8000,200,100,0.1,1327.8658583164215,12000,0.044829305785527365,1.7536759762670424,0.9841479327624079,1.7276658220388517,0.9716712843292346,0.9490221657846665,0.9490221657846665,"[-0.010693678755118851, -0.0053811098308989185, -0.03497274231637967, -0.00407078589479473, 0.0, 0.03522894356002371, -0.0013602554551842062, 0.028328715670765416, -0.025165687271742346]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,4000,50,20,0.1,141.3295295238495,12000,0.033069230181897835,1.7592168817088225,0.9104820283309178,1.7332894044572167,0.8980053798977445,0.8068220821875755,0.8068220821875755,"[-0.046348545696315004, -0.046807140107474596, -0.1276735798935311, -0.021965689368089653, 0.0, 0.15110915859369758, 0.0036713775797262865, 0.10199462010225546, -0.10131477523352121]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,2000,100,100,0.1,320.9733440876007,12000,0.03136136086618618,1.7632314159561135,0.8928362350335106,1.7373475169252526,0.8803595866003373,0.7681902206570024,0.7681902206570024,"[-0.052382111401600394, -0.05890505072837597, -0.1468259330352049, -0.026540114938740623, 0.0, 0.17990531522333472, 0.005163872260069348, 0.11964041339966275, -0.12463262882592767]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,4000,100,20,0.1,166.68464517593384,12000,0.03227906086714747,1.7556700052423901,0.9022449904107324,1.7296962368590947,0.889768341977559,0.7894874953108157,0.7894874953108157,"[-0.04457269105092393, -0.04727667058557049, -0.1307910992881613, -0.02183750430709441, 0.0, 0.15468600025866378, 0.004475580056562642, 0.11023165802244099, -0.11142316296304805]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,100,12000,256,8000,100,50,0.1,733.1787550449371,12000,0.04510918136229113,1.755400438217401,0.9886250979770479,1.7294162119818512,0.9761484495438746,0.9572537349526653,0.9572537349526653,"[-0.010323635739479363, -0.004942574639335353, -0.03268548318858891, -0.0036137196098851624, 0.0, 0.0329624184834789, -0.001270187808947105, 0.023851550456125373, -0.020994127323565825]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,4000,200,20,0.1,199.21150374412537,12000,0.03241973880122584,1.752305229652693,0.8963095806003758,1.726280430113279,0.8838329321672025,0.7767853947564877,0.7767853947564877,"[-0.04349358498147885, -0.04732680858634611, -0.13152451423817438, -0.021645586438808605, 0.0, 0.1551954422534698, 0.00594254347093307, 0.11616706783279752, -0.11894170823412753]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,2000,200,100,0.1,344.9520468711853,12000,0.030410990636340736,1.7579602345763379,0.8839970300616566,1.7319942435079285,0.8715203816284833,0.7491699800750113,0.7491699800750113,"[-0.05119707621513873, -0.058451639927895975, -0.14733807423626707, -0.02587991313547082, 0.0, 0.17961844511845426, 0.007602016553374948, 0.1284796183715166, -0.13594489061496892]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,4000,50,50,0.1,342.74650025367737,12000,0.031205657262825107,1.7657275511861763,0.8996450376613816,1.7398739822791252,0.8871683892282083,0.7833388701240269,0.7833388701240269,"[-0.05431393989602345, -0.05830624513881465, -0.14362955813728678, -0.02659219950139875, 0.0, 0.1756600189325497, 0.004553805568693061, 0.11283161077179177, -0.11536613233797921]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
ok,,42,0.001,0.001,0.001,0.01,1000.0,12000,128,4000,100,50,0.1,350.7033236026764,12000,0.030295925438796854,1.7608425980489144,0.8883913672151064,1.734924116592769,0.875914718781933,0.7591195900168124,0.7591195900168124,"[-0.05250588955460853, -0.05887774890885218, -0.14718068830624076, -0.026337345718264207, 0.0, 0.1802105563521746, 0.006487540415088104, 0.12408528121806699, -0.1297723652945785]","[0.46709547648640215, 0.3203859287560712, 0.18834733579877364, 0.6301060850756584, 0.8112289835081654, 0.013862942794293169, 0.8112289835081654, 1.0124766484331733, 0.013862942794293169]","[0.4580000000000002, 0.31220000000000014, 0.1809800000000001, 0.6200000000000001, 0.8, 0.0, 0.8, 1.0, 0.0]"
