critic_update,alpha,actor_lr,ridge,T,batch_size,critic_lr,critic_inner_steps,intended_prob,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_objective,final_actor_loss,final_critic_loss,final_critic_objective,final_theta_norm,final_psi_norm,final_policy_grad_norm,final_actor_delta_mean,final_actor_delta_std,final_critic_delta_mean,final_critic_delta_std,done_fraction,run_idx
closed_form,0.0003,0.01,1e-08,1000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,10.135447689972352,0.0,-0.9948462247926807,-1.0006216362763272,2.0959238001469354,0.0,-0.9948462247926807,-1.0000000000000002,2.1044893565830263,-0.10071727194461474,0.10071727194461474,-0.06095672025639588,-0.10071112087262854,48.83916499054789,38.90094923552332,0.00013877572127979874,0.00027717688374571817,0.0005688212227765086,0.0002611960750311058,0.000579526693556746,0.10200000000000001,388
closed_form,0.0001,0.01,1e-08,1000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,10.201082631014287,0.0,-0.9948462247926807,-1.0010216379709844,2.549417060636687,0.0,-0.9948462247926807,-1.0000000000000002,2.5561417180306263,-0.10059849518684474,0.10059849518684474,0.03250248827466393,-0.09997545036739847,51.4738649495183,40.585224621309536,0.00047518594706881105,7.682821454113978e-05,0.0003265079073415883,1.400378147822924e-05,0.00048674158994232834,0.10200000000000001,142
closed_form,0.0003,0.1,1e-08,1000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,10.222311409015674,0.0,-0.9948462247926807,-1.000027588198369,2.131052102655599,0.0,-0.9948462247926807,-1.0000000000000002,2.130988918030626,-0.10064594543238452,0.10064594543238452,-0.058913038096885376,-0.10064591396915959,50.03970975471833,61.26437195807555,4.884893124154753e-06,0.0002776013306645581,0.0005626258425368589,0.00027730069677048085,0.0005627908483232572,0.10200000000000001,457
closed_form,0.0001,0.1,1e-10,500,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,10.476042177004274,0.0,-0.9948462247926807,-1.0000649706070477,1.4935461067318059,0.0,-0.9948462247926807,-1.0000000000000002,1.493782443398226,-0.10017404484497787,0.10017404484497787,-0.09920016845233931,-0.10015997384832763,43.81336316669437,45.02460471588845,1.6856537250815565e-05,9.978426270394518e-05,0.00015335815797776765,9.623862442290277e-05,0.00016440062169074726,0.10200000000000001,206
closed_form,0.0003,0.003,1e-10,1000,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,10.536531682999339,0.0,-0.9948462247926807,-1.003169462880918,1.175033251282163,0.0,-0.9948462247926807,-1.0000000000000002,1.1273985694365902,-0.10092713454050727,0.10092713454050727,-0.10064127289606413,-0.10087432216991435,37.3937915047586,18.242603847015477,0.0005877009937178433,0.00029957170224017524,0.0005282363773345566,0.00024779752594418606,0.0005822791679765967,0.10200000000000001,347
closed_form,0.0003,0.01,1e-08,500,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,11.29401776602026,0.0,-0.9948462247926807,-1.0017012370506946,1.9808408696027509,0.0,-0.9948462247926807,-1.0000000000000002,2.0452742871754266,-0.10087071851881509,0.10087071851881509,-0.06062324287608935,-0.09894989869656373,47.95413797816058,31.521204503398394,0.00038386400067471103,0.0002767197553437201,0.0005916267066996832,3.915721989407844e-05,0.0012560066172143365,0.10200000000000001,386
closed_form,0.0001,0.03,1e-10,500,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,11.491914418002125,0.0,-0.9948462247926807,-1.0002240717161952,1.4926943612928874,0.0,-0.9948462247926807,-1.0000000000000002,1.493782443398226,-0.100225499817558,0.100225499817558,-0.09924373863342707,-0.10013726301060424,42.273499433502415,34.965869280918646,4.7949807236906305e-05,9.977944472353532e-05,0.00017526227087203572,9.161550358194545e-05,0.00022344152808098788,0.10200000000000001,171
closed_form,0.0001,0.03,1e-08,500,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,12.528605931962375,0.0,-0.9948462247926807,-1.0007216045470209,2.5521669422989754,0.0,-0.9948462247926807,-1.0000000000000002,2.5561417180306263,-0.10057976491593143,0.10057976491593143,0.03527806867617328,-0.0998512472987545,51.98640514113816,44.521691419334786,0.00027651062150088753,7.688183930887796e-05,0.0003306614955308322,1.2117964281376547e-05,0.0005106757931959088,0.10200000000000001,176
closed_form,0.0001,0.003,1e-08,500,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,12.535966042021755,0.0,-0.9948462247926807,-1.0080721802735326,2.0060048485488218,0.0,-0.9948462247926807,-1.0000000000000002,2.098485571171146,-0.10123787600222321,0.10123787600222321,0.005820911191122893,-0.10058031654786598,46.130516524094745,19.467479411956727,0.0035964124460393077,7.601284865889848e-05,0.00029854882607570414,-0.00010733173390535036,0.0004635478178611238,0.10200000000000001,106
closed_form,0.0001,0.1,1e-08,500,,,,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,12.594242420978844,0.0,-0.9948462247926807,-1.0000620775834368,2.5555041154471736,0.0,-0.9948462247926807,-1.0000000000000002,2.5561417180306263,-0.10036855606641332,0.10036855606641332,0.03533639783586,-0.10036826886420193,52.0969608902596,57.75803912663058,1.9661069206118684e-05,7.696724410944716e-05,0.0002850871640262682,7.590283754882129e-05,0.0002854726096902488,0.10200000000000001,211
