alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,num_trajectories,max_steps,seed,nn_seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0005,3e-05,0.1,2000,0.06,3,0.001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,26.432053624012042,0.05,-0.8795889957334883,-1.5242232036995875,4.274690814658948,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-5.810606522494274,-43.97358419245053,3.048424342395657,-5.814920361112449,87.72976979352478,1.9934778149049037,5.191780392898179,0.052247727491695005,1580
0.0005,3e-05,0.05,1500,0.03,5,0.001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,25.663164808996953,0.04,-0.8850151885078931,-1.5183673229292047,4.256563159473088,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-4.027259046615706,-73.4770645633718,1.2141806071453778,-4.063498821953971,72.1881207073921,11.513133395687923,21.608253153861682,0.06371179280239322,1171
0.0005,3e-05,0.2,2000,0.03,3,0.001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.273811698018108,0.04,-0.8875072183770318,-1.498365789346403,4.216385578644068,0.76,-0.3580287511120218,1.6006398785818914,1.0936195428859798,-3.0622917745831817,-40.83764598710984,5.4407813761654324,-3.0695821277979007,67.47515646374801,1.9566243632447704,4.797252863982333,0.0236248946509091,1819
0.0005,1e-05,0.2,2000,0.06,5,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,33.78940787498141,0.01,-0.8937888775512214,-1.5497430097433318,4.266818879668517,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-25.902465311674984,-444.06078758245434,24.106716322731355,-25.8968685395472,555.4954797277002,35.61043747952922,59.997839909000156,0.2423149558016049,1022
0.0005,3e-05,0.1,2000,0.03,3,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,26.351516522001475,0.0,-0.8933278994377897,-1.4835447429580264,4.033208593874825,0.76,-0.3580287511120218,1.5990669560011157,1.0946921833996475,-9.890830466342251,-96.61687809649844,21.05042370030196,-9.879960767521482,331.5595383397925,7.109937283583773,19.07079478192908,0.06854252109815538,1523
0.0005,1e-05,0.1,1500,0.06,5,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,25.05069893799373,0.68,-0.6154317298219913,-0.12104410010094663,2.048008825030032,0.75,-0.358644044643933,1.4267924743190026,1.182714888211296,29.891871603949994,-2.0031782708810226,187.32260109875654,29.98623348348965,651.125540099844,14.935332602996773,93.30329923220391,0.6578037565126075,634
0.0005,1e-05,0.2,1500,0.03,3,0.001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,19.547461270994972,0.66,-0.6301452742537562,-0.048097988726003085,1.9793959009929156,0.75,-0.3588380238879483,1.4101997675080207,1.2452512152330877,-20.474371314437494,-104.42462335651972,1.4000093965975262,-20.46534130315247,127.06602915966785,5.76328364597532,18.02023874986013,0.2873568174777745,861
0.0005,1e-05,0.1,1500,0.03,3,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,19.454112647974398,0.65,-0.6480960293902333,-0.07704355714983317,2.034917876204015,0.75,-0.3588380238879483,1.4101997675080207,1.2452512152330877,-38.827542391766116,133.61708736797493,69.07277821800795,-38.89144898844796,395.44315392302883,6.263226737782736,51.50276263893581,0.1029823207962968,561
0.001,1e-05,0.1,1000,0.06,5,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,17.16894175298512,0.62,-0.6358198158039658,-0.10412212299168716,1.9639350686526296,0.75,-0.358644044643933,1.4267437246310026,1.183207005816442,-27.811366857341223,82.72139261557034,19.36240471955168,-27.848256930477817,179.35084143125536,0.6758219654579641,21.46870650460827,0.14426623189911641,2263
0.0005,1e-05,0.1,1000,0.03,5,0.0001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,17.36844236199977,0.61,-0.6202092114110603,-0.12695510938824883,1.947655170604984,0.75,-0.358644044643933,1.4267924743190026,1.182714888211296,-61.3576029885933,210.24699325248403,44.64195323916958,-61.465233937544156,433.868797757041,16.17961043268258,46.40976392145365,0.5045077892120398,488
0.0005,1e-05,0.1,2000,0.06,3,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,26.028820706997067,0.61,-0.6515993690264617,-0.32241730873148694,2.2343349570235107,0.75,-0.35899887676983866,1.4095869126733114,1.2599461643560872,-82.62168951430738,-625.4393098416517,58.62682674946922,-82.64904321915253,699.1807552896435,23.98643534951015,73.46897657929757,1.2710354149802627,709
