problem,ablation,policy_optimizer,policy_gradient,alpha,eta,rho,T,theta_lambda,theta_lr,theta_inner_steps,reinforce_samples,fisher_damping,cg_iters,cg_tol,count,ok_count,failed_count,elapsed_seconds_mean,solver_success_rate_best,solver_success_rate_mean,solver_success_rate_std,solver_success_rate_sem,solver_success_rate_ci95,greedy_success_rate_best,greedy_success_rate_mean,greedy_success_rate_std,greedy_success_rate_sem,greedy_success_rate_ci95,solver_avg_reward_best,solver_avg_reward_mean,solver_avg_reward_std,solver_avg_reward_sem,solver_avg_reward_ci95,greedy_avg_reward_best,greedy_avg_reward_mean,greedy_avg_reward_std,greedy_avg_reward_sem,greedy_avg_reward_ci95
stochastic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,1.0,3000,3e-07,0.001,10,4,1e-06,50,1e-10,1,1,0,366.59263411699794,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9562500000000005,-1.9562500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,1.0,3000,3e-07,0.001,10,4,3e-06,50,1e-10,1,1,0,330.8095011030091,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9562500000000005,-1.9562500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,1.0,3000,3e-07,0.001,10,4,1e-05,50,1e-10,1,1,0,365.2108881629538,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9562500000000005,-1.9562500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,1.0,3000,3e-07,0.001,10,4,3e-05,50,1e-10,1,1,0,375.71992901997874,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9562500000000005,-1.9562500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,1.0,3000,3e-07,0.001,10,4,0.0001,50,1e-10,1,1,0,357.1979988870444,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9562500000000005,-1.9562500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,1.0,3000,3e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,328.91922804299975,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9542500000000007,-1.9542500000000007,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,310.3317021619878,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9542500000000007,-1.9542500000000007,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,1.0,3000,3e-07,0.001,10,4,0.003,50,1e-10,1,1,0,281.2232440080261,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9538000000000004,-1.9538000000000004,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,1.0,3000,3e-07,0.001,10,4,1e-06,50,1e-10,1,1,0,374.88526885799365,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9619500000000005,-1.9619500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,1.0,3000,3e-07,0.001,10,4,3e-06,50,1e-10,1,1,0,385.35092309099855,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9619500000000005,-1.9619500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,1.0,3000,3e-07,0.001,10,4,1e-05,50,1e-10,1,1,0,338.99285410001175,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9619500000000005,-1.9619500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,1.0,3000,3e-07,0.001,10,4,3e-05,50,1e-10,1,1,0,369.03300608997233,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9619500000000005,-1.9619500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,1.0,3000,3e-07,0.001,10,4,0.0001,50,1e-10,1,1,0,363.5568264760077,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9619500000000005,-1.9619500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,1.0,3000,3e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,368.1332126929774,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9619500000000005,-1.9619500000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,1.0,3000,3e-07,0.001,10,4,0.003,50,1e-10,1,1,0,282.0423191380105,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9650500000000009,-1.9650500000000009,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,1.0,3000,3e-07,0.001,10,4,0.01,50,1e-10,1,1,0,253.61010007502045,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9526000000000006,-1.9526000000000006,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,0.01,50,1e-10,1,1,0,241.1362260460155,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9637000000000002,-1.9637000000000002,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,1.0,3000,3e-07,0.001,10,4,0.01,50,1e-10,1,1,0,248.3804974950035,0.05,0.05,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9676000000000005,-1.9676000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,343.57876534899697,0.05,0.05,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9755000000000007,-1.9755000000000007,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,1.0,3000,3e-07,0.001,10,4,1e-06,50,1e-10,1,1,0,381.2903353490401,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,1.0,3000,3e-07,0.001,10,4,3e-06,50,1e-10,1,1,0,388.2236236470053,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,1.0,3000,3e-07,0.001,10,4,1e-05,50,1e-10,1,1,0,396.1198938800371,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,1.0,3000,3e-07,0.001,10,4,3e-05,50,1e-10,1,1,0,346.07971663901117,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.0001,50,1e-10,1,1,0,358.10975928697735,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,323.24897574901115,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,314.4422582500265,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.003,50,1e-10,1,1,0,312.67104839900276,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.01,50,1e-10,1,1,0,223.50322580698412,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,1.0,3000,3e-07,0.001,10,4,1e-06,50,1e-10,1,1,0,367.5739402140025,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,1.0,3000,3e-07,0.001,10,4,3e-06,50,1e-10,1,1,0,355.8019374959986,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,1.0,3000,3e-07,0.001,10,4,1e-05,50,1e-10,1,1,0,371.20488138799556,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,1.0,3000,3e-07,0.001,10,4,3e-05,50,1e-10,1,1,0,372.47052802098915,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.0001,50,1e-10,1,1,0,368.559261960967,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.0003,50,1e-10,1,1,0,357.28036857797997,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,337.36223615397466,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.003,50,1e-10,1,1,0,280.63643423101166,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.01,50,1e-10,1,1,0,243.83538773597684,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,0.003,50,1e-10,1,1,0,280.34222028404474,0.83,0.83,0.0,0.0,0.0,0.89,0.89,0.0,0.0,0.0,-0.4177500000000003,-0.4177500000000003,0.0,0.0,0.0,-0.07665,-0.07665,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,1e-05,50,1e-10,1,1,0,376.4224802519893,0.81,0.81,0.0,0.0,0.0,0.89,0.89,0.0,0.0,0.0,-0.4722000000000003,-0.4722000000000003,0.0,0.0,0.0,-0.07665,-0.07665,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,3e-05,50,1e-10,1,1,0,390.07763316394994,0.81,0.81,0.0,0.0,0.0,0.89,0.89,0.0,0.0,0.0,-0.4712000000000003,-0.4712000000000003,0.0,0.0,0.0,-0.07665,-0.07665,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,0.0001,50,1e-10,1,1,0,339.76245573401684,0.81,0.81,0.0,0.0,0.0,0.89,0.89,0.0,0.0,0.0,-0.46355000000000035,-0.46355000000000035,0.0,0.0,0.0,-0.07665,-0.07665,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,0.0001,50,1e-10,1,1,0,366.5166837889701,0.81,0.81,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,-0.4120500000000002,-0.4120500000000002,0.0,0.0,0.0,-1.4244500000000004,-1.4244500000000004,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,0.003,50,1e-10,1,1,0,296.176230098994,0.79,0.79,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,-0.5012500000000003,-0.5012500000000003,0.0,0.0,0.0,-1.4244500000000004,-1.4244500000000004,0.0,0.0,0.0
stochastic,sgd_exact_alpha,sgd,exact,0.01,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,125.79080029501347,0.06,0.06,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9551500000000004,-1.9551500000000004,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,sgd_exact_alpha,sgd,exact,0.003,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,122.20916893897811,0.05,0.05,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9766000000000006,-1.9766000000000006,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,sgd_exact_alpha,sgd,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,135.19207249296596,0.05,0.05,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9700500000000007,-1.9700500000000007,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,sgd_exact_alpha,sgd,exact,1e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,128.24751785903936,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9899000000000007,-1.9899000000000007,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,sgd_exact_alpha,sgd,exact,3e-05,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,130.41460220405133,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9899000000000007,-1.9899000000000007,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,sgd_exact_alpha,sgd,exact,0.0001,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,139.64262517902534,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,sgd_exact_alpha,sgd,exact,0.0003,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,123.5857209469541,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
stochastic,sgd_exact_alpha,sgd,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,1,1,0,138.18969535501674,0.04,0.04,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-1.9877000000000005,-1.9877000000000005,0.0,0.0,0.0,0.018750000000000062,0.018750000000000062,0.0,0.0,0.0
