run_idx,stage,metric,alpha,rho,eta,T,D_theta,state_weight_update,c_min,D_pi,per_run_metric_1
506,grid,0.734141181704846,0.01,0.01,0.01,2000,0.5,clipped,0.1,10.0,0.734141181704846
507,grid,0.7727166167008281,0.01,0.01,0.01,2000,0.5,clipped,0.2,10.0,0.7727166167008281
508,grid,0.8010638064134422,0.01,0.01,0.01,2000,1.0,clipped,0.0,20.0,0.8010638064134422
509,grid,0.7138342306048461,0.01,0.01,0.01,2000,1.0,clipped,0.1,20.0,0.7138342306048461
510,grid,0.7138342306048461,0.01,0.01,0.01,2000,1.0,clipped,0.2,20.0,0.7138342306048461
511,grid,0.8010638064134422,0.01,0.01,0.01,2000,2.0,clipped,0.0,40.0,0.8010638064134422
512,grid,0.7013087630484035,0.01,0.01,0.01,2000,2.0,clipped,0.1,40.0,0.7013087630484035
513,grid,0.5641032154887101,0.01,0.01,0.01,2000,2.0,clipped,0.2,40.0,0.5641032154887101
514,grid,0.8010638064134422,0.01,0.1,0.01,2000,0.5,clipped,0.0,10.0,0.8010638064134422
515,grid,0.747464572321556,0.01,0.1,0.01,2000,0.5,clipped,0.1,10.0,0.747464572321556
516,grid,0.7727166167008281,0.01,0.1,0.01,2000,0.5,clipped,0.2,10.0,0.7727166167008281
517,grid,0.8010638064134422,0.01,0.1,0.01,2000,1.0,clipped,0.0,20.0,0.8010638064134422
518,grid,0.7740489557624992,0.01,0.1,0.01,2000,1.0,clipped,0.1,20.0,0.7740489557624992
519,grid,0.7018337995997683,0.01,0.1,0.01,2000,1.0,clipped,0.2,20.0,0.7018337995997683
520,grid,0.8010638064134422,0.01,0.1,0.01,2000,2.0,clipped,0.0,40.0,0.8010638064134422
521,grid,0.7138342306048461,0.01,0.1,0.01,2000,2.0,clipped,0.1,40.0,0.7138342306048461
522,grid,0.6081702546648432,0.01,0.1,0.01,2000,2.0,clipped,0.2,40.0,0.6081702546648432
523,grid,0.8010638064134422,0.01,0.5,0.01,2000,0.5,clipped,0.0,10.0,0.8010638064134422
524,grid,0.7701747508724991,0.01,0.5,0.01,2000,0.5,clipped,0.1,10.0,0.7701747508724991
525,grid,0.747464572321556,0.01,0.5,0.01,2000,0.5,clipped,0.2,10.0,0.747464572321556
526,grid,0.8010638064134422,0.01,0.5,0.01,2000,1.0,clipped,0.0,20.0,0.8010638064134422
527,grid,0.747464572321556,0.01,0.5,0.01,2000,1.0,clipped,0.1,20.0,0.747464572321556
528,grid,0.6998168067452645,0.01,0.5,0.01,2000,1.0,clipped,0.2,20.0,0.6998168067452645
529,grid,0.8010638064134422,0.01,0.5,0.01,2000,2.0,clipped,0.0,40.0,0.8010638064134422
530,grid,0.6975291274997684,0.01,0.5,0.01,2000,2.0,clipped,0.1,40.0,0.6975291274997684
531,grid,0.6568427238153214,0.01,0.5,0.01,2000,2.0,clipped,0.2,40.0,0.6568427238153214
532,grid,0.8010638064134422,0.01,1.0,0.01,2000,0.5,clipped,0.0,10.0,0.8010638064134422
533,grid,0.7701747508724991,0.01,1.0,0.01,2000,0.5,clipped,0.1,10.0,0.7701747508724991
534,grid,0.7701747508724991,0.01,1.0,0.01,2000,0.5,clipped,0.2,10.0,0.7701747508724991
535,grid,0.8010638064134422,0.01,1.0,0.01,2000,1.0,clipped,0.0,20.0,0.8010638064134422
536,grid,0.7701747508724991,0.01,1.0,0.01,2000,1.0,clipped,0.1,20.0,0.7701747508724991
537,grid,0.747464572321556,0.01,1.0,0.01,2000,1.0,clipped,0.2,20.0,0.747464572321556
538,grid,0.7701747508724991,0.01,1.0,0.01,2000,2.0,clipped,0.0,40.0,0.7701747508724991
539,grid,0.6998168067452645,0.01,1.0,0.01,2000,2.0,clipped,0.1,40.0,0.6998168067452645
540,grid,0.6975291274997684,0.01,1.0,0.01,2000,2.0,clipped,0.2,40.0,0.6975291274997684
541,grid,0.8010638064134422,0.1,0.001,0.0001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
542,grid,0.7701747508724991,0.1,0.001,0.0001,2000,0.5,clipped,0.1,100.0,0.7701747508724991
543,grid,0.7701747508724991,0.1,0.001,0.0001,2000,0.5,clipped,0.2,100.0,0.7701747508724991
544,grid,0.8010638064134422,0.1,0.001,0.0001,2000,1.0,clipped,0.0,200.0,0.8010638064134422
545,grid,0.7701747508724991,0.1,0.001,0.0001,2000,1.0,clipped,0.1,200.0,0.7701747508724991
546,grid,0.7471386084962075,0.1,0.001,0.0001,2000,1.0,clipped,0.2,200.0,0.7471386084962075
547,grid,0.7701747508724991,0.1,0.001,0.0001,2000,2.0,clipped,0.0,400.0,0.7701747508724991
548,grid,0.7510128133862075,0.1,0.001,0.0001,2000,2.0,clipped,0.1,400.0,0.7510128133862075
549,grid,0.7487251341407115,0.1,0.001,0.0001,2000,2.0,clipped,0.2,400.0,0.7487251341407115
550,grid,0.8010638064134422,0.1,0.01,0.0001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
551,grid,0.7701747508724991,0.1,0.01,0.0001,2000,0.5,clipped,0.1,100.0,0.7701747508724991
552,grid,0.7701747508724991,0.1,0.01,0.0001,2000,0.5,clipped,0.2,100.0,0.7701747508724991
553,grid,0.8010638064134422,0.1,0.01,0.0001,2000,1.0,clipped,0.0,200.0,0.8010638064134422
554,grid,0.7701747508724991,0.1,0.01,0.0001,2000,1.0,clipped,0.1,200.0,0.7701747508724991
555,grid,0.7471386084962075,0.1,0.01,0.0001,2000,1.0,clipped,0.2,200.0,0.7471386084962075
556,grid,0.7701747508724991,0.1,0.01,0.0001,2000,2.0,clipped,0.0,400.0,0.7701747508724991
557,grid,0.7510128133862075,0.1,0.01,0.0001,2000,2.0,clipped,0.1,400.0,0.7510128133862075
558,grid,0.7487251341407115,0.1,0.01,0.0001,2000,2.0,clipped,0.2,400.0,0.7487251341407115
559,grid,0.8010638064134422,0.1,0.1,0.0001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
560,grid,0.7701747508724991,0.1,0.1,0.0001,2000,0.5,clipped,0.1,100.0,0.7701747508724991
561,grid,0.7701747508724991,0.1,0.1,0.0001,2000,0.5,clipped,0.2,100.0,0.7701747508724991
562,grid,0.8010638064134422,0.1,0.1,0.0001,2000,1.0,clipped,0.0,200.0,0.8010638064134422
563,grid,0.7701747508724991,0.1,0.1,0.0001,2000,1.0,clipped,0.1,200.0,0.7701747508724991
564,grid,0.7471386084962075,0.1,0.1,0.0001,2000,1.0,clipped,0.2,200.0,0.7471386084962075
565,grid,0.7701747508724991,0.1,0.1,0.0001,2000,2.0,clipped,0.0,400.0,0.7701747508724991
566,grid,0.7737229919371507,0.1,0.1,0.0001,2000,2.0,clipped,0.1,400.0,0.7737229919371507
567,grid,0.7487251341407115,0.1,0.1,0.0001,2000,2.0,clipped,0.2,400.0,0.7487251341407115
568,grid,0.8010638064134422,0.1,0.5,0.0001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
569,grid,0.7701747508724991,0.1,0.5,0.0001,2000,0.5,clipped,0.1,100.0,0.7701747508724991
570,grid,0.7701747508724991,0.1,0.5,0.0001,2000,0.5,clipped,0.2,100.0,0.7701747508724991
571,grid,0.8010638064134422,0.1,0.5,0.0001,2000,1.0,clipped,0.0,200.0,0.8010638064134422
572,grid,0.7701747508724991,0.1,0.5,0.0001,2000,1.0,clipped,0.1,200.0,0.7701747508724991
573,grid,0.7471386084962075,0.1,0.5,0.0001,2000,1.0,clipped,0.2,200.0,0.7471386084962075
574,grid,0.7701747508724991,0.1,0.5,0.0001,2000,2.0,clipped,0.0,400.0,0.7701747508724991
575,grid,0.7737229919371507,0.1,0.5,0.0001,2000,2.0,clipped,0.1,400.0,0.7737229919371507
576,grid,0.7487251341407115,0.1,0.5,0.0001,2000,2.0,clipped,0.2,400.0,0.7487251341407115
577,grid,0.8010638064134422,0.1,1.0,0.0001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
578,grid,0.7701747508724991,0.1,1.0,0.0001,2000,0.5,clipped,0.1,100.0,0.7701747508724991
579,grid,0.7701747508724991,0.1,1.0,0.0001,2000,0.5,clipped,0.2,100.0,0.7701747508724991
580,grid,0.8010638064134422,0.1,1.0,0.0001,2000,1.0,clipped,0.0,200.0,0.8010638064134422
581,grid,0.7701747508724991,0.1,1.0,0.0001,2000,1.0,clipped,0.1,200.0,0.7701747508724991
582,grid,0.7471386084962075,0.1,1.0,0.0001,2000,1.0,clipped,0.2,200.0,0.7471386084962075
583,grid,0.7701747508724991,0.1,1.0,0.0001,2000,2.0,clipped,0.0,400.0,0.7701747508724991
584,grid,0.7737229919371507,0.1,1.0,0.0001,2000,2.0,clipped,0.1,400.0,0.7737229919371507
585,grid,0.7487251341407115,0.1,1.0,0.0001,2000,2.0,clipped,0.2,400.0,0.7487251341407115
586,grid,0.8010638064134422,0.1,0.001,0.001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
587,grid,0.7808844984183645,0.1,0.001,0.001,2000,0.5,clipped,0.1,100.0,0.7808844984183645
588,grid,0.6991425099859725,0.1,0.001,0.001,2000,0.5,clipped,0.2,100.0,0.6991425099859725
589,grid,0.7678870716270031,0.1,0.001,0.001,2000,1.0,clipped,0.0,200.0,0.7678870716270031
590,grid,0.5961093055628861,0.1,0.001,0.001,2000,1.0,clipped,0.1,200.0,0.5961093055628861
591,grid,0.5855237112466901,0.1,0.001,0.001,2000,1.0,clipped,0.2,200.0,0.5855237112466901
592,grid,0.7678870716270031,0.1,0.001,0.001,2000,2.0,clipped,0.0,400.0,0.7678870716270031
593,grid,0.44964363700000004,0.1,0.001,0.001,2000,2.0,clipped,0.1,400.0,0.44964363700000004
594,grid,0.38260990000000006,0.1,0.001,0.001,2000,2.0,clipped,0.2,400.0,0.38260990000000006
595,grid,0.8010638064134422,0.1,0.01,0.001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
596,grid,0.7742596080564645,0.1,0.01,0.001,2000,0.5,clipped,0.1,100.0,0.7742596080564645
597,grid,0.6991425099859725,0.1,0.01,0.001,2000,0.5,clipped,0.2,100.0,0.6991425099859725
598,grid,0.7678870716270031,0.1,0.01,0.001,2000,1.0,clipped,0.0,200.0,0.7678870716270031
599,grid,0.5961093055628861,0.1,0.01,0.001,2000,1.0,clipped,0.1,200.0,0.5961093055628861
600,grid,0.5855237112466901,0.1,0.01,0.001,2000,1.0,clipped,0.2,200.0,0.5855237112466901
601,grid,0.7678870716270031,0.1,0.01,0.001,2000,2.0,clipped,0.0,400.0,0.7678870716270031
602,grid,0.44964363700000004,0.1,0.01,0.001,2000,2.0,clipped,0.1,400.0,0.44964363700000004
603,grid,0.38260990000000006,0.1,0.01,0.001,2000,2.0,clipped,0.2,400.0,0.38260990000000006
604,grid,0.8010638064134422,0.1,0.1,0.001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
605,grid,0.7742596080564645,0.1,0.1,0.001,2000,0.5,clipped,0.1,100.0,0.7742596080564645
606,grid,0.7003628221607114,0.1,0.1,0.001,2000,0.5,clipped,0.2,100.0,0.7003628221607114
607,grid,0.7678870716270031,0.1,0.1,0.001,2000,1.0,clipped,0.0,200.0,0.7678870716270031
608,grid,0.5961093055628861,0.1,0.1,0.001,2000,1.0,clipped,0.1,200.0,0.5961093055628861
609,grid,0.5730578112466901,0.1,0.1,0.001,2000,1.0,clipped,0.2,200.0,0.5730578112466901
610,grid,0.7678870716270031,0.1,0.1,0.001,2000,2.0,clipped,0.0,400.0,0.7678870716270031
611,grid,0.437177737,0.1,0.1,0.001,2000,2.0,clipped,0.1,400.0,0.437177737
612,grid,0.38260990000000006,0.1,0.1,0.001,2000,2.0,clipped,0.2,400.0,0.38260990000000006
613,grid,0.8010638064134422,0.1,0.5,0.001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
614,grid,0.7607161856957504,0.1,0.5,0.001,2000,0.5,clipped,0.1,100.0,0.7607161856957504
615,grid,0.7808844984183645,0.1,0.5,0.001,2000,0.5,clipped,0.2,100.0,0.7808844984183645
616,grid,0.7678870716270031,0.1,0.5,0.001,2000,1.0,clipped,0.0,200.0,0.7678870716270031
617,grid,0.6999544228076293,0.1,0.5,0.001,2000,1.0,clipped,0.1,200.0,0.6999544228076293
618,grid,0.5846355669818801,0.1,0.5,0.001,2000,1.0,clipped,0.2,200.0,0.5846355669818801
619,grid,0.7678870716270031,0.1,0.5,0.001,2000,2.0,clipped,0.0,400.0,0.7678870716270031
620,grid,0.437177737,0.1,0.5,0.001,2000,2.0,clipped,0.1,400.0,0.437177737
621,grid,0.38260990000000006,0.1,0.5,0.001,2000,2.0,clipped,0.2,400.0,0.38260990000000006
622,grid,0.8010638064134422,0.1,1.0,0.001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
623,grid,0.7510128133862075,0.1,1.0,0.001,2000,0.5,clipped,0.1,100.0,0.7510128133862075
624,grid,0.7808844984183645,0.1,1.0,0.001,2000,0.5,clipped,0.2,100.0,0.7808844984183645
625,grid,0.7701747508724991,0.1,1.0,0.001,2000,1.0,clipped,0.0,200.0,0.7701747508724991
626,grid,0.6999544228076293,0.1,1.0,0.001,2000,1.0,clipped,0.1,200.0,0.6999544228076293
627,grid,0.6350441806421863,0.1,1.0,0.001,2000,1.0,clipped,0.2,200.0,0.6350441806421863
628,grid,0.7678870716270031,0.1,1.0,0.001,2000,2.0,clipped,0.0,400.0,0.7678870716270031
629,grid,0.5316475029805352,0.1,1.0,0.001,2000,2.0,clipped,0.1,400.0,0.5316475029805352
630,grid,0.448843398391,0.1,1.0,0.001,2000,2.0,clipped,0.2,400.0,0.448843398391
631,grid,0.8010638064134422,0.1,0.001,0.001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
632,grid,0.7808844984183645,0.1,0.001,0.001,2000,0.5,clipped,0.1,100.0,0.7808844984183645
633,grid,0.6991425099859725,0.1,0.001,0.001,2000,0.5,clipped,0.2,100.0,0.6991425099859725
634,grid,0.7678870716270031,0.1,0.001,0.001,2000,1.0,clipped,0.0,200.0,0.7678870716270031
635,grid,0.5961093055628861,0.1,0.001,0.001,2000,1.0,clipped,0.1,200.0,0.5961093055628861
636,grid,0.5855237112466901,0.1,0.001,0.001,2000,1.0,clipped,0.2,200.0,0.5855237112466901
637,grid,0.7678870716270031,0.1,0.001,0.001,2000,2.0,clipped,0.0,400.0,0.7678870716270031
638,grid,0.44964363700000004,0.1,0.001,0.001,2000,2.0,clipped,0.1,400.0,0.44964363700000004
639,grid,0.38260990000000006,0.1,0.001,0.001,2000,2.0,clipped,0.2,400.0,0.38260990000000006
640,grid,0.8010638064134422,0.1,0.01,0.001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
641,grid,0.7742596080564645,0.1,0.01,0.001,2000,0.5,clipped,0.1,100.0,0.7742596080564645
642,grid,0.6991425099859725,0.1,0.01,0.001,2000,0.5,clipped,0.2,100.0,0.6991425099859725
643,grid,0.7678870716270031,0.1,0.01,0.001,2000,1.0,clipped,0.0,200.0,0.7678870716270031
644,grid,0.5961093055628861,0.1,0.01,0.001,2000,1.0,clipped,0.1,200.0,0.5961093055628861
645,grid,0.5855237112466901,0.1,0.01,0.001,2000,1.0,clipped,0.2,200.0,0.5855237112466901
646,grid,0.7678870716270031,0.1,0.01,0.001,2000,2.0,clipped,0.0,400.0,0.7678870716270031
647,grid,0.44964363700000004,0.1,0.01,0.001,2000,2.0,clipped,0.1,400.0,0.44964363700000004
648,grid,0.38260990000000006,0.1,0.01,0.001,2000,2.0,clipped,0.2,400.0,0.38260990000000006
649,grid,0.8010638064134422,0.1,0.1,0.001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
650,grid,0.7742596080564645,0.1,0.1,0.001,2000,0.5,clipped,0.1,100.0,0.7742596080564645
651,grid,0.7003628221607114,0.1,0.1,0.001,2000,0.5,clipped,0.2,100.0,0.7003628221607114
652,grid,0.7678870716270031,0.1,0.1,0.001,2000,1.0,clipped,0.0,200.0,0.7678870716270031
653,grid,0.5961093055628861,0.1,0.1,0.001,2000,1.0,clipped,0.1,200.0,0.5961093055628861
654,grid,0.5730578112466901,0.1,0.1,0.001,2000,1.0,clipped,0.2,200.0,0.5730578112466901
655,grid,0.7678870716270031,0.1,0.1,0.001,2000,2.0,clipped,0.0,400.0,0.7678870716270031
656,grid,0.437177737,0.1,0.1,0.001,2000,2.0,clipped,0.1,400.0,0.437177737
657,grid,0.38260990000000006,0.1,0.1,0.001,2000,2.0,clipped,0.2,400.0,0.38260990000000006
658,grid,0.8010638064134422,0.1,0.5,0.001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
659,grid,0.7607161856957504,0.1,0.5,0.001,2000,0.5,clipped,0.1,100.0,0.7607161856957504
660,grid,0.7808844984183645,0.1,0.5,0.001,2000,0.5,clipped,0.2,100.0,0.7808844984183645
661,grid,0.7678870716270031,0.1,0.5,0.001,2000,1.0,clipped,0.0,200.0,0.7678870716270031
662,grid,0.6999544228076293,0.1,0.5,0.001,2000,1.0,clipped,0.1,200.0,0.6999544228076293
663,grid,0.5846355669818801,0.1,0.5,0.001,2000,1.0,clipped,0.2,200.0,0.5846355669818801
664,grid,0.7678870716270031,0.1,0.5,0.001,2000,2.0,clipped,0.0,400.0,0.7678870716270031
665,grid,0.437177737,0.1,0.5,0.001,2000,2.0,clipped,0.1,400.0,0.437177737
666,grid,0.38260990000000006,0.1,0.5,0.001,2000,2.0,clipped,0.2,400.0,0.38260990000000006
667,grid,0.8010638064134422,0.1,1.0,0.001,2000,0.5,clipped,0.0,100.0,0.8010638064134422
668,grid,0.7510128133862075,0.1,1.0,0.001,2000,0.5,clipped,0.1,100.0,0.7510128133862075
669,grid,0.7808844984183645,0.1,1.0,0.001,2000,0.5,clipped,0.2,100.0,0.7808844984183645
670,grid,0.7701747508724991,0.1,1.0,0.001,2000,1.0,clipped,0.0,200.0,0.7701747508724991
671,grid,0.6999544228076293,0.1,1.0,0.001,2000,1.0,clipped,0.1,200.0,0.6999544228076293
672,grid,0.6350441806421863,0.1,1.0,0.001,2000,1.0,clipped,0.2,200.0,0.6350441806421863
673,grid,0.7678870716270031,0.1,1.0,0.001,2000,2.0,clipped,0.0,400.0,0.7678870716270031
674,grid,0.5316475029805352,0.1,1.0,0.001,2000,2.0,clipped,0.1,400.0,0.5316475029805352
675,grid,0.448843398391,0.1,1.0,0.001,2000,2.0,clipped,0.2,400.0,0.448843398391
676,grid,0.8010638064134422,0.1,0.001,0.01,2000,0.5,clipped,0.0,100.0,0.8010638064134422
677,grid,0.5964815768065742,0.1,0.001,0.01,2000,0.5,clipped,0.1,100.0,0.5964815768065742
678,grid,0.8533295833012051,0.1,0.001,0.01,2000,0.5,clipped,0.2,100.0,0.8533295833012051
679,grid,0.7877404157967322,0.1,0.001,0.01,2000,1.0,clipped,0.0,200.0,0.7877404157967322
680,grid,0.3760489000000001,0.1,0.001,0.01,2000,1.0,clipped,0.1,200.0,0.3760489000000001
681,grid,0.34390000000000004,0.1,0.001,0.01,2000,1.0,clipped,0.2,200.0,0.34390000000000004
682,grid,0.7568513602557891,0.1,0.001,0.01,2000,2.0,clipped,0.0,400.0,0.7568513602557891
683,grid,0.3760489000000001,0.1,0.001,0.01,2000,2.0,clipped,0.1,400.0,0.3760489000000001
684,grid,0.350461,0.1,0.001,0.01,2000,2.0,clipped,0.2,400.0,0.350461
685,grid,0.8010638064134422,0.1,0.01,0.01,2000,0.5,clipped,0.0,100.0,0.8010638064134422
686,grid,0.6032439674232842,0.1,0.01,0.01,2000,0.5,clipped,0.1,100.0,0.6032439674232842
687,grid,0.8533295833012051,0.1,0.01,0.01,2000,0.5,clipped,0.2,100.0,0.8533295833012051
688,grid,0.7877404157967322,0.1,0.01,0.01,2000,1.0,clipped,0.0,200.0,0.7877404157967322
689,grid,0.3760489000000001,0.1,0.01,0.01,2000,1.0,clipped,0.1,200.0,0.3760489000000001
690,grid,0.34390000000000004,0.1,0.01,0.01,2000,1.0,clipped,0.2,200.0,0.34390000000000004
691,grid,0.7568513602557891,0.1,0.01,0.01,2000,2.0,clipped,0.0,400.0,0.7568513602557891
692,grid,0.3760489000000001,0.1,0.01,0.01,2000,2.0,clipped,0.1,400.0,0.3760489000000001
693,grid,0.350461,0.1,0.01,0.01,2000,2.0,clipped,0.2,400.0,0.350461
694,grid,0.7877404157967322,0.1,0.1,0.01,2000,0.5,clipped,0.0,100.0,0.7877404157967322
695,grid,0.6302104466421523,0.1,0.1,0.01,2000,0.5,clipped,0.1,100.0,0.6302104466421523
696,grid,0.7861624788770489,0.1,0.1,0.01,2000,0.5,clipped,0.2,100.0,0.7861624788770489
697,grid,0.7877404157967322,0.1,0.1,0.01,2000,1.0,clipped,0.0,200.0,0.7877404157967322
698,grid,0.4009807,0.1,0.1,0.01,2000,1.0,clipped,0.1,200.0,0.4009807
699,grid,0.350461,0.1,0.1,0.01,2000,1.0,clipped,0.2,200.0,0.350461
700,grid,0.7701747508724991,0.1,0.1,0.01,2000,2.0,clipped,0.0,400.0,0.7701747508724991
701,grid,0.3760489000000001,0.1,0.1,0.01,2000,2.0,clipped,0.1,400.0,0.3760489000000001
702,grid,0.350461,0.1,0.1,0.01,2000,2.0,clipped,0.2,400.0,0.350461
703,grid,0.8010638064134422,0.1,0.5,0.01,2000,0.5,clipped,0.0,100.0,0.8010638064134422
704,grid,0.7254888967233823,0.1,0.5,0.01,2000,0.5,clipped,0.1,100.0,0.7254888967233823
705,grid,0.6602777123654564,0.1,0.5,0.01,2000,0.5,clipped,0.2,100.0,0.6602777123654564
706,grid,0.7987761271679461,0.1,0.5,0.01,2000,1.0,clipped,0.0,200.0,0.7987761271679461
707,grid,0.5848260597418353,0.1,0.5,0.01,2000,1.0,clipped,0.1,200.0,0.5848260597418353
708,grid,0.5016705364810001,0.1,0.5,0.01,2000,1.0,clipped,0.2,200.0,0.5016705364810001
709,grid,0.7678870716270031,0.1,0.5,0.01,2000,2.0,clipped,0.0,400.0,0.7678870716270031
710,grid,0.38260990000000006,0.1,0.5,0.01,2000,2.0,clipped,0.1,400.0,0.38260990000000006
711,grid,0.3635830000000001,0.1,0.5,0.01,2000,2.0,clipped,0.2,400.0,0.3635830000000001
712,grid,0.8010638064134422,0.1,1.0,0.01,2000,0.5,clipped,0.0,100.0,0.8010638064134422
713,grid,0.7714353126916544,0.1,1.0,0.01,2000,0.5,clipped,0.1,100.0,0.7714353126916544
714,grid,0.7339931638774214,0.1,1.0,0.01,2000,0.5,clipped,0.2,100.0,0.7339931638774214
715,grid,0.7701747508724991,0.1,1.0,0.01,2000,1.0,clipped,0.0,200.0,0.7701747508724991
716,grid,0.6360029930147861,0.1,1.0,0.01,2000,1.0,clipped,0.1,200.0,0.6360029930147861
717,grid,0.5565657561070434,0.1,1.0,0.01,2000,1.0,clipped,0.2,200.0,0.5565657561070434
718,grid,0.7678870716270031,0.1,1.0,0.01,2000,2.0,clipped,0.0,400.0,0.7678870716270031
719,grid,0.45974101600000006,0.1,1.0,0.01,2000,2.0,clipped,0.1,400.0,0.45974101600000006
720,grid,0.38260990000000006,0.1,1.0,0.01,2000,2.0,clipped,0.2,400.0,0.38260990000000006
