run_idx,stage,metric,alpha,rho,eta,T,D_theta,D_pi,per_run_metric_1
380,grid,1.622209465783064,0.01,0.01,0.001,2000,20.0,400.0,1.622209465783064
381,grid,1.5595206594073514,0.01,0.1,0.001,2000,0.1,2.0,1.5595206594073514
382,grid,2.2680798374924556,0.01,0.1,0.001,2000,0.5,10.0,2.2680798374924556
383,grid,2.1198190090434994,0.01,0.1,0.001,2000,1.0,20.0,2.1198190090434994
384,grid,-0.9843757126377234,0.01,0.1,0.001,2000,5.0,100.0,-0.9843757126377234
385,grid,1.495075603646128,0.01,0.1,0.001,2000,20.0,400.0,1.495075603646128
386,grid,1.5595206594073514,0.01,1.0,0.001,2000,0.1,2.0,1.5595206594073514
387,grid,1.7674242585517628,0.01,1.0,0.001,2000,0.5,10.0,1.7674242585517628
388,grid,2.6544552043608953,0.01,1.0,0.001,2000,1.0,20.0,2.6544552043608953
389,grid,-0.7148819815377232,0.01,1.0,0.001,2000,5.0,100.0,-0.7148819815377232
390,grid,1.2749992584343008,0.01,1.0,0.001,2000,20.0,400.0,1.2749992584343008
391,grid,1.6788695948254493,0.01,10.0,0.001,2000,0.1,2.0,1.6788695948254493
392,grid,1.5595206594073514,0.01,10.0,0.001,2000,0.5,10.0,1.5595206594073514
393,grid,1.7674242585517628,0.01,10.0,0.001,2000,1.0,20.0,1.7674242585517628
394,grid,2.5613921422282293,0.01,10.0,0.001,2000,5.0,100.0,2.5613921422282293
395,grid,0.3809227045821383,0.01,10.0,0.001,2000,20.0,400.0,0.3809227045821383
396,grid,1.6788695948254493,0.01,100.0,0.001,2000,0.1,2.0,1.6788695948254493
397,grid,1.5595206594073514,0.01,100.0,0.001,2000,0.5,10.0,1.5595206594073514
398,grid,1.5595206594073514,0.01,100.0,0.001,2000,1.0,20.0,1.5595206594073514
399,grid,1.4894227586832751,0.01,100.0,0.001,2000,5.0,100.0,1.4894227586832751
400,grid,1.9771570034901156,0.01,100.0,0.001,2000,20.0,400.0,1.9771570034901156
401,grid,1.837522159275839,0.01,0.01,0.01,2000,0.1,2.0,1.837522159275839
402,grid,3.450747239458997,0.01,0.01,0.01,2000,0.5,10.0,3.450747239458997
403,grid,3.915096310620357,0.01,0.01,0.01,2000,1.0,20.0,3.915096310620357
404,grid,0.12191493564594849,0.01,0.01,0.01,2000,5.0,100.0,0.12191493564594849
405,grid,-0.05760267269145712,0.01,0.01,0.01,2000,20.0,400.0,-0.05760267269145712
406,grid,1.837522159275839,0.01,0.1,0.01,2000,0.1,2.0,1.837522159275839
407,grid,2.9582258039387233,0.01,0.1,0.01,2000,0.5,10.0,2.9582258039387233
408,grid,3.028635688801495,0.01,0.1,0.01,2000,1.0,20.0,3.028635688801495
409,grid,0.5627663650899998,0.01,0.1,0.01,2000,5.0,100.0,0.5627663650899998
410,grid,-0.030024341697654666,0.01,0.1,0.01,2000,20.0,400.0,-0.030024341697654666
411,grid,1.5595206594073514,0.01,1.0,0.01,2000,0.1,2.0,1.5595206594073514
412,grid,2.0857742228381135,0.01,1.0,0.01,2000,0.5,10.0,2.0857742228381135
413,grid,2.320213851780461,0.01,1.0,0.01,2000,1.0,20.0,2.320213851780461
414,grid,-0.9843757126377234,0.01,1.0,0.01,2000,5.0,100.0,-0.9843757126377234
415,grid,-1.0630421026377233,0.01,1.0,0.01,2000,20.0,400.0,-1.0630421026377233
416,grid,1.6788695948254493,0.01,10.0,0.01,2000,0.1,2.0,1.6788695948254493
417,grid,1.5595206594073514,0.01,10.0,0.01,2000,0.5,10.0,1.5595206594073514
418,grid,1.7674242585517628,0.01,10.0,0.01,2000,1.0,20.0,1.7674242585517628
419,grid,2.5613921422282293,0.01,10.0,0.01,2000,5.0,100.0,2.5613921422282293
420,grid,0.3809227045821383,0.01,10.0,0.01,2000,20.0,400.0,0.3809227045821383
421,grid,1.6788695948254493,0.01,100.0,0.01,2000,0.1,2.0,1.6788695948254493
422,grid,1.5595206594073514,0.01,100.0,0.01,2000,0.5,10.0,1.5595206594073514
423,grid,1.5595206594073514,0.01,100.0,0.01,2000,1.0,20.0,1.5595206594073514
424,grid,1.4894227586832751,0.01,100.0,0.01,2000,5.0,100.0,1.4894227586832751
425,grid,1.9771570034901156,0.01,100.0,0.01,2000,20.0,400.0,1.9771570034901156
426,grid,2.865274181012814,0.01,0.01,0.1,2000,0.1,2.0,2.865274181012814
427,grid,5.13923755322582,0.01,0.01,0.1,2000,0.5,10.0,5.13923755322582
428,grid,3.915096310620357,0.01,0.01,0.1,2000,1.0,20.0,3.915096310620357
429,grid,0.7821747999999997,0.01,0.01,0.1,2000,5.0,100.0,0.7821747999999997
430,grid,-0.24684979081886177,0.01,0.01,0.1,2000,20.0,400.0,-0.24684979081886177
431,grid,1.863188341911626,0.01,0.1,0.1,2000,0.1,2.0,1.863188341911626
432,grid,3.3851372394589974,0.01,0.1,0.1,2000,0.5,10.0,3.3851372394589974
