sweep_family,problem,beta_update,T,alpha,eta,rho,beta_projection_radius,theta_lambda,theta_lr,theta_inner_steps,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,dataset_path,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,num_trajectories,max_steps,seed,device,status,error,solver_success_rate,greedy_success_rate,solver_avg_reward,greedy_avg_reward,elapsed_seconds,run_idx
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.01,0.03,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.92,0.94,-0.0774,0.0344000000000001,98.83641597704263,605
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.0003,0.03,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.02049999999999998,0.049300000000000094,111.91673059103778,585
main_ablation,stochastic,fogas_diag,3000,0.001,0.001,0.3,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.026399999999999993,0.049300000000000094,185.47676004498499,398
main_ablation,stochastic,fogas_diag,3000,0.001,0.001,0.2,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.02749999999999995,0.049300000000000094,136.28425545000937,387
main_ablation,stochastic,fogas_diag,3000,0.001,0.0003,0.1,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.030849999999999978,0.049300000000000094,185.31764936394757,368
main_ablation,stochastic,fogas_diag,3000,0.001,0.0003,0.5,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.03554999999999998,0.049300000000000094,152.39125643204898,318
main_ablation,stochastic,fogas_diag,3000,0.001,0.002,0.5,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.03580000000000001,0.049300000000000094,169.70685009198496,413
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.001,0.03,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.03729999999999996,0.049300000000000094,107.12721839605365,587
main_ablation,stochastic,fogas_diag,3000,0.001,0.001,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.04439999999999999,0.049300000000000094,136.70868317701388,390
main_ablation,stochastic,fogas_diag,3000,0.001,0.0005,0.3,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.04474999999999997,0.049300000000000094,177.76691386901075,377
main_ablation,stochastic,fogas_diag,3000,0.001,0.003,0.3,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.051500000000000004,0.049300000000000094,168.81891614501365,423
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.001,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.054650000000000004,0.049300000000000094,107.6065209179651,612
main_ablation,stochastic,fogas_diag,3000,0.001,0.001,0.05,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.05854999999999996,0.049300000000000094,137.50632719497662,388
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.003,0.3,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.06275,0.049300000000000094,102.81618517398601,598
main_ablation,stochastic,fogas_diag,3000,0.001,0.002,0.1,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.06540000000000001,0.049300000000000094,171.29818512598285,411
main_ablation,stochastic,fogas_diag,3000,0.001,0.0002,1.5,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.08485000000000006,0.049300000000000094,179.16459487000247,355
main_ablation,stochastic,fogas_diag,3000,0.001,0.002,0.2,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.0872,0.049300000000000094,174.15531653899234,414
main_ablation,stochastic,fogas_diag,3000,0.001,0.003,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.09670000000000002,0.049300000000000094,174.02951811504317,426
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.0003,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.10135000000000005,0.049300000000000094,109.20944671297912,582
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.0003,3.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.11590000000000007,0.049300000000000094,107.45887080801185,580
main_ablation,stochastic,fogas_diag,3000,0.001,0.0003,5.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.13925000000000007,0.049300000000000094,184.60403676802525,370
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.0001,10.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.1602500000000001,0.049300000000000094,115.29258795600617,607
main_ablation,stochastic,fogas_diag,3000,0.001,5e-05,1.5,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.1626500000000001,0.049300000000000094,173.8289262690232,328
main_ablation,stochastic,fogas_diag,3000,0.001,0.002,3.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.17175000000000007,0.049300000000000094,173.3453317579697,418
main_ablation,stochastic,fogas_diag,3000,0.001,0.0002,7.5,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.17285000000000006,0.049300000000000094,185.18044176296098,363
main_ablation,stochastic,fogas_diag,3000,0.001,0.0001,5.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.18005000000000013,0.049300000000000094,79.79263862397056,265
main_ablation,stochastic,fogas_diag,3000,0.001,0.001,5.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.18385000000000012,0.049300000000000094,170.28955109603703,407
main_ablation,stochastic,fogas_diag,3000,0.001,5e-05,0.2,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.18745000000000012,0.049300000000000094,168.86363078997238,315
main_ablation,stochastic,fogas_diag,3000,0.001,0.0002,10.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.1887500000000001,0.049300000000000094,183.8166159009561,362
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.0003,10.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.1908500000000001,0.049300000000000094,108.74552138400031,595
main_ablation,stochastic,fogas_diag,3000,0.001,5e-05,3.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.20095000000000013,0.049300000000000094,183.33336936903652,346
main_ablation,stochastic,fogas_diag,3000,0.001,0.003,2.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.2270500000000001,0.049300000000000094,173.49927457299782,428
main_ablation,stochastic,fogas_diag,3000,0.001,0.003,3.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.2337500000000001,0.049300000000000094,164.5500141059747,421
main_ablation,stochastic,fogas_diag,3000,0.001,0.0002,20.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.24765000000000018,0.049300000000000094,187.49417200504104,367
main_ablation,stochastic,fogas_diag,3000,0.001,0.0002,15.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.2486500000000001,0.049300000000000094,139.09937921597157,294
main_ablation,stochastic,fogas_diag,3000,0.001,0.003,0.03,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.91,0.94,-0.0526,0.039400000000000095,138.21372384805,403
main_ablation,stochastic,fogas_diag,3000,0.001,0.002,0.05,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.9,0.94,-0.053299999999999986,0.049300000000000094,172.8727221589652,410
main_ablation,stochastic,fogas_diag,3000,0.001,0.003,0.5,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.9,0.94,-0.05330000000000001,0.049300000000000094,182.72150640498148,440
main_ablation,stochastic,fogas_diag,3000,0.001,0.0005,1.5,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.9,0.94,-0.06055,0.049300000000000094,95.86891510296846,287
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.0001,0.3,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.9,0.94,-0.1449500000000001,0.049300000000000094,114.87096772296354,601
main_ablation,stochastic,fogas_diag,3000,0.001,0.0001,15.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.9,0.94,-0.2028500000000001,0.049300000000000094,173.18262462399434,343
main_ablation,stochastic,projected_gradient,3000,0.001,0.001,1.0,0.5,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.9,0.94,-0.21060000000000012,0.049300000000000094,164.33088530797977,478
main_ablation,stochastic,fogas_diag,3000,0.001,0.0001,20.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.9,0.94,-0.21405000000000016,0.049300000000000094,169.5567695220234,338
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.0001,20.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.9,0.94,-0.21595000000000017,0.049300000000000094,113.0201890040189,593
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.003,0.1,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.9,0.94,-0.08095000000000002,0.039400000000000095,107.1151700350456,618
main_ablation,stochastic,fogas_diag,3000,0.001,0.002,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.09035000000000004,0.049300000000000094,141.69824445201084,401
main_ablation,stochastic,fogas_diag,3000,0.001,0.0001,7.5,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.16705000000000012,0.049300000000000094,169.6258073959616,335
main_ablation,stochastic,fogas_diag,3000,0.001,5e-05,15.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.21175000000000016,0.049300000000000094,181.2160460060113,344
main_ablation,stochastic,fogas_diag,3000,0.001,5e-05,0.03,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.2136000000000001,0.049300000000000094,176.31107268598862,327
main_ablation,stochastic,fogas_diag,3000,0.001,5e-05,20.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.21870000000000012,0.049300000000000094,164.79755529301474,313
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.01,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.22105000000000014,0.049300000000000094,90.68385000503622,574
main_ablation,stochastic,fenchel_mirror,3000,0.001,0.01,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.2259500000000001,0.049300000000000094,176.53203742101323,501
main_ablation,stochastic,projected_gradient,3000,0.001,0.001,1.0,10.0,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.22625000000000015,0.049300000000000094,152.61836527002743,465
main_ablation,stochastic,projected_gradient,3000,0.001,0.001,1.0,5.0,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.22625000000000015,0.049300000000000094,180.9397908670362,504
main_ablation,stochastic,projected_gradient,3000,0.001,0.001,1.0,2.0,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.22625000000000015,0.049300000000000094,184.40136084501864,505
main_ablation,stochastic,projected_gradient,3000,0.001,0.001,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.22625000000000015,0.049300000000000094,185.33735483995406,502
main_ablation,stochastic,projected_gradient,3000,0.001,0.001,1.0,1.0,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.22625000000000015,0.049300000000000094,186.18568383302772,506
main_ablation,stochastic,projected_gradient,3000,0.001,0.0003,1.0,0.5,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.23145000000000018,0.049300000000000094,168.95573511498515,475
main_ablation,stochastic,projected_gradient,3000,0.001,0.0003,1.0,2.0,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.23145000000000018,0.049300000000000094,173.36046539602103,483
main_ablation,stochastic,projected_gradient,3000,0.001,0.0003,1.0,1.0,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.23145000000000018,0.049300000000000094,173.41801971400855,481
main_ablation,stochastic,projected_gradient,3000,0.001,0.0003,1.0,5.0,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.23145000000000018,0.049300000000000094,181.00330986297922,492
main_ablation,stochastic,projected_gradient,3000,0.001,0.0003,1.0,10.0,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.23145000000000018,0.049300000000000094,182.57073103100993,497
main_ablation,stochastic,projected_gradient,3000,0.001,0.0003,1.0,0.25,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.23145000000000018,0.049300000000000094,184.08445422298973,494
main_ablation,stochastic,projected_gradient,3000,0.001,0.0003,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.23145000000000018,0.049300000000000094,185.30029014899628,495
main_ablation,stochastic,projected_gradient,3000,0.001,0.0003,1.0,0.1,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.23490000000000014,0.049300000000000094,186.5191355989664,496
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.003,3.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.24275000000000013,0.049300000000000094,103.83072247199016,614
main_ablation,stochastic,fogas_diag,3000,0.001,0.001,7.5,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.2604000000000002,0.049300000000000094,153.8927321160445,400
main_ablation,stochastic,fogas_diag,3000,0.001,0.002,5.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.27465000000000017,0.049300000000000094,170.1809137709788,415
main_ablation,stochastic,fenchel_br,3000,0.001,0.0001,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.27510000000000007,0.049300000000000094,169.3175305109471,491
main_ablation,stochastic,fenchel_mirror,3000,0.001,1.0,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.89,0.94,-0.28790000000000016,0.049300000000000094,179.1311429599882,514
main_ablation,stochastic,fogas_diag,3000,0.001,5e-05,7.5,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.88,0.94,-0.22205000000000016,0.049300000000000094,175.16327769798227,334
main_ablation,stochastic,fogas_diag,3000,0.001,5e-05,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.88,0.94,-0.2255500000000001,0.049300000000000094,166.71542145998683,311
main_ablation,stochastic,fogas_diag,3000,0.001,5e-05,2.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.88,0.94,-0.22665000000000016,0.049300000000000094,173.80995824403362,331
main_ablation,stochastic,fenchel_mirror,3000,0.001,0.75,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.88,0.94,-0.2800000000000001,0.049300000000000094,182.52802385296673,511
main_ablation,stochastic,fenchel_mirror,3000,0.001,0.5,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.88,0.94,-0.2992500000000001,0.049300000000000094,172.01840080699185,500
main_ablation,stochastic,fogas_diag,3000,0.001,5e-05,0.3,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.87,0.94,-0.24285000000000015,0.049300000000000094,190.30883853201522,353
main_ablation,stochastic,fenchel_mirror,3000,0.001,0.1,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.87,0.94,-0.2877000000000002,0.049300000000000094,179.43973655503942,507
main_ablation,stochastic,fenchel_mirror,3000,0.001,0.05,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.87,0.94,-0.28905000000000014,0.049300000000000094,78.97051887499401,399
main_ablation,stochastic,fenchel_mirror,3000,0.001,0.2,1.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.87,0.94,-0.2942500000000001,0.049300000000000094,172.1085295380326,499
eta_rho_sweep,stochastic,fogas_full,3000,0.001,0.0003,20.0,,3e-07,0.001,10,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.87,0.94,-0.33520000000000016,0.049300000000000094,106.21535769297043,578
