problem,ablation,theta_mode,theta_start_mode,theta_lambda,D_theta,theta_lr,theta_inner_steps,rho,T,checkpoint_step,count,solver_success_rate_best,solver_success_rate_mean,solver_success_rate_std,solver_success_rate_sem,solver_success_rate_ci95,greedy_success_rate_best,greedy_success_rate_mean,greedy_success_rate_std,greedy_success_rate_sem,greedy_success_rate_ci95,solver_avg_reward_best,solver_avg_reward_mean,solver_avg_reward_std,solver_avg_reward_sem,solver_avg_reward_ci95,greedy_avg_reward_best,greedy_avg_reward_mean,greedy_avg_reward_std,greedy_avg_reward_sem,greedy_avg_reward_ci95
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,420,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0355500000000006,-2.0355500000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,440,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.035450000000001,-2.035450000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,460,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.035450000000001,-2.035450000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,480,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0401000000000007,-2.0401000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,500,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.047200000000001,-2.047200000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,520,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0554000000000006,-2.0554000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,540,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0554000000000006,-2.0554000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,560,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0544000000000007,-2.0544000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,580,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0548500000000005,-2.0548500000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,600,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0547500000000007,-2.0547500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,620,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.062700000000001,-2.062700000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,640,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0570500000000003,-2.0570500000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,660,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0556000000000005,-2.0556000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,680,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0622500000000006,-2.0622500000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,700,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.071500000000001,-2.071500000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,720,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0726000000000004,-2.0726000000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,740,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0671500000000007,-2.0671500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,760,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0671500000000007,-2.0671500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,780,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.067500000000001,-2.067500000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,800,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0726000000000004,-2.0726000000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,820,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0726000000000004,-2.0726000000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,840,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0688000000000004,-2.0688000000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,860,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0688000000000004,-2.0688000000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,880,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0728000000000004,-2.0728000000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,900,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0723500000000006,-2.0723500000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,920,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0815500000000005,-2.0815500000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,940,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0815500000000005,-2.0815500000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,960,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0869000000000004,-2.0869000000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,980,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.0952000000000006,-2.0952000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1000,1,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.107650000000001,-2.107650000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1020,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.101900000000001,-2.101900000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1040,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1037000000000003,-2.1037000000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1060,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1047000000000007,-2.1047000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1080,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1047000000000007,-2.1047000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1100,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1047000000000007,-2.1047000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1120,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.105600000000001,-2.105600000000001,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1140,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1104000000000003,-2.1104000000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1160,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1090500000000008,-2.1090500000000008,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1180,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1098500000000002,-2.1098500000000002,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1200,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1098500000000002,-2.1098500000000002,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1220,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1098500000000002,-2.1098500000000002,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1240,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1098500000000002,-2.1098500000000002,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1260,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1098500000000002,-2.1098500000000002,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1280,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1098500000000002,-2.1098500000000002,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1300,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1209000000000007,-2.1209000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1320,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1209000000000007,-2.1209000000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1340,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1174500000000003,-2.1174500000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1360,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1174500000000003,-2.1174500000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1380,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1192000000000006,-2.1192000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1400,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1192000000000006,-2.1192000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1420,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1192000000000006,-2.1192000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1440,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1192000000000006,-2.1192000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1460,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1192000000000006,-2.1192000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1480,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1153000000000004,-2.1153000000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1500,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1143000000000005,-2.1143000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1520,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1143000000000005,-2.1143000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1540,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1143000000000005,-2.1143000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1560,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1143000000000005,-2.1143000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1580,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1143000000000005,-2.1143000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1600,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1143000000000005,-2.1143000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1620,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1143000000000005,-2.1143000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1640,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1143000000000005,-2.1143000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1660,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1143000000000005,-2.1143000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1680,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1218500000000002,-2.1218500000000002,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1700,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1177500000000005,-2.1177500000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1720,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1177500000000005,-2.1177500000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1740,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1148500000000006,-2.1148500000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1760,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1148500000000006,-2.1148500000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1780,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1148500000000006,-2.1148500000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1800,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1194000000000006,-2.1194000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1820,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1194000000000006,-2.1194000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1840,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1175000000000006,-2.1175000000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1860,1,0.05,0.05,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1123000000000003,-2.1123000000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1880,1,0.05,0.05,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1096500000000007,-2.1096500000000007,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1900,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1221500000000004,-2.1221500000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1920,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1221500000000004,-2.1221500000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1940,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1221500000000004,-2.1221500000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1960,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1221500000000004,-2.1221500000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,1980,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1221500000000004,-2.1221500000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,2000,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1221500000000004,-2.1221500000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,2020,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1221500000000004,-2.1221500000000004,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,2040,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1374500000000003,-2.1374500000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,2060,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1365500000000006,-2.1365500000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,2080,1,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1365500000000006,-2.1365500000000006,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,2100,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1437500000000003,-2.1437500000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,2120,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1437500000000003,-2.1437500000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,2140,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1437500000000003,-2.1437500000000003,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
stochastic,reg_fixed_inner_steps,reg_fixed,zero,3e-07,,0.001,40,1.0,3000,2160,1,0.03,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,-2.1484000000000005,-2.1484000000000005,0.0,0.0,0.0,-2.0697000000000005,-2.0697000000000005,0.0,0.0,0.0
