alpha,eta,rho,fisher_damping,T,theta_lr,D_theta,theta_mode,theta_optimizer,theta_inner_steps,theta_start_mode,theta_include_beta_cov,d_theta_scale,beta_update,policy_optimizer,policy_gradient,cg_iters,cg_tol,state_weight_update,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0002,0.0001,0.001,0.01,1000,0.01,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,52.99216117011383,0.91,-0.7911113820161333,1.018242441341196,1.8432273387535971,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.016770829848417705,-0.01639442434080628,0.0005289522186249853,-0.017485153285229264,1.0,5.820396998521662e-05,0.015519736964860852,0.0502198949561062,268
0.0002,0.0001,0.001,0.01,1000,0.1,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,55.19761275826022,0.91,-0.7911113820161333,1.0182422872633452,1.8432274183352666,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.016896428431745523,-0.016512962214184846,0.0005273672734554784,-0.017610453424098955,0.9999999999999999,5.584668386748841e-05,0.015557666392190257,0.05021986366475275,275
0.0002,0.0001,0.001,0.0001,2500,1.0,0.1,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,133.4668580777943,0.91,-0.7911113820161333,1.0182392858837876,1.843227432854375,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,0.0005041136161116825,-0.0016323712389949212,0.0023176845064097735,-0.0018896236454266245,0.1,4.066784332453501e-05,0.018917916528195432,0.05075613309860349,114
0.0002,0.0001,0.001,0.0001,2500,0.01,0.1,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,136.5684241191484,0.91,-0.7911113820161333,1.0182392858837876,1.843227432854375,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,0.0005041136161118415,-0.0016323712389946093,0.00231768450640978,-0.001889623645426466,0.1,4.06678433245473e-05,0.018917916528195983,0.050756133098603495,90
0.0002,0.0001,0.001,0.0001,2500,0.1,0.1,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,136.99614480603486,0.91,-0.7911113820161333,1.0182392858837876,1.843227432854375,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,0.0005041136161114475,-0.001632371238995757,0.002317684506409764,-0.0018896236454268595,0.1,4.0667843324520516e-05,0.018917916528193867,0.050756133098603495,92
0.0002,0.0001,0.001,0.0001,2500,0.001,0.1,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,138.7813237416558,0.91,-0.7911113820161333,1.0182392858837876,1.843227432854375,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,0.0005041136161107998,-0.001632371238996209,0.002317684506409738,-0.0018896236454275074,0.1,4.066784332450257e-05,0.018917916528193832,0.050756133098603495,93
0.0002,0.0001,0.001,0.001,2500,0.1,20.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,123.8230179050006,0.91,-0.7911113820161333,1.018214634448162,1.8436331925149358,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.32346014678473045,-0.49738877213316307,0.012677611098950053,-0.31809186079496343,20.0,0.0002841355238852139,0.04619677609879618,0.046162887362637774,238
0.0002,0.0001,0.001,0.01,1000,0.1,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,54.99725301703438,0.91,-0.7911113820161333,1.0182050433688294,1.8432447557281142,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03353636667552936,-0.03255158102170538,0.00023729974178442027,-0.03400578129901194,2.0,5.242076667805695e-05,0.020067657845519105,0.05012972622541295,276
0.0002,0.0001,0.001,0.01,1000,0.01,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,54.517498631961644,0.91,-0.7911113820161333,1.0182048802197596,1.8432448182975507,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.033831517747516346,-0.032839062986943016,0.0002354686215829582,-0.03430104607307634,1.9999999999999998,7.54576591403144e-05,0.026595249691485686,0.05012970275487143,271
0.0002,0.0001,0.001,0.001,2500,1.0,20.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,128.00161143904552,0.91,-0.7911113820161333,1.0181894382769698,1.8436537169180003,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.3216389098280846,-0.46503112975270083,0.012418621725704466,-0.3162783705725053,20.0,0.013164497469782882,0.40816869316634813,0.04614800628309551,252
0.0002,0.0001,0.001,0.001,1000,0.1,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,41.45563856093213,0.91,-0.7911113820161333,1.01818459567139,1.843259741794205,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.01690624238639452,-0.0165186668095942,0.0005273815516137851,-0.017620352272584097,1.0000000000000002,5.511164863470821e-05,0.017293718507714016,0.05021988946234908,122
0.0002,0.0001,0.001,0.001,1000,1.0,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,55.15706348326057,0.91,-0.7911113820161333,1.0181844685711412,1.843259794907376,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.016775824721652233,-0.01639986350627592,0.0005287752730223762,-0.017490029793539752,0.9999999999999997,5.829279749488744e-05,0.01593404629302199,0.05021954846040687,142
0.0002,0.0001,0.001,0.001,1000,0.01,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,54.43608472123742,0.91,-0.7911113820161333,1.0181844398319537,1.8432598191989378,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.016769836654001974,-0.0164051631117523,0.0005286747496204975,-0.017483841820680888,1.0,6.797469605883131e-05,0.017059529505182948,0.05021953743225732,125
0.0002,0.0001,0.001,0.0001,1000,1.0,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,54.98219191608951,0.91,-0.7911113820161333,1.0181757440280552,1.8432648023754603,0.0,-0.9948462247926808,-1.0000000000000002,2.8868400000000003,-0.0168733117785921,-0.0164855018408282,0.000527743288973,-0.0175874702322683,1.0,5.413359030293475e-05,0.0170976566787033,0.050219907569712,34
0.0002,0.0001,0.001,0.0001,1000,0.1,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,55.79523975774646,0.91,-0.7911113820161333,1.0181756827996955,1.8432648041472544,0.0,-0.9948462247926808,-1.0000000000000002,2.8868400000000003,-0.0168714252281842,-0.0164503847326233,0.0005277011440065,-0.0175856288176916,0.9999999999999998,3.930536394769593e-05,0.0156496982690967,0.0502197517731606,29
0.0002,0.0001,0.001,0.0001,1000,0.01,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,55.5054700919427,0.91,-0.7911113820161333,1.0181755041392135,1.8432648976319177,0.0,-0.9948462247926808,-1.0000000000000002,2.8868400000000003,-0.0167855503821463,-0.0164544674155866,0.0005285762591801,-0.0174997418054458,1.0,6.447737520596779e-05,0.0182573931651611,0.0502194387620646,27
0.0002,0.0001,0.001,0.0001,2500,0.1,20.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,139.0320483390242,0.91,-0.7911113820161333,1.018167676617702,1.8436837114221798,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.3244998844168329,-0.44577444618803175,0.012621037914181506,-0.31913658641063886,20.0,0.014652548304063167,0.45218777693374396,0.046147248836865225,116
0.0002,0.0001,0.001,0.0001,2500,1.0,20.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,140.47231410816312,0.91,-0.7911113820161333,1.0181442019946618,1.843676191566482,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.3239783696833291,-0.49781243682884074,0.01270849268127617,-0.31860949038271635,19.999999999999996,0.00034527110180565177,0.04642755034148661,0.046170607751406405,120
0.0002,0.0001,0.001,0.001,1000,0.01,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,54.07933828886598,0.91,-0.7911113820161333,1.0181314764168077,1.8432851214829034,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03369711948033323,-0.032776931274160086,0.00023627688852530067,-0.03416694533039094,1.9999999999999998,8.348614351020077e-05,0.02676247601027784,0.050129496983693934,126
0.0002,0.0001,0.001,0.001,1000,1.0,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,54.55936241475865,0.91,-0.7911113820161333,1.0181313844457682,1.843285195665954,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03366590503231087,-0.032724267702444014,0.00023655767101316366,-0.03413558082755453,2.0,8.487070645500621e-05,0.023473327476599068,0.05012976658301412,143
0.0002,0.0001,0.001,0.001,1000,0.1,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,53.91903491085395,0.91,-0.7911113820161333,1.0181313368756333,1.8432851811145647,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.033838048927320966,-0.032909763974237706,0.00023533599889791676,-0.034307711309721795,2.0,7.853918897232489e-05,0.032812765735676964,0.05012931091367405,133
0.0002,0.0001,0.001,0.0001,1000,0.01,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,52.29078450566158,0.91,-0.7911113820161333,1.018120063891597,1.8432915414055784,0.0,-0.9948462247926808,-1.0000000000000002,2.8868400000000003,-0.033850451327703,-0.0327856851040528,0.0002353620774246,-0.0343201624928824,2.0000000000000004,3.405252825618036e-05,0.0155393609136737,0.0501294319767516,7
0.0002,0.0001,0.001,0.0001,1000,1.0,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,50.33741463394836,0.91,-0.7911113820161333,1.0181198675573122,1.8432916501035164,0.0,-0.9948462247926808,-1.0000000000000002,2.8868400000000003,-0.0335006726745548,-0.0326045542201951,0.0002373114140627,-0.0339703787635849,2.0,9.227282014383993e-05,0.0209772548203523,0.0501297626227895,33
0.0002,0.0001,0.001,0.0001,1000,0.1,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,54.41009035194293,0.91,-0.7911113820161333,1.0181197169179286,1.8432917326582263,0.0,-0.9948462247926808,-1.0000000000000002,2.8868400000000003,-0.0336627172472508,-0.032765653687394,0.0002363078216781,-0.0341324469312508,2.0,8.245820489205298e-05,0.0288683034075592,0.0501295294049421,20
0.0002,0.0001,0.001,0.001,1600,0.1,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,88.58074654312804,0.91,-0.7911113820161333,1.0180982997611738,1.8433094802704073,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007773248695487281,-0.00806662292935881,0.0011620783674745646,-0.0091197824830616,0.4999999999999999,4.937694454448013e-05,0.01736574996610031,0.05041247260583006,204
0.0002,0.0001,0.001,0.001,1600,1.0,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,86.07623266102746,0.91,-0.7911113820161333,1.0180981077948676,1.8433095809445366,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007737035006776693,-0.008047694559748473,0.0011627262857852444,-0.009083464317821168,0.5,5.276327995750537e-05,0.017195606183038815,0.050412429154441045,211
0.0002,0.0001,0.001,0.001,1600,0.01,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,85.49300486268476,0.91,-0.7911113820161333,1.0180980262882517,1.8433095960337873,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.00765756611728667,-0.008038331611412078,0.0011643604260718572,-0.009004035509976131,0.5,8.072200274877112e-05,0.017496235548256897,0.05041241546549499,186
0.0002,0.0001,0.001,0.001,1600,0.001,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,62.81812393292785,0.91,-0.7911113820161333,1.018097957789628,1.8433096758173269,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007693826461111074,-0.007966615241782472,0.0011636422029909859,-0.009040295647570498,0.5,3.7742624055818684e-05,0.017364351108178782,0.050412949296376415,161
0.0002,0.0001,0.001,0.0001,1600,1.0,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,89.11184714268893,0.91,-0.7911113820161333,1.0180848114592815,1.8433173236525542,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007613396125850503,-0.007948165408556659,0.0011652124983079306,-0.008959834263801624,0.4999999999999999,4.107431009998161e-05,0.01757622000041017,0.05041244271939858,66
0.0002,0.0001,0.001,0.0001,1600,0.01,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,87.6268786531873,0.91,-0.7911113820161333,1.018084665680957,1.843317340834056,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007908680641226875,-0.00826592967440893,0.00115926107468339,-0.009255109197147606,0.5,6.854280207671777e-05,0.017009246658467918,0.05041243741912546,57
0.0002,0.0001,0.001,0.0001,1600,0.001,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,85.88778468500823,0.91,-0.7911113820161333,1.018084581519563,1.8433174266416645,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.0077872157000869555,-0.008182009892776853,0.0011617539674220537,-0.009133718633959727,0.49999999999999994,6.725501391670613e-05,0.017492104261045777,0.05041302378617342,48
0.0002,0.0001,0.001,0.0001,1600,0.1,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,86.22030528634787,0.91,-0.7911113820161333,1.0180844916628153,1.8433174843589968,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007677230373814679,-0.008033116651236304,0.0011638764305681416,-0.009023580348193798,0.5,7.107494348600016e-05,0.017290178448635528,0.05041244568399132,51
0.0002,0.0001,0.001,0.001,1600,0.001,20.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,70.62978234002367,0.91,-0.7911113820161333,1.0180673406431826,1.8433260252019412,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008881939702568476,-0.00909022016703983,0.0011180563290535868,-0.010201461901347715,0.5723885083616578,6.593990798137407e-05,0.016868779336512298,0.05040625532548773,169
0.0002,0.0001,0.001,0.001,1600,0.001,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,80.68343428429216,0.91,-0.7911113820161333,1.0180673406431826,1.8433260252019412,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008881939702568476,-0.00909022016703983,0.0011180563290535868,-0.010201461901347715,0.5723885083616578,6.593990798137407e-05,0.016868779336512298,0.05040625532548773,174
0.0002,0.0001,0.001,0.001,1600,0.001,10.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,82.67432646639645,0.91,-0.7911113820161333,1.0180673406431826,1.8433260252019412,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008881939702568476,-0.00909022016703983,0.0011180563290535868,-0.010201461901347715,0.5723885083616578,6.593990798137407e-05,0.016868779336512298,0.05040625532548773,179
0.0002,0.0001,0.001,0.001,1600,0.001,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,82.8855672380887,0.91,-0.7911113820161333,1.0180673406431826,1.8433260252019412,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008881939702568476,-0.00909022016703983,0.0011180563290535868,-0.010201461901347715,0.5723885083616578,6.593990798137407e-05,0.016868779336512298,0.05040625532548773,177
0.0002,0.0001,0.001,0.001,1600,0.001,5.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,86.3372366791591,0.91,-0.7911113820161333,1.0180673406431826,1.8433260252019412,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008881939702568476,-0.00909022016703983,0.0011180563290535868,-0.010201461901347715,0.5723885083616578,6.593990798137407e-05,0.016868779336512298,0.05040625532548773,181
0.0002,0.0001,0.001,0.0001,1600,0.001,10.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,84.88103555561975,0.91,-0.7911113820161333,1.0180524097663948,1.843334645917291,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008881924444164845,-0.009014222216211643,0.0011180715874511357,-0.010201450172708411,0.5700574075312833,4.459491984471781e-05,0.017033278422002477,0.050406180236906455,43
0.0002,0.0001,0.001,0.0001,1600,0.001,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,85.62127551296726,0.91,-0.7911113820161333,1.0180524097663948,1.843334645917291,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008881924444164845,-0.009014222216211643,0.0011180715874511357,-0.010201450172708411,0.5700574075312833,4.459491984471781e-05,0.017033278422002477,0.050406180236906455,46
0.0002,0.0001,0.001,0.0001,1600,0.001,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,85.92769896006212,0.91,-0.7911113820161333,1.0180524097663948,1.843334645917291,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008881924444164845,-0.009014222216211643,0.0011180715874511357,-0.010201450172708411,0.5700574075312833,4.459491984471781e-05,0.017033278422002477,0.050406180236906455,49
0.0002,0.0001,0.001,0.0001,1600,0.001,5.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,87.16817679489031,0.91,-0.7911113820161333,1.0180524097663948,1.843334645917291,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008881924444164845,-0.009014222216211643,0.0011180715874511357,-0.010201450172708411,0.5700574075312833,4.459491984471781e-05,0.017033278422002477,0.050406180236906455,55
0.0002,0.0001,0.001,0.0001,1600,0.001,20.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,87.27355432091281,0.91,-0.7911113820161333,1.0180524097663948,1.843334645917291,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.008881924444164845,-0.009014222216211643,0.0011180715874511357,-0.010201450172708411,0.5700574075312833,4.459491984471781e-05,0.017033278422002477,0.050406180236906455,56
0.0002,0.0001,0.001,0.0001,4000,1.0,0.1,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,177.72156893322244,0.91,-0.7911113820161333,1.0180373100393842,1.8433314284348423,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,0.0018956343055606198,-0.001523142177571038,0.003708689753668301,-0.001934679028889896,0.1,6.50731758864945e-05,0.018918381795130227,0.051219800358982444,162
0.0002,0.0001,0.001,0.0001,4000,0.1,0.1,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,207.80790437106043,0.91,-0.7911113820161333,1.0180373100393842,1.8433314284348423,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,0.0018956343055611218,-0.0015231421775690574,0.0037086897536683316,-0.001934679028889393,0.1,6.507317588650658e-05,0.018918381795132663,0.051219800358982444,156
0.0002,0.0001,0.001,0.0001,4000,0.01,0.1,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,212.65420077508315,0.91,-0.7911113820161333,1.0180373100393842,1.8433314284348423,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,0.0018956343055582183,-0.0015231421775695605,0.003708689753668148,-0.0019346790288922956,0.1,6.507317588643697e-05,0.01891838179513363,0.05121980035898245,163
0.0002,0.0001,0.001,0.0001,4000,0.001,0.1,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,217.01892520394176,0.91,-0.7911113820161333,1.0180373100393842,1.8433314284348423,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,0.001895634305558883,-0.0015231421775716554,0.003708689753668192,-0.001934679028891633,0.09999999999999999,6.50731758863701e-05,0.01891838179513034,0.05121980035898245,165
0.0002,0.0001,0.001,0.001,1600,1.0,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,85.47290096012875,0.91,-0.7911113820161333,1.0178985818074717,1.8434135228139665,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.016703919528091943,-0.01612993769055973,0.0008422205555345925,-0.017846896514571553,0.9999999999999999,0.00010323381063162249,0.015518908181662017,0.05035554791103521,212
0.0002,0.0001,0.001,0.001,1600,0.1,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,82.990521654021,0.91,-0.7911113820161333,1.0178981370220896,1.843413682112867,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.016256451377115164,-0.015711046562056654,0.0008495877403672139,-0.017399245138606176,0.9999999999999999,9.768123428406429e-05,0.016737899239145416,0.050355091419685596,200
0.0002,0.0001,0.001,0.001,1600,0.01,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,91.22298697801307,0.91,-0.7911113820161333,1.0178981107367124,1.8434137597947042,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.016582629131670638,-0.015967349586319523,0.0008440571556839413,-0.01772533586540847,0.9999999999999999,8.903700808210364e-05,0.015837468423211022,0.05035530731270683,193
0.0002,0.0001,0.001,0.0001,1600,0.01,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,114.04757914599031,0.91,-0.7911113820161333,1.0178754842536457,1.8434267144606147,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.01641452795116355,-0.01584126186541431,0.0008470478619473042,-0.017557439993976142,1.0,0.00011365913722328181,0.01726903410750582,0.05035511189386867,73
0.0002,0.0001,0.001,0.0001,1600,0.1,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,87.72200340777636,0.91,-0.7911113820161333,1.0178753889955554,1.8434267698254532,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.016986880318160806,-0.01646578302004645,0.0008374400171129303,-0.01812983242233407,0.9999999999999999,0.00015649736961695533,0.024691634292862433,0.050355607376200436,58
0.0002,0.0001,0.001,0.0001,1600,1.0,1.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,80.22242038277909,0.91,-0.7911113820161333,1.0178753084206784,1.8434268577770374,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.016557869672510384,-0.01592201247282982,0.0008445793080104096,-0.01770063250677521,1.0,8.10369424313674e-05,0.015590445519767297,0.05035539145381055,39
0.0002,0.0001,0.001,0.001,1600,0.1,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,87.74216637993231,0.91,-0.7911113820161333,1.0177658616962733,1.8434768623561713,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.034305743741152986,-0.03283126982115834,0.00037078770674655405,-0.03505702681608977,2.0,0.0001472783844893176,0.024013161087077836,0.05021676612103896,205
0.0002,0.0001,0.001,0.001,1600,1.0,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,85.51341433404014,0.91,-0.7911113820161333,1.0177657870364358,1.843476819205732,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03405471590702121,-0.032352743198709795,0.00037334158294857707,-0.03480597475082829,1.9999999999999998,6.169691054021828e-05,0.013027816543346227,0.05021639632654016,214
0.0002,0.0001,0.001,0.001,1600,0.01,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,84.81449232809246,0.91,-0.7911113820161333,1.0177657386463197,1.8434767590931223,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03333494999041194,-0.03170154376317665,0.00038121393637902346,-0.03408671921523484,1.9999999999999998,7.878595752389738e-05,0.013449462971519449,0.05021636841005494,194
0.0002,0.0001,0.001,0.0001,1600,0.1,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,85.20950222900137,0.91,-0.7911113820161333,1.0177369086480907,1.8434930169662858,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03329131253142805,-0.03175111224698679,0.00038122957582996646,-0.0340427569904731,2.0,0.00011304715094723639,0.017984283446490848,0.050216173499361756,44
0.0002,0.0001,0.001,0.0001,1600,1.0,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,91.422008655034,0.91,-0.7911113820161333,1.0177368246435787,1.8434930906233618,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.033434466058295746,-0.03203197260294759,0.0003793294075588157,-0.03418589820625506,2.0,0.00013193935742644567,0.028419050003145523,0.05021638980205044,71
0.0002,0.0001,0.001,0.0001,1600,0.01,2.0,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,85.64489745395258,0.91,-0.7911113820161333,1.0177363238110853,1.8434934649219996,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.03383629860986906,-0.032307251833967016,0.0003753974347560745,-0.03458757951735738,2.0,8.847443085339659e-05,0.021774506213788153,0.05021629159526292,47
0.0002,0.0001,0.001,0.001,2500,0.1,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,142.06638695811853,0.91,-0.7911113820161333,1.0177087698600475,1.843523670916352,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.007216805512408272,-0.0077607551901401756,0.0018130749798024345,-0.009321155158859534,0.49999999999999994,9.619034756488269e-05,0.017195289302836182,0.05064886005901857,244
0.0002,0.0001,0.001,0.001,2500,1.0,0.5,projection,adam,100,zero,False,1.0,fogas_full,npg,exact,50,1e-10,normal,42,cpu,ok,,131.66388415405527,0.91,-0.7911113820161333,1.0177084657223734,1.8435239020945462,0.0,-0.9948462247926807,-1.0000000000000002,2.8868400000000003,-0.00698912280891369,-0.007625885101990768,0.001820044464602036,-0.009093305383517918,0.5,0.0001161905049883742,0.017322971442852792,0.05064882600129131,247
