alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,fisher_damping,cg_iters,cg_tol,state_weight_update,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.001,0.0001,2.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2246.908496866992,0.64,-0.5983307028098483,0.5473918355535438,1.9357066131792235,0.94,-0.2102740006619639,2.967923004896019,0.0,10.027548905646636,-282.76964822897446,32.66817223570122,10.24737870281783,2051.5042351938864,2.5196215008720637,5.418982508549226,0.0330321755175878,33
0.001,1e-05,2.0,1500,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,3223.327862963022,0.63,-0.5757104710381813,0.6496045970979022,1.666623602989717,0.94,-0.2102740006619639,2.967923004896019,0.0,-44.90509163207611,-215.8679031354476,45.0948415009516,-44.23283390677861,3649.899428061856,0.9520635320051436,12.6151419907707,0.0205778058291223,93
0.001,1e-05,1.0,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2892.276417160989,0.63,-0.5786146410431889,0.6586751730927928,1.56920995107475,0.94,-0.2102740006619639,2.95101197789587,0.0136875078766621,-33.68750622831452,-76.41646735649618,11.31247159794038,-33.52273668508416,1800.0822131886969,0.1786645789876918,6.360625684691449,0.0345041083423785,80
0.001,0.0001,2.0,1000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2130.185118380992,0.63,-0.6045564026536239,0.567429853296163,1.9225591132094757,0.94,-0.2102740006619639,2.967923004896019,0.0,-1.7547138996749254,-117.42056330345324,24.068856138909133,-1.6698511735131258,1242.0950422919898,0.7198681264304997,3.8046348200700666,0.0159534862717798,27
0.001,0.0001,3.0,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2270.541357201,0.63,-0.619473905832835,0.447765085112158,2.030848966008852,0.94,-0.2102740006619639,2.967923004896019,0.0,8.737435595731732,-276.5786638127299,33.46295993128889,8.951066743946056,2046.8438543738096,2.2794219022282607,4.225550558138643,0.0318228820376459,38
0.001,3e-05,2.0,1000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,1966.582114770019,0.62,-0.5922369081866875,0.5594080775714207,1.737900269683829,0.94,-0.2102740006619639,2.967923004896019,0.0,-20.710445942313765,-58.85910425221197,9.289538919379634,-20.626456212521248,1269.1991395636994,0.2060678093073879,4.474397090618056,0.0315807609381761,12
0.001,1e-05,2.0,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2713.922293155046,0.62,-0.6041365731627366,0.5128951345548325,1.789455210464797,0.94,-0.2102740006619639,2.95101197789587,0.0136875078766621,-33.73689023214614,-76.21278504651514,11.263087609607627,-33.5711516242028,1809.1439626708648,0.2451251317112142,6.254421807288303,0.034468891917931,59
0.001,1e-05,3.0,1500,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2865.1222093289834,0.62,-0.6057064736860642,0.5053470492200182,1.7817555611081204,0.94,-0.2102740006619639,2.967923004896019,0.0,-33.81106898948446,-76.000248049125,11.18890886715421,-33.64416044276261,1815.3030533759072,0.1471184961274694,6.095374860578031,0.034738148241013,78
0.001,0.0001,0.5,1000,0.03,20,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,2219.5161429040018,0.62,-0.6159104470607598,0.5132759348381496,1.956106897571736,0.94,-0.2102740006619639,2.967923004896019,0.0,10.096629896035726,-283.8467455797671,31.312356807262724,10.304735518722506,2013.0445039554163,2.877627992761401,5.258603943455896,0.0357219710849674,29
0.001,3e-05,1.0,1000,0.03,10,1e-07,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,0.001,50,1e-10,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,100,20,42,cpu,ok,,1895.536593038007,0.61,-0.5902234343536208,0.5528412759752271,1.759096097573852,0.94,-0.2102740006619639,2.967923004896019,0.0,-20.694665328372366,-59.19308116656522,9.305319542417918,-20.60940378557016,1276.9357664102884,0.2302990238603028,4.195809534487732,0.0314910822367627,3
