problem,ablation,beta_update,T,alpha,eta,rho,theta_mode,theta_lambda,D_theta,theta_lr,theta_inner_steps,theta_optimizer,theta_start_mode,theta_include_beta_cov,policy_optimizer,policy_gradient,reinforce_samples,fisher_damping,cg_iters,cg_tol,state_weight_update,intended_prob,dataset_path,seed,checkpoint_idx,checkpoint_step,num_trajectories,max_steps,eval_seed,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,total_loss,policy_objective,beta_objective,q_objective,theta_norm,policy_grad_norm,beta_grad_norm,theta_grad_norm,status,error,run_idx
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,43,19,9500,100,50,10000,0.0,-1.528412990754189,-1.536998941005891,1.9600168001924654,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.03771092321517472,-0.01969023190297361,0.057710915172287144,-0.025731207825247127,2.7038366753034415,1.1286653469703777e-05,0.023540513285048026,0.05066447231051235,ok,,646
deterministic_10grid,reg_fixed_inner_steps,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,20,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,43,20,10000,100,50,10000,0.0,-1.528647854727497,-1.5398674344521541,1.969429172403569,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.040317638669994584,-0.019704966869753295,0.06031763062947484,-0.025990246843227524,2.7095379777003954,5.900208558309792e-06,0.023663764982081552,0.050709733552756195,ok,,646
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,1,500,100,50,10000,0.0,-1.2251417001029583,-1.2448470727617313,1.2239264179062492,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.006201054161284518,-0.010010600286413679,0.0037989418273134093,-0.010185903314961922,1.215397971949678,9.167707999370577e-07,0.02492255564058058,0.05002002277509875,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,2,1000,100,50,10000,0.03,-1.317037771575006,-1.3108138992219636,1.3730714945407523,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.002433244643397341,-0.009994068138839724,0.007566751346935774,-0.010370619169390785,1.3488039632755016,4.4932913142870226e-07,0.025236236852670988,0.05004623649871527,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,3,1500,100,50,10000,0.03,-1.3085382466572235,-1.351087812638493,1.4391308691895979,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.0012796416026810559,-0.009980207943432325,0.01127963759473148,-0.010553180473604073,1.3763329890908982,5.633299794649886e-07,0.025260757619026415,0.05007507482331247,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,4,2000,100,50,10000,0.02,-1.373409876855329,-1.3782562155940123,1.4833155833325902,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.004937412087849733,-0.009966988667736553,0.014937408081591871,-0.010733053749867404,1.385631906284101,7.462759688769925e-07,0.02526546453158112,0.05010628378377997,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,5,2500,100,50,10000,0.02,-1.379679862464027,-1.3981903626569823,1.518599819252071,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.008540777694278565,-0.009954031278796054,0.01854077368968587,-0.010910263174698905,1.3897974258583583,9.401281443984417e-07,0.02526678050449397,0.05013969841117899,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,6,3000,100,50,10000,0.02,-1.399693633260467,-1.4138878951826301,1.5494497569384695,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.012090517336803707,-0.009941252041589745,0.022090513333849645,-0.011084846614787234,1.3912687543972548,1.13648969738903e-06,0.025267095313926815,0.05017517024280039,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,7,3500,100,50,10000,0.02,-1.4158999614958399,-1.426990022764545,1.5777979704704168,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.01558741649091797,-0.009928624055264314,0.02558741248957628,-0.011256842404175522,1.3911130575593533,1.3332574216940908e-06,0.02526700839437639,0.050212559169728506,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,8,4000,100,50,10000,0.02,-1.4533426192839474,-1.4382992104418437,1.604401775420563,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.019032256389960485,-0.009916144218136821,0.0290322523902053,-0.011426287549519255,1.3900540865963376,1.5300516995714707e-06,0.02526675398635674,0.050251731820449716,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,9,4500,100,50,10000,0.02,-1.456295369034234,-1.4482177907687164,1.6295249207730778,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.02242580978672388,-0.009903823833379514,0.03242580578852977,-0.011593218299026656,1.3885564639654577,1.7265392910871618e-06,0.025266436381133812,0.050292561339993165,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,10,5000,100,50,10000,0.02,-1.4612341235994055,-1.457012781877977,1.6532976369411767,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.025768839342486284,-0.009891662715417785,0.03576883534582828,-0.011757670438443148,1.3868663277199262,1.9227721375350047e-06,0.0252660844549995,0.050334927608080504,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,11,5500,100,50,10000,0.02,-1.466339267338368,-1.4648911073501094,1.6758077744391087,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.029062096952907873,-0.009879658570087293,0.03906209295776147,-0.011919679463376371,1.385103785386061,2.1180398427681253e-06,0.025265691185391983,0.05037871754441657,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,12,6000,100,50,10000,0.02,-1.4691737979561401,-1.4720112457468622,1.6971116501974954,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.03230632356189989,-0.009867792862129294,0.042306319568241026,-0.01207928063162457,1.3833682317853502,2.3151294399995525e-06,0.025265314035562692,0.05042382529988843,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,13,6500,100,50,10000,0.02,-1.4680915496583615,-1.478491814664833,1.7172467316724922,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.035502244620115316,-0.00986517633397033,0.04550224062792039,-0.012236512372050097,1.38322859517574,4.072890887408671e-06,0.025319037020398276,0.050470152130673566,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,14,7000,100,50,10000,0.02,-1.4710851321063094,-1.484422100353821,1.7362478068764264,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.03865059275163281,-0.009844784685394143,0.04865058876087865,-0.012391399415581553,1.3802855176268582,3.042029829281584e-06,0.025265443901209363,0.05051760642441949,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,15,7500,100,50,10000,0.02,-1.478708795630025,-1.489870361753102,1.7541420937217507,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.04175206433277486,-0.009833062885892058,0.05175206034343875,-0.012543984418706538,1.378379897760354,2.8480668753022596e-06,0.025262809841833742,0.05056610245600766,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,16,8000,100,50,10000,0.01,-1.4790089047764314,-1.494889591809453,1.770962182209422,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.044807359373127416,-0.00983083466163516,0.05480735538518705,-0.012694300894457748,1.376589115743349,4.279855950727105e-06,0.02530608767358745,0.05061556044045454,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,17,8500,100,50,10000,0.0,-1.5082003837593319,-1.499522009732281,1.786745912731543,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.047817162335809134,-0.009822804752301333,0.05781715834924261,-0.012842383981902466,1.377565673530396,6.096624638259103e-06,0.02530556898245977,0.05066590552759153,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,18,9000,100,50,10000,0.0,-1.509641880472447,-1.5038022605599677,1.8015255260612384,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.05078216352302971,-0.00980950177890975,0.06078215953781552,-0.012988257061725354,1.3756603838066692,5.0068759800674196e-06,0.025290379227805228,0.05071706756697661,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,19,9500,100,50,10000,0.0,-1.510782599700704,-1.5077604107333684,1.8153325960792805,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.05370302026838106,-0.0098024062268982,0.0637030162844981,-0.013131957644043764,1.3731401930596003,9.05925224093732e-06,0.025296632465118794,0.050768979841717236,ok,,647
deterministic_10grid,reg_fixed_baseline,fogas_full,10000,0.001,3e-05,1.0,reg_fixed,1e-08,,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,20,10000,100,50,10000,0.0,-1.5151720636723838,-1.5114240538132693,1.8282409107899993,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.05658038999647779,-0.009789105348145075,0.06658038601390534,-0.013273523641736928,1.371571530095076,7.5335408884213405e-06,0.025308474016187337,0.050821579658078826,ok,,647
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,1,500,100,50,10000,0.0,-1.2517331870260093,-1.252650249953744,1.231789856902834,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.0019240515708232402,-0.0021906174039748177,0.004107851693430719,-0.002229914953335272,0.29999999999999993,1.2672486752974597e-06,0.02658269708998739,0.05002264046702876,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,2,1000,100,50,10000,0.02,-1.3001226757749627,-1.3053331188292692,1.3655550293559697,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.00599915966634469,-0.0021732076130797184,0.008177503645948343,-0.0022654639498538233,0.3,2.5308446172482793e-07,0.02692535980370206,0.05005146402123723,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,3,1500,100,50,10000,0.04,-1.327086953383668,-1.3245789132877377,1.3890719307583115,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.010063606644065262,-0.0021163466512040974,0.012190364748745332,-0.002253383360653843,0.29999999999999993,1.1487496032688132e-07,0.02695274588141437,0.050083230432970895,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,4,2000,100,50,10000,0.05,-1.3341017642987347,-1.339372369661091,1.4062496582666661,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.014049231702540464,-0.0020804693324517425,0.016144613647299536,-0.002260608363270566,0.3,7.079507417824928e-08,0.026963077501235718,0.05011770985551865,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,5,2500,100,50,10000,0.04,-1.3344064790203862,-1.3519967297543016,1.4206188490833547,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.0179544946756352,-0.00206576296775749,0.020039559654175886,-0.0022891580832209153,0.3,8.20536584969768e-08,0.026966282896570565,0.05015474023259814,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,6,3000,100,50,10000,0.03,-1.3460402421812174,-1.3629481221306994,1.4334141104028828,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.021797167308938385,-0.0020558434700051263,0.02387654933290054,-0.0023219077384023182,0.3,1.2367864949178985e-07,0.026967832219420937,0.050194172273156215,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,7,3500,100,50,10000,0.05,-1.3541155698166052,-1.372462899844984,1.445169058855441,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.025578854350923535,-0.0020497506316994084,0.02765621899159987,-0.0023580328453296443,0.29999999999999993,1.7262415688451768e-07,0.026968414021641646,0.05023586572299043,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,8,4000,100,50,10000,0.03,-1.3657830953784356,-1.3807405816028941,1.4561651552889268,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.029303174743444113,-0.002044729075215375,0.031379563367220066,-0.0023947195358065745,0.3,2.146410401409932e-07,0.026968718951766668,0.050279686283113974,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,9,4500,100,50,10000,0.04,-1.3711644049707337,-1.3879701412261283,1.4665542980698913,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.03297165598382181,-0.0020400864909709384,0.03504746233884725,-0.002431272856023159,0.29999999999999993,2.579600013536904e-07,0.026968901416893468,0.05032550535348896,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,10,5000,100,50,10000,0.04,-1.3800150246129612,-1.3943322642339182,1.476430371448544,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.036584824931125054,-0.0020360968255120305,0.03866066532289096,-0.0024679861807747165,0.29999999999999993,3.05283227077213e-07,0.026968919057377937,0.050373199281260196,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,11,5500,100,50,10000,0.04,-1.38740063384532,-1.3999944204766002,1.4858661459476141,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.04014361567376191,-0.002032634683102749,0.042219969254104976,-0.0025047343326094623,0.3,3.5520281431521304e-07,0.02696881446638972,0.05042264927704462,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,12,6000,100,50,10000,0.04,-1.3893068951085004,-1.4051038606813209,1.494923239546235,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.04364900744343119,-0.0020295865615500156,0.04572618084659733,-0.002541338509744021,0.30000000000000004,4.0783475659872536e-07,0.026968673403546868,0.05047374137447847,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,13,6500,100,50,10000,0.03,-1.4011711667542612,-1.4097795313161445,1.5036484204810696,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.0471018201737271,-0.002026739560053718,0.049180078594665035,-0.0025777700726113528,0.30000000000000004,4.601242548719141e-07,0.026968387035857924,0.05052636630937314,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,14,7000,100,50,10000,0.03,-1.4185389837783355,-1.414109132105421,1.5120696077611717,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.05050298881243773,-0.002024123045632174,0.052582459236268336,-0.002613875467219022,0.30000000000000004,5.148189206574033e-07,0.0269681068571601,0.05058041938322748,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,15,7500,100,50,10000,0.03,-1.4145734754887647,-1.4181512064974564,1.5201960168107584,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.05385331439020735,-0.002021646183912094,0.05593409010924728,-0.0026496247564880525,0.30000000000000004,5.707807517806984e-07,0.026967802028536984,0.05063580032477931,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,16,8000,100,50,10000,0.03,-1.4151033978732306,-1.4219421645584749,1.5280254176690224,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.05715359077814286,-0.0020193186639474473,0.0592357307051793,-0.0026849847239697857,0.30000000000000004,6.28004511260103e-07,0.02696750442007895,0.05069241314904361,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,17,8500,100,50,10000,0.04,-1.4104061692473036,-1.4255059308971518,1.5355546328297895,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.06040465639745481,-0.002017054629223854,0.062488144704310744,-0.0027198671012554944,0.29999999999999993,6.886398822755191e-07,0.02696722260983272,0.0507501660085846,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,18,9000,100,50,10000,0.04,-1.4107252350196111,-1.4288618632736347,1.5427874820396106,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.0636073414287362,-0.002014359641795458,0.06569208928703676,-0.00275418111068498,0.30000000000000004,8.068417346569974e-07,0.026966777300630334,0.05080897103446195,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,19,9500,100,50,10000,0.04,-1.411482460587614,-1.43202877718646,1.5497374597864806,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.06676182690132708,-0.0020128488906735365,0.06884815387328225,-0.0027884746877726027,0.3,4.005091549816635e-07,0.02696685667447983,0.05086874417218329,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,0.3,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,20,10000,100,50,10000,0.04,-1.4098554347409946,-1.4350258356377616,1.55642548803249,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.06986969634665352,-0.0020102202839864395,0.07195726634737491,-0.002821882687495979,0.29999999999999993,8.779004535063363e-07,0.026966230303173296,0.05092940508143638,ok,,648
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,1.0,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,1,500,100,50,10000,0.0,-1.2263057514128062,-1.2445090092412148,1.2220966585783957,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.00438154234393844,-0.008240835732346019,0.0038496105073322654,-0.008385525280991481,0.9999999999999999,9.048270192616117e-07,0.02528608345668065,0.050020326020904025,ok,,649
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,1.0,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,2,1000,100,50,10000,0.03,-1.3142540971710284,-1.3057357765792892,1.360038613618209,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.00030618989179864633,-0.00741323216526007,0.007724925733469845,-0.007697768166630121,1.0,4.013640570188567e-07,0.025780421014385643,0.050047290281307076,ok,,649
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,1.0,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,3,1500,100,50,10000,0.04,-1.3079107323830355,-1.34252699613582,1.4172932630763482,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.0042991834212078315,-0.0072300050105817875,0.011545698646793386,-0.007654709938759368,0.9999999999999999,2.2424765663290173e-07,0.02583451661611939,0.05007708326912586,ok,,649
deterministic_10grid,projection_dtheta,fogas_full,10000,0.001,3e-05,1.0,projection,,1.0,0.01,10,adam,zero,False,adam,exact,4,0.001,50,1e-10,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_tabular_new.csv,44,4,2000,100,50,10000,0.05,-1.3418115330049722,-1.3677598316784714,1.4542186793517091,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,0.0081165137082099,-0.007166105782830442,0.015309264151319219,-0.007730687736171478,1.0,5.029578396444879e-07,0.02585734331849454,0.050109388147138355,ok,,649
