ablation,theta_mode,theta_start_mode,theta_lambda,D_theta,theta_inner_steps,checkpoint_step,count,seed_count,ok_count,failed_count,elapsed_seconds_mean,solver_success_rate_best,solver_success_rate_mean,solver_success_rate_std,solver_success_rate_sem,solver_success_rate_ci95,greedy_success_rate_best,greedy_success_rate_mean,greedy_success_rate_std,greedy_success_rate_sem,greedy_success_rate_ci95,solver_avg_return_best,solver_avg_return_mean,solver_avg_return_std,solver_avg_return_sem,solver_avg_return_ci95,greedy_avg_return_best,greedy_avg_return_mean,greedy_avg_return_std,greedy_avg_return_sem,greedy_avg_return_ci95
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2251417001029583,-1.2251417001029583,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,1000,5,5,5,0,,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.317037771575006,-1.317037771575006,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,1500,5,5,5,0,,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3085382466572235,-1.3085382466572235,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,2000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.373409876855329,-1.373409876855329,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,2500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.379679862464027,-1.379679862464027,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,3000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.399693633260467,-1.399693633260467,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,3500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4158999614958399,-1.4158999614958399,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,4000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4533426192839474,-1.4533426192839474,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,4500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.456295369034234,-1.456295369034234,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,5000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4612341235994055,-1.4612341235994055,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,5500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.466339267338368,-1.466339267338368,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,6000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4691737979561401,-1.4691737979561401,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,6500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4680915496583615,-1.4680915496583615,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,7000,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4710851321063094,-1.4710851321063094,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,7500,5,5,5,0,,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.478708795630025,-1.478708795630025,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,8000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4790089047764314,-1.4790089047764314,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,8500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5082003837593319,-1.5082003837593319,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,9000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.509641880472447,-1.509641880472447,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,9500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.510782599700704,-1.510782599700704,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,10,10000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5151720636723838,-1.5151720636723838,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2091794741489268,-1.2091794741489268,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,1000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3482757274240549,-1.3482757274240549,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3441254030734116,-1.3441254030734116,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,2000,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3934743229442341,-1.3934743229442341,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,2500,5,5,5,0,,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4378669055999111,-1.4378669055999111,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,3000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4467122828049517,-1.4467122828049517,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,3500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4649203891825635,-1.4649203891825635,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,4000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4708439735893524,-1.4708439735893524,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,4500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4723647928870383,-1.4723647928870383,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,5000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4969435914669125,-1.4969435914669125,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,5500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5087660195329764,-1.5087660195329764,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,6000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5164413022338237,-1.5164413022338237,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,6500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5202419271102483,-1.5202419271102483,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,7000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522051559462592,-1.522051559462592,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,7500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5238794391262978,-1.5238794391262978,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,8000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5271060673692511,-1.5271060673692511,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,8500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5258475136915775,-1.5258475136915775,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,9000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5295092407268223,-1.5295092407268223,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,9500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.528412990754189,-1.528412990754189,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,20,10000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.528647854727497,-1.528647854727497,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1832035698458727,-1.1832035698458727,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,1000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181853441938136,-1.3181853441938136,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3588979069556892,-1.3588979069556892,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,2000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3890229552010915,-1.3890229552010915,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,2500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4198335334098238,-1.4198335334098238,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,3000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4376733384888296,-1.4376733384888296,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,3500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4528677027812924,-1.4528677027812924,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,4000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.464429140773186,-1.464429140773186,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,4500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4923613104708184,-1.4923613104708184,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,5000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5236693671731798,-1.5236693671731798,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,5500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5259326066017997,-1.5259326066017997,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,6000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5290050603337062,-1.5290050603337062,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,6500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5413190352602617,-1.5413190352602617,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,7000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5461350888774092,-1.5461350888774092,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,7500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5461350888774092,-1.5461350888774092,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,8000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5520038882830491,-1.5520038882830491,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,8500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5568395367905492,-1.5568395367905492,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,9000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5579454333719036,-1.5579454333719036,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,9500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5623125912004376,-1.5623125912004376,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,40,10000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.559438861288247,-1.559438861288247,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.162110029299779,-1.162110029299779,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,1000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1841531711799531,-1.1841531711799531,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,1500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2476820671214361,-1.2476820671214361,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,2000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.302225878157723,-1.302225878157723,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,2500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.367256984466332,-1.367256984466332,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,3000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4079661329992874,-1.4079661329992874,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,3500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4370243793867268,-1.4370243793867268,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,4000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4616569162867947,-1.4616569162867947,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,4500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.514698249967585,-1.514698249967585,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,5000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5251959666727015,-1.5251959666727015,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,5500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5197502099229854,-1.5197502099229854,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,6000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5392239627403541,-1.5392239627403541,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,6500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.536743570872937,-1.536743570872937,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,7000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.543828581136962,-1.543828581136962,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,7500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5519228749558278,-1.5519228749558278,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,8000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5519228749558278,-1.5519228749558278,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,8500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5525931936788278,-1.5525931936788278,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,9000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.564481904195635,-1.564481904195635,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,9500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.568462174294275,-1.568462174294275,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_inner_steps,reg_fixed,zero,1e-08,,80,10000,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.568344814651952,-1.568344814651952,0.0,0.0,0.0,-0.9948462247926807,-0.9948462247926807,0.0,0.0,0.0
reg_fixed_lambda,reg_fixed,warm,1e-09,,10,500,5,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6826814295185357,-1.6826814295185357,0.0,0.0,0.0,-1.5403406870691974,-1.5403406870691974,0.0,0.0,0.0
reg_fixed_lambda,reg_fixed,warm,1e-09,,10,1000,5,5,5,0,,0.4,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.3744969389317445,-1.3744969389317445,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_lambda,reg_fixed,warm,1e-09,,10,1500,5,5,5,0,,0.57,0.57,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.321479025551548,-1.321479025551548,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_lambda,reg_fixed,warm,1e-09,,10,2000,5,5,5,0,,0.67,0.67,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.3243692152550819,-1.3243692152550819,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_lambda,reg_fixed,warm,1e-09,,10,2500,5,5,5,0,,0.65,0.65,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2674170761560701,-1.2674170761560701,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_lambda,reg_fixed,warm,1e-09,,10,3000,5,5,5,0,,0.62,0.62,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.2912566875192066,-1.2912566875192066,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_lambda,reg_fixed,warm,1e-09,,10,3500,5,5,5,0,,0.62,0.62,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.3422140847031898,-1.3422140847031898,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_lambda,reg_fixed,warm,1e-09,,10,4000,5,5,5,0,,0.76,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1675749410970342,-1.1675749410970342,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_lambda,reg_fixed,warm,1e-09,,10,4500,5,5,5,0,,0.87,0.8699999999999999,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,1.0,1.0,0.0,0.0,0.0,-1.028057535255715,-1.028057535255715,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_lambda,reg_fixed,warm,1e-09,,10,5000,5,5,5,0,,0.75,0.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1308697660072442,-1.1308697660072442,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
reg_fixed_lambda,reg_fixed,warm,1e-09,,10,5500,5,5,5,0,,0.83,0.8299999999999998,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,1.0,1.0,0.0,0.0,0.0,-1.044404335379773,-1.044404335379773,0.0,0.0,0.0,-0.82274123760695,-0.8227412376069501,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
