run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,greedy_on_data_quality,greedy_optimal_states_quality,greedy_avg_reward,greedy_success_rate,greedy_v_x0,greedy_v_gap,solver_on_data_quality,solver_optimal_states_quality,solver_avg_reward,solver_success_rate,solver_v_x0,solver_v_gap,elapsed_seconds,critic_update,alpha,actor_lr,ridge,T,batch_size,critic_lr,critic_inner_steps,device,torch_threads,final_objective,final_actor_loss,final_critic_loss,final_critic_objective,final_theta_norm,final_psi_norm,final_policy_grad_norm,final_actor_delta_mean,final_actor_delta_std,final_critic_delta_mean,final_critic_delta_std,done_fraction
442,Primal AlgaeDICE,8000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,6487.538550817492,0.7716955102792996,2.1372150174397637,-0.9948462247926807,0.0,-1.0000000000000002,0.950388015208782,0.7714324533344188,2.1367406582259454,-0.9948462247926807,0.0,-1.000028268524962,0.9522852117501645,20.899833654984832,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:1,1,-0.11804374317811586,0.11804374317811586,-0.11804061174940843,-0.11804374045248725,43.32691827602228,41.01683093073455,1.8576544071401972e-06,0.029999508679764753,0.013508232668758245,0.02999952433850078,0.013508203946565432,0.06025
439,Primal AlgaeDICE,16000,0.3,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,38.71472711362762,0.6284447222145868,1.9036010825175658,-0.9948462247926807,0.0,-1.0000000000000002,0.7727524670111044,0.6285682601433809,1.9066489232278945,-0.9948462247926807,0.0,-1.0000219564149284,0.7816727439235867,24.151335843023844,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:6,1,-0.11757280274238514,0.11757280274238514,-0.11756953076131631,-0.11757268944898983,43.534039602528416,43.23502619803703,2.6976483087687833e-06,0.02999952580169606,0.012419479855680607,0.030000679242778248,0.01241696705264591,0.051750000000000004
443,Primal AlgaeDICE,12000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,40.786878888702496,0.6740102694378722,1.9036010825175658,-0.9948462247926807,0.0,-1.0000000000000002,0.7727524670111044,0.6740690579782255,1.905871300182168,-0.9948462247926807,0.0,-1.0000258715682055,0.7790540453052099,21.388477518979926,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:2,1,-0.11767291021955809,0.11767291021955809,-0.11766998494290491,-0.11767290721826833,41.87320405756676,40.74582554993491,1.8792764506623119e-06,0.029999518914688137,0.012658425104459105,0.029999584580349146,0.012658276593667687,0.05383333333333333
444,Primal AlgaeDICE,16000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,38.71472711362762,0.6284447222145868,1.9036010825175658,-0.9948462247926807,0.0,-1.0000000000000002,0.7727524670111044,0.6285682601433809,1.9066489232278945,-0.9948462247926807,0.0,-1.0000219564149284,0.7816727439235867,21.752304283028934,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:3,1,-0.11757280274238514,0.11757280274238514,-0.11756953076131631,-0.11757268944898983,43.534039602528416,43.23502619803703,2.6976483087687833e-06,0.02999952580169606,0.012419479855680607,0.030000679242778248,0.01241696705264591,0.051750000000000004
445,Primal AlgaeDICE,20000,0.5,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,47.116804427068615,0.5828133919855438,1.9036010825175658,-0.9948462247926807,0.0,-1.0000000000000002,0.7727524670111044,0.5833521616078339,1.9110146082244412,-0.9948462247926807,0.0,-1.0000215717115888,0.7902514799580301,22.98314164794283,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:4,1,-0.11746786602105445,0.11746786602105445,-0.1174647594660181,-0.11746786233491863,43.1476690021172,43.20088020580247,1.5481654459369567e-06,0.029999535183102825,0.012163760736236678,0.029999730492240497,0.01216328812499823,0.0516
446,Primal AlgaeDICE,4000,0.7,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,11520.253852037293,0.8045456213538072,2.069282881321461,-0.9948462247926807,0.0,-1.0000000000000002,0.9243375903066349,0.8048528364118789,2.076552541902185,-0.9948462247926807,0.0,-1.0001460207444732,0.9290283676474449,21.21228680096101,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-0.11826999906504203,0.11826999906504203,-0.11826445539526535,-0.1182693907762121,54.41717162851263,41.15095318213488,2.1603612185910014e-05,0.029998666315076156,0.013969228001036022,0.030006075551584063,0.01395461353622617,0.062
447,Primal AlgaeDICE,8000,0.7,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,6487.538550817492,0.7716955102792996,2.1372150174397637,-0.9948462247926807,0.0,-1.0000000000000002,0.950388015208782,0.7714324533344188,2.1367406582259454,-0.9948462247926807,0.0,-1.000028268524962,0.9522852117501645,22.10206578602083,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:6,1,-0.11804374317811586,0.11804374317811586,-0.11804061174940843,-0.11804374045248725,43.32691827602228,41.01683093073455,1.8576544071401972e-06,0.029999508679764753,0.013508232668758245,0.02999952433850078,0.013508203946565432,0.06025
449,Primal AlgaeDICE,16000,0.7,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,38.71472711362762,0.6284447222145868,1.9036010825175658,-0.9948462247926807,0.0,-1.0000000000000002,0.7727524670111044,0.6285682601433809,1.9066489232278945,-0.9948462247926807,0.0,-1.0000219564149284,0.7816727439235867,21.33983231597813,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:0,1,-0.11757280274238514,0.11757280274238514,-0.11756953076131631,-0.11757268944898983,43.534039602528416,43.23502619803703,2.6976483087687833e-06,0.02999952580169606,0.012419479855680607,0.030000679242778248,0.01241696705264591,0.051750000000000004
451,Primal AlgaeDICE,4000,0.0,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.4653047701622464,1.9616340201183546e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0018249299233947817,0.0013411948407063261,-0.822918496369343,1.0,-0.8245825931152647,0.0017111769875527178,17.945889132039156,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:2,1,-33.722764499525994,33.722764499525994,-16.900099936547818,-33.710403178903924,100429.98529031887,41.59622596842162,31.976670449316114,0.027298554598441858,0.022317739557748812,0.028257035889649427,0.02420656558832023,0.148
448,Primal AlgaeDICE,12000,0.7,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,40.786878888702496,0.6740102694378722,1.9036010825175658,-0.9948462247926807,0.0,-1.0000000000000002,0.7727524670111044,0.6740690579782255,1.905871300182168,-0.9948462247926807,0.0,-1.0000258715682055,0.7790540453052099,22.416009457956534,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:7,1,-0.11767291021955809,0.11767291021955809,-0.11766998494290491,-0.11767290721826833,41.87320405756676,40.74582554993491,1.8792764506623119e-06,0.029999518914688137,0.012658425104459105,0.029999584580349146,0.012658276593667687,0.05383333333333333
450,Primal AlgaeDICE,20000,0.7,0% optimal-eps / 100% random,0_100,x0_80_random_20,3,42,ok,,47.116804427068615,0.5828133919855438,1.9036010825175658,-0.9948462247926807,0.0,-1.0000000000000002,0.7727524670111044,0.5833521616078339,1.9110146082244412,-0.9948462247926807,0.0,-1.0000215717115888,0.7902514799580301,22.08585607202258,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:1,1,-0.11746786602105445,0.11746786602105445,-0.1174647594660181,-0.11746786233491863,43.1476690021172,43.20088020580247,1.5481654459369567e-06,0.029999535183102825,0.012163760736236678,0.029999730492240497,0.01216328812499823,0.0516
452,Primal AlgaeDICE,8000,0.0,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.466840006411296,1.9616340201183546e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0018250323197096928,0.0013411948405440254,-0.822918496369343,1.0,-0.8245825931098674,0.0017111769842596304,18.369166948017664,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:3,1,-33.72278758882171,33.72278758882171,-16.900123363161697,-33.710426741065994,100429.9856952224,41.59622599946618,31.976670508201536,0.02729855459968161,0.022348391223192376,0.0282545475622534,0.024237144155641804,0.148
453,Primal AlgaeDICE,12000,0.0,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.4678003856874062,1.9616340201183546e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0018252614447214297,0.0013411948370898688,-0.822918496369343,1.0,-0.8245825931023184,0.0017111769766484453,18.960420889023226,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:4,1,-33.722801814366484,33.722801814366484,-16.90013773792132,-33.71044112544334,100429.98572395205,41.596226038338756,31.97667027924782,0.027298554600231558,0.02236745335133353,0.028253632835491222,0.024255591133864527,0.148
454,Primal AlgaeDICE,16000,0.0,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.4684255651635614,1.962615573354719e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0018254328838370184,0.0013411948421708873,-0.822918496369343,1.0,-0.8245825930975126,0.001711176976228323,19.60132929496467,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-33.72281124119254,33.72281124119254,-16.90014714493897,-33.71045063169997,100429.98602039431,41.59622608159909,31.976670412504355,0.027298554600563074,0.022379827306884936,0.02825316618521161,0.02426744739817739,0.148
455,Primal AlgaeDICE,20000,0.0,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.4688506789151101,1.9625665073520523e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0018254165257689046,0.0013411948096504799,-0.822918496369343,1.0,-0.8245825930831631,0.0017111769447801244,20.267143654054962,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:6,1,-33.72281734944117,33.72281734944117,-16.90015338060267,-33.71045678775967,100429.9857826048,41.59622614204968,31.976670003087378,0.027298554599532628,0.022388227218593463,0.02825287601586415,0.024275472952948834,0.14800000000000002
456,Primal AlgaeDICE,4000,0.1,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.5557673313208145,1.2781777497276312,0.9738201097379579,-0.9948462247926807,0.0,-1.0000000000000002,0.4794550984502401,1.2509146092447747,0.9480771906682557,-0.9948462247926807,0.0,-1.0003697853506879,0.5357830936922587,21.753326659963932,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:7,1,-3.543380627189106,3.543380627189106,-2.5462391040703647,-3.5422787408438365,24446.34496328813,20.418898516206664,2.9743577387000655,0.02994285743997446,0.29358638034455076,0.030467372385353075,0.2936383863349372,0.138
457,Primal AlgaeDICE,8000,0.1,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.5504081303501414,0.848839812577189,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000002,0.4254210297433204,1.1153496212377034,0.8533205885451214,-0.9965372320899576,0.0,-1.0034256986919845,0.5142767350648546,20.933809549955186,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:0,1,-2.6953696974723766,2.6953696974723766,-1.672494084425155,-2.6941461705511633,24758.66013490239,21.120163431795934,3.1374418671075865,0.02992122247026827,0.1795065518392169,0.030223266831671407,0.17964795504334857,0.139
458,Primal AlgaeDICE,12000,0.1,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.5488595087238135,0.8579887243122584,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000002,0.4254210297433204,1.1407332929129739,0.8682992965944313,-0.9976870606731494,0.0,-1.0045058957975508,0.5203450962486899,21.47350261907559,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:1,1,-2.724461116872403,2.724461116872403,-1.7005261537794485,-2.723185329897587,24770.860010723954,21.433189791124086,3.160581056542578,0.029914060969893616,0.1839595908878298,0.030241016823184887,0.18410169722903433,0.13899999999999998
459,Primal AlgaeDICE,16000,0.1,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.5570381682470642,0.8636980085569199,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000002,0.4254210297433204,1.154512952509022,0.8672466052509614,-0.9958305306254422,0.0,-1.0033025835552636,0.5176680517650984,22.089225793024525,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:2,1,-2.711899520366943,2.711899520366943,-1.685269904523013,-2.7106186625308983,24803.412160522013,19.7409436747649,3.1444408746742774,0.029922300206775554,0.181028888915211,0.030248295462877144,0.1811744876800688,0.13825
460,Primal AlgaeDICE,20000,0.1,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.5568760149344851,0.8634581219793253,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000002,0.4254210297433204,1.1396910141357122,0.8553048903253764,-0.9961365757951609,0.0,-1.0036282776537417,0.5167160375172701,22.528580478043295,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:3,1,-2.824359258729845,2.824359258729845,-1.7290248161741817,-2.8231280534010796,25621.51327178273,19.114707574180528,3.418267149291128,0.029926278478071038,0.17682020971889603,0.030222098494451347,0.1769633285867815,0.1384
461,Primal AlgaeDICE,4000,0.3,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.8072701370943494,0.26311130332183746,0.18383374369334415,-0.9948462247926807,0.0,-1.0000000000000002,0.2160784313571281,0.23068558022540386,0.1466765928631196,-0.9945239237525453,0.05,-1.0021660850058354,0.1922348400459077,21.28502919402672,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:4,1,-0.5905065342862357,0.5905065342862357,-0.4384384205154085,-0.5903396647215008,9546.766286217307,29.485580899077796,0.6508524448003892,0.029940688766017323,0.10147916735959181,0.030115421338738808,0.10147416936830796,0.11925000000000001
462,Primal AlgaeDICE,8000,0.3,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.80600932883563,1.960160768674992e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.06283509534539272,0.041250300380282316,-0.9524669580863843,0.94,-0.94439075230184,0.060580565505783196,19.37251259596087,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-0.5100086623467386,0.5100086623467386,-0.36282493870333155,-0.509861508510715,9392.653612501103,47.95338198391193,0.6668773138681039,0.02909825619553204,0.08029394972126469,0.02912601695379364,0.08033514380207277,0.120125
463,Primal AlgaeDICE,12000,0.3,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.8127157949595638,1.9852594634018108e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.0625013310741735,0.03629856449705996,-0.9540724592309764,0.95,-0.9376956778497461,0.05289029787043518,19.81217100803042,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:6,1,-0.5093071497203824,0.5093071497203824,-0.3622508577580903,-0.5091663002362721,9388.784026001933,51.919806194736424,0.6687256227661139,0.029017209936006167,0.08040169448605884,0.029038333309372576,0.08044279093413477,0.11858333333333333
466,Primal AlgaeDICE,4000,0.5,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,2.3919420036736225,0.028243377723880473,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.06118410390422539,0.030999445668019262,-0.9354134204533497,0.94,-0.9312143633109037,0.043195158741869785,18.8336957199499,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:1,1,-0.4197700730929349,0.4197700730929349,-0.28466526610034953,-0.4195754900546323,8997.006967462548,52.394673914491996,0.5880573682459671,0.028995470918725025,0.05070984512453579,0.029149800010346567,0.05073070042464018,0.08425
465,Primal AlgaeDICE,20000,0.3,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.811858720623536,2.0054723889557454e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.05151554882906355,0.030205248686222732,-0.9314226927223562,0.97,-0.9288949087673989,0.0422508236635271,20.09130988904508,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:0,1,-0.5082703650036866,0.5082703650036866,-0.36151822592331073,-0.5081308551742284,9379.103238079353,54.4652084022169,0.6710647847726579,0.02892238388254212,0.08060298393625541,0.0289390704401362,0.08064499430344879,0.11875000000000001
464,Primal AlgaeDICE,16000,0.3,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,1.8174392737254355,2.0036769549247998e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.052379203277154965,0.03002228087964903,-0.9316624829622374,0.97,-0.9285019885030028,0.04199347425149876,20.626518199977,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:7,1,-0.5075529671241479,0.5075529671241479,-0.3607305659602419,-0.5074169167654246,9381.460999391813,54.21372643879572,0.6700892686117279,0.028917214241429023,0.08029696882842269,0.02893127158463728,0.08033881004060603,0.1180625
467,Primal AlgaeDICE,8000,0.5,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,2.4305859087854067,0.027279022469301972,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.06067609584541774,0.03139728153603876,-0.9355320704553975,0.94,-0.9320360649028429,0.043811927939170214,19.04024375299923,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:2,1,-0.42895629340205677,0.42895629340205677,-0.2919423697613917,-0.4287923307241914,9061.455544098852,52.41776401521761,0.5946419996230656,0.029004809908999497,0.05370785207576821,0.029112402543006878,0.05373547935569727,0.079125
468,Primal AlgaeDICE,12000,0.5,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,2.4536641856344126,0.003538880296617543,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.05617468107682442,0.031807032405183656,-0.937738474046634,0.94,-0.9328256043104097,0.044383378230691224,19.36086246202467,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:3,1,-0.4277608405326906,0.4277608405326906,-0.2907857850440177,-0.4276072803862764,9060.513076275274,55.51386051894856,0.5943719789637152,0.02901418336177448,0.05301836738236191,0.0291048230145916,0.05304978808569984,0.08083333333333333
469,Primal AlgaeDICE,16000,0.5,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,2.423485578823807,2.0902662079470867e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.028358372148947538,0.015295454796969043,-0.8995791490668914,0.98,-0.8949772291812715,0.019912536199169564,19.793961432005744,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:4,1,-0.144698402715661,0.144698402715661,-0.13823664689197732,-0.14468019296571868,1966.2470964364625,61.504161338801914,0.05753617361660153,0.028570960183619206,0.04152547577184049,0.028577207301992282,0.041532141829192154,0.0824375
470,Primal AlgaeDICE,20000,0.5,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,2.4240280261735037,2.117579441134807e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.027937580032091566,0.015274779650848043,-0.8994355694693532,0.98,-0.8949202243437819,0.01989485046103142,20.43720066495007,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-0.14476567453570457,0.14476567453570457,-0.13833068775169924,-0.1447476944151694,1962.1936698710724,61.482495545801235,0.0577700603216941,0.028570170489666192,0.041616946917159996,0.028575908525315722,0.04162381521720814,0.0813
471,Primal AlgaeDICE,4000,0.7,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,801.2916400336106,0.8235899344075747,1.626854586657962,-0.9948462247926807,0.0,-1.0000000000000004,0.641424434796049,0.8253569506552223,1.6342313624840386,-1.0088449001487538,0.0,-1.001393448084697,0.6444173469908415,21.237079799058847,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:6,1,-0.14372024956931387,0.14372024956931387,-0.1371967052342553,-0.14370831553570518,1976.6047103227074,32.30713070751653,0.04331551628694558,0.02998834786475304,0.030591901943035824,0.03000073934475055,0.030589918149317406,0.04425
474,Primal AlgaeDICE,16000,0.7,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,11.720105525743826,1.9768846625502142e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.061068573636636085,0.019558050699172925,-0.9253797737298846,0.95,-0.9082520960329817,0.026224461857175203,19.179253013979178,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:1,1,-0.13593374624129206,0.13593374624129206,-0.12932320804193528,-0.13592147468217264,1989.7135432374216,61.235566516040166,0.04272724694251757,0.028732759740433468,0.033025332954130696,0.028745180709793084,0.03302427060317498,0.0499375
473,Primal AlgaeDICE,12000,0.7,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,14.153328932008606,0.7434591574228966,1.409771558136299,-0.9948462247926807,0.0,-1.0000000000000004,0.5593980167955095,0.7448304723723738,1.409162679816448,-1.0088449001487538,0.0,-1.0014042674889685,0.5601511440366667,21.241050998971332,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:0,1,-0.1442237206439661,0.1442237206439661,-0.13764432387638031,-0.1442118641158381,1985.0753496214397,34.0178995988951,0.04306810550485181,0.029988253643975327,0.030972784600573046,0.02999968283851759,0.030971652015917894,0.04766666666666666
472,Primal AlgaeDICE,8000,0.7,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,20.53397078184585,0.6137392332654895,1.26784964649995,-0.9948462247926807,0.0,-1.0000000000000004,0.5156304211429046,0.6149570437139346,1.2672272702803808,-1.0088449001487538,0.0,-1.0013994668052943,0.5167892361238683,23.00148001103662,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:7,1,-0.1439736688770159,0.1439736688770159,-0.1373951526980375,-0.14396267969020335,1985.07334758681,34.475445166945164,0.042963206880215675,0.02998829362802669,0.03072970833676652,0.029996540308877807,0.03073087497459993,0.04825
476,Primal AlgaeDICE,4000,0.0,80% optimal-eps / 20% random,80_20,x0_50_custom_50,3,42,ok,,1.73025019797144,0.14735728869037487,0.09567690027069041,-0.9948462247926807,0.0,-1.0000000000000002,0.127449050160603,0.1887486409471334,0.07442868147237658,-0.9836782477768254,0.31,-0.9924108942148231,0.10704895575672507,20.37459335598396,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:3,1,-0.14783386004321927,0.14783386004321927,-0.1473259688192549,-0.14772287717286892,488.0010370567107,48.478827766103755,0.006952371928510545,0.029730984721516734,0.04453498049138999,0.0301145990913037,0.04435139421235812,0.12125
475,Primal AlgaeDICE,20000,0.7,100% optimal-eps / 0% random,100_0,x0_50_custom_50,3,42,ok,,11.783005548024825,0.7175910862531057,1.409771558136299,-0.9948462247926807,0.0,-1.0000000000000004,0.5593980167955095,0.7201011172436708,1.4088804495274068,-1.0088449001487538,0.0,-1.0011646392785023,0.5598996608908184,22.498957470990717,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:2,1,-0.13616915541974878,0.13616915541974878,-0.131811396072448,-0.13616058682851495,1615.3991623249608,34.12897858907149,0.029070803556778917,0.02998982281815811,0.027270910585432358,0.0300022641690452,0.027265182957070894,0.049600000000000005
477,Primal AlgaeDICE,8000,0.0,80% optimal-eps / 20% random,80_20,x0_50_custom_50,3,42,ok,,1.7232813882204403,0.14717070883138042,0.09567690027069041,-0.9948462247926807,0.0,-1.0000000000000002,0.127449050160603,0.17627855385233343,0.07812455295846268,-0.9887967844989687,0.28,-0.9922985724801435,0.11173064858695061,21.392249289958272,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:4,1,-0.14653564567821825,0.14653564567821825,-0.14623212402635116,-0.14645890770298642,368.8769523583064,47.77259784681114,0.00446186715514648,0.02980064274582342,0.04384839597918182,0.030126847393431144,0.043677635720315765,0.121625
478,Primal AlgaeDICE,12000,0.0,80% optimal-eps / 20% random,80_20,x0_50_custom_50,3,42,ok,,1.7799914848833318,0.051617059469625255,0.012294014658292121,-0.82274123760695,1.0,-0.82274123760695,0.003367916485467889,0.14736320850916215,0.06206449753944515,-0.9768045859429293,0.38,-0.9768598997562377,0.09018363265398088,20.270462074026,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:5,1,-0.1378838478955645,0.1378838478955645,-0.13767901444471756,-0.13786762388330598,336.40104511290104,49.64207751847176,0.0021807578847171734,0.02962527277560422,0.03887478413851502,0.02969042371264295,0.03883758152790276,0.11708333333333333
479,Primal AlgaeDICE,16000,0.0,80% optimal-eps / 20% random,80_20,x0_50_custom_50,3,42,ok,,1.750753471705161,0.044590296190326666,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.11659706692809138,0.003423725404624557,-0.8429454874794081,1.0,-0.845184754525083,0.0037610885627411997,19.629988123953808,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:6,1,-0.10515729571984918,0.10515729571984918,-0.10515471360474883,-0.10515713774051537,38.137664583962696,59.494235269396995,0.00016999678620927894,0.02789033784183291,0.021453441152766362,0.027891023609363897,0.021452770369293474,0.1180625
480,Primal AlgaeDICE,20000,0.0,80% optimal-eps / 20% random,80_20,x0_50_custom_50,3,42,ok,,1.7377031755237975,0.04346641823297657,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.1271249400729502,0.003191087606180001,-0.8411351055222761,1.0,-0.8438338973057536,0.0033104281437778414,20.967359741043765,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:7,1,-0.10504339813166455,0.10504339813166455,-0.1050413847636808,-0.1050432824392591,33.74322668304847,61.237810057198935,0.0001683570917747086,0.0278719083768803,0.021508626526455462,0.02787272700714367,0.021507726989660893,0.11705
483,Primal AlgaeDICE,12000,0.1,80% optimal-eps / 20% random,80_20,x0_50_custom_50,3,42,ok,,1.8429557418278057,0.027880583385380613,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.19428088302081406,0.003364324334345485,-0.8426775920809956,1.0,-0.8445316864165521,0.0036733354532311377,18.33067683997797,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:2,1,-0.10587653996326934,0.10587653996326934,-0.1058687320071934,-0.10587640186944584,67.83743326114072,60.20718802787255,0.00027120395771587,0.02786929433845786,0.02253789524553817,0.027870279025630083,0.022536860839776296,0.11341666666666667
481,Primal AlgaeDICE,4000,0.1,80% optimal-eps / 20% random,80_20,x0_50_custom_50,3,42,ok,,1.9229657827324562,2.288779534407984,2.072630839468517,-0.9948462247926807,0.0,-1.0000000000000002,0.9182937055378682,2.23136581578573,2.0147714768935576,-0.9948462247926807,0.0,-1.00780753457654,0.9026119990446668,20.633183598984033,closed_form,0.03,0.03,1e-10,3000,,0.001,50,cuda:0,1,-0.1669273600294488,0.1669273600294488,-0.16559434294431633,-0.1668538103071726,869.2988080710626,27.22664106966358,0.009713379783827112,0.02994568572607578,0.054055536165576415,0.030058865788242323,0.054033224434640245,0.109
