run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,greedy_on_data_quality,greedy_optimal_states_quality,greedy_avg_reward,greedy_success_rate,greedy_v_x0,greedy_v_gap,solver_on_data_quality,solver_optimal_states_quality,solver_avg_reward,solver_success_rate,solver_v_x0,solver_v_gap,elapsed_seconds
171,FQI,4000,0.7,100% optimal-eps / 0% random,100_0,x0,3,42,ok,,801.2916400336106,0.37626180293544015,0.2952008367867532,-0.9948462247926807,0.0,-1.0000000000000002,0.29307786515304524,0.37626180293544015,0.2952008367867532,-0.9948462247926807,0.0,-1.0000000000000002,0.29307786515304524,12.89710478298366
172,FQI,8000,0.7,100% optimal-eps / 0% random,100_0,x0,3,42,ok,,20.53397078184585,0.17960003054688417,0.0950349597795928,-0.9948462247926807,0.0,-1.0000000000000002,0.12408113367513512,0.17960003054688417,0.0950349597795928,-0.9948462247926807,0.0,-1.0000000000000002,0.12408113367513512,14.057914322940633
173,FQI,12000,0.7,100% optimal-eps / 0% random,100_0,x0,3,42,ok,,14.153328932008606,0.1792149182444782,0.0950349597795928,-0.9948462247926807,0.0,-1.0000000000000002,0.12408113367513512,0.1792149182444782,0.0950349597795928,-0.9948462247926807,0.0,-1.0000000000000002,0.12408113367513512,15.422181257978082
174,FQI,16000,0.7,100% optimal-eps / 0% random,100_0,x0,3,42,ok,,11.720105525743826,0.1775524807248085,0.0950349597795928,-0.9948462247926807,0.0,-1.0000000000000002,0.12408113367513512,0.1775524807248085,0.0950349597795928,-0.9948462247926807,0.0,-1.0000000000000002,0.12408113367513512,16.937490934040397
175,FQI,20000,0.7,100% optimal-eps / 0% random,100_0,x0,3,42,ok,,11.783005548024825,0.1790802034199807,0.0950349597795928,-0.9948462247926807,0.0,-1.0000000000000002,0.12408113367513512,0.1790802034199807,0.0950349597795928,-0.9948462247926807,0.0,-1.0000000000000002,0.12408113367513512,18.166542103048414
176,FQI,4000,0.0,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,1.73025019797144,0.3772022520739623,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.3772022520739623,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,12.933045158861205
177,FQI,8000,0.0,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,1.7232813882204403,0.37495645607770633,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.37495645607770633,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,14.259217438986525
178,FQI,12000,0.0,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,1.7799914848833318,0.36744082442094733,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.36744082442094733,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,15.574659117031842
179,FQI,16000,0.0,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,1.750753471705161,0.3706508126722929,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.3706508126722929,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,16.963417986873537
180,FQI,20000,0.0,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,1.7377031755237973,0.3708986046684459,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.3708986046684459,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,18.49711219081655
181,FQI,4000,0.1,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,1.9229657827324562,1.0106571355168215,0.8768630591308996,-0.9948462247926807,0.0,-1.0000000000000002,0.4318556349370276,1.0106571355168215,0.8768630591308996,-0.9948462247926807,0.0,-1.0000000000000002,0.4318556349370276,12.967609097016975
182,FQI,8000,0.1,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,1.8696299886698773,1.1997702139083366,1.0100938822579453,-0.9948462247926807,0.0,-1.0000000000000002,0.5059764424911013,1.1997702139083366,1.0100938822579453,-0.9948462247926807,0.0,-1.0000000000000002,0.5059764424911013,14.143309408100322
183,FQI,12000,0.1,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,1.8429557418278057,0.1335251648010633,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,0.1335251648010633,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,15.49802948301658
184,FQI,16000,0.1,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,1.8099135657385241,0.12825503982978503,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.12825503982978503,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,17.034610264003277
185,FQI,20000,0.1,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,1.8001717380106677,0.1265374149248313,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.1265374149248313,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,18.296700171893463
186,FQI,4000,0.3,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,2.0388274508447135,0.3511822910949973,0.2744865702354111,-0.9948462247926807,0.0,-1.0000000000000002,0.28361401982888024,0.3511822910949973,0.2744865702354111,-0.9948462247926807,0.0,-1.0000000000000002,0.28361401982888024,12.93961204495281
187,FQI,8000,0.3,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,2.108485777209344,0.34988795790859123,0.2744865702354112,-0.9948462247926807,0.0,-1.0000000000000002,0.28361401982888024,0.34988795790859123,0.2744865702354112,-0.9948462247926807,0.0,-1.0000000000000002,0.28361401982888024,14.265182245057076
188,FQI,12000,0.3,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,2.1035420502565616,0.126216553379228,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.126216553379228,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,15.51242933399044
189,FQI,16000,0.3,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,2.0868004400864506,0.12495250998760313,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.12495250998760313,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,16.87935400218703
190,FQI,20000,0.3,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,2.127579191425682,0.12171803629957564,0.05953573893597081,-0.9948462247926807,0.0,-1.0000000000000002,0.07090350495722005,0.12171803629957564,0.05953573893597081,-0.9948462247926807,0.0,-1.0000000000000002,0.07090350495722005,18.433604436926544
191,FQI,4000,0.5,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,3.0738284274151164,0.30573288662618364,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.1063552574358301,0.30573288662618364,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.1063552574358301,12.924287263071164
192,FQI,8000,0.5,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,2.914081008803188,0.23974664674983998,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.1063552574358301,0.23974664674983998,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.1063552574358301,14.243317226879299
193,FQI,12000,0.5,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,2.9510807590756762,0.133878637721627,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.133878637721627,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,15.4593320148997
194,FQI,16000,0.5,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,2.8757162546493817,0.133621578840613,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.133621578840613,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,16.877821309957653
195,FQI,20000,0.5,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,2.805746954350803,0.13386403895242185,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.13386403895242185,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,18.20707396394573
196,FQI,4000,0.7,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,16.134647473767334,1.6108503287092248,1.3589946408911424,-0.9948462247926807,0.0,-1.0000000000000002,1.024822095369617,1.6108503287092248,1.3589946408911424,-0.9948462247926807,0.0,-1.0000000000000002,1.024822095369617,13.051018542144448
197,FQI,8000,0.7,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,14.020335086879157,1.592966794102865,1.3589946408911424,-0.9948462247926807,0.0,-1.0000000000000002,1.024822095369617,1.592966794102865,1.3589946408911424,-0.9948462247926807,0.0,-1.0000000000000002,1.024822095369617,14.05640945280902
198,FQI,12000,0.7,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,10.348055992023385,0.16790716452646912,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.10635525743583012,0.16790716452646912,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.10635525743583012,15.347934575984254
199,FQI,16000,0.7,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,12.758228704708774,0.1693815044339206,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.10635525743583012,0.1693815044339206,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.10635525743583012,16.88758572214283
200,FQI,20000,0.7,80% optimal-eps / 20% random,80_20,x0,3,42,ok,,11.996827610661587,0.14736361440973908,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,0.14736361440973908,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,18.187317437957972
201,FQI,4000,0.0,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.0042767669697232,1.5938513382445265,0.9798230819714365,-3.125764,0.0,-3.1257640000000007,0.7398599252529854,1.5938513382445265,0.9798230819714365,-3.125764,0.0,-3.1257640000000007,0.7398599252529854,6.826897531980649
202,FQI,8000,0.0,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.08196434353254,1.7202571778620008,1.0238805690367738,-3.125764,0.0,-3.1257640000000007,0.9120468092529854,1.7202571778620008,1.0238805690367738,-3.125764,0.0,-3.1257640000000007,0.9120468092529854,8.102979038842022
203,FQI,12000,0.0,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.1556165997597985,1.5832738675694191,1.4273616198486698,-0.9948462247926807,0.0,-1.0000000000000002,1.4310580419921857,1.5832738675694191,1.4273616198486698,-0.9948462247926807,0.0,-1.0000000000000002,1.4310580419921857,15.35311494790949
204,FQI,16000,0.0,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.1709825155098486,1.5738669912636123,1.4273616198486698,-0.9948462247926807,0.0,-1.0000000000000002,1.4310580419921857,1.5738669912636123,1.4273616198486698,-0.9948462247926807,0.0,-1.0000000000000002,1.4310580419921857,16.832733971998096
205,FQI,20000,0.0,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.1416227925344535,1.6297544240656694,1.4451554853610955,-0.9948462247926807,0.0,-1.0000000000000002,1.5440298565845856,1.6297544240656694,1.4451554853610955,-0.9948462247926807,0.0,-1.0000000000000002,1.5440298565845856,18.364654485834762
206,FQI,4000,0.1,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.0867516189506286,1.15565370781932,1.131553275331024,-0.9948462247926807,0.0,-1.0000000000000002,0.5584750432619471,1.15565370781932,1.131553275331024,-0.9948462247926807,0.0,-1.0000000000000002,0.5584750432619471,12.862010821001604
207,FQI,8000,0.1,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.187987576448279,0.9960599035022718,1.0100938822579453,-0.9948462247926807,0.0,-1.0000000000000002,0.5059764424911013,0.9960599035022718,1.0100938822579453,-0.9948462247926807,0.0,-1.0000000000000002,0.5059764424911013,14.114852766040713
208,FQI,12000,0.1,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.239529738363947,1.382634604396154,1.3760274396507899,-0.9948462247926807,0.0,-1.0000000000000002,1.0989429029236908,1.382634604396154,1.3760274396507899,-0.9948462247926807,0.0,-1.0000000000000002,1.0989429029236908,15.27915781387128
209,FQI,16000,0.1,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.2551388323147243,1.3785027388741657,1.3760274396507899,-0.9948462247926807,0.0,-1.0000000000000002,1.0989429029236908,1.3785027388741657,1.3760274396507899,-0.9948462247926807,0.0,-1.0000000000000002,1.0989429029236908,16.93441321607679
210,FQI,20000,0.1,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.218112647359839,1.4370867982359816,1.389670979059349,-0.9948462247926807,0.0,-1.0000000000000002,1.1730637104777646,1.4370867982359816,1.389670979059349,-0.9948462247926807,0.0,-1.0000000000000002,1.1730637104777646,18.20976510993205
211,FQI,4000,0.3,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.3441301102538157,0.2631639642191764,0.19693910870565823,-0.9948462247926807,0.0,-1.0000000000000002,0.23043639111096517,0.2631639642191764,0.19693910870565823,-0.9948462247926807,0.0,-1.0000000000000002,0.23043639111096517,12.822389195207506
212,FQI,8000,0.3,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.4205660644943667,0.15657356152448476,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.1063552574358301,0.15657356152448476,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.1063552574358301,14.13291537296027
213,FQI,12000,0.3,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.5142102307978407,0.14358442198820093,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.14358442198820093,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,15.35056676180102
214,FQI,16000,0.3,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.540908952487487,0.144730733690116,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.144730733690116,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,16.892565072048455
215,FQI,20000,0.3,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,2.5563434438034593,0.14463265870719033,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.14463265870719033,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,18.293519328115508
216,FQI,4000,0.5,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,3.6332384355173475,0.15111639062071452,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.15111639062071452,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,12.904185944003984
217,FQI,8000,0.5,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,3.5570613579563224,0.14850538889764445,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.14850538889764445,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,14.067937715910375
218,FQI,12000,0.5,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,3.558578820765545,0.15615037070813803,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.15615037070813803,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,15.355579955037683
219,FQI,16000,0.5,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,3.62061656791918,0.13587101918360223,0.05953573893597081,-0.9948462247926807,0.0,-1.0000000000000002,0.07090350495722005,0.13587101918360223,0.05953573893597081,-0.9948462247926807,0.0,-1.0000000000000002,0.07090350495722005,16.70470896293409
220,FQI,20000,0.5,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,3.5331762881162954,0.13591798190702142,0.05953573893597081,-0.9948462247926807,0.0,-1.0000000000000002,0.07090350495722005,0.13591798190702142,0.05953573893597081,-0.9948462247926807,0.0,-1.0000000000000002,0.07090350495722005,18.15349609591067
221,FQI,4000,0.7,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,6.81746451494375,0.3223552715337377,0.2744865702354112,-0.9948462247926807,0.0,-1.0000000000000002,0.28361401982888024,0.3223552715337377,0.2744865702354112,-0.9948462247926807,0.0,-1.0000000000000002,0.28361401982888024,12.885102613130584
222,FQI,8000,0.7,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,8.19385475199511,0.17054774581617527,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.1063552574358301,0.17054774581617527,0.08250222096864587,-0.9948462247926807,0.0,-1.0000000000000002,0.1063552574358301,13.99618051899597
223,FQI,12000,0.7,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,9.74074600030741,0.15602116820489523,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.15602116820489523,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,15.355942582944408
224,FQI,16000,0.7,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,10.722900074998728,0.15641809607356102,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,0.15641809607356102,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,16.79020776413381
225,FQI,20000,0.7,60% optimal-eps / 40% random,60_40,x0,3,42,ok,,12.733990387045505,0.15539303114870234,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,0.15539303114870234,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,18.08883608994074
226,FQI,4000,0.0,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.8832856791979173,0.28793092084319216,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.28793092084319216,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,12.832351099932566
227,FQI,8000,0.0,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.757219647794488,0.29073232337532345,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.29073232337532345,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,14.133750786073506
228,FQI,12000,0.0,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.792265681470948,0.2892775695661391,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.2892775695661391,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,15.406443813815713
229,FQI,16000,0.0,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.8275504904194237,0.2876658853201378,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.2876658853201378,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,16.699218354886398
230,FQI,20000,0.0,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.795324242426177,0.2884584921608882,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.2884584921608882,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,18.26157561200671
231,FQI,4000,0.1,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.436742143865773,0.3889290760550525,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.3889290760550525,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,12.848750442964956
232,FQI,8000,0.1,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.225355879169471,1.2470683392314659,0.40686372950085137,-2.3947137604000015,0.0,-2.3947137604000006,0.5360572104612803,1.2470683392314659,0.40686372950085137,-2.3947137604000015,0.0,-2.3947137604000006,0.5360572104612803,8.635307828895748
233,FQI,12000,0.1,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.2623640262763103,1.1808257969962996,1.4006248253860623,-0.9948462247926807,0.0,-1.0000000000000002,1.2471845180318382,1.1808257969962996,1.4006248253860623,-0.9948462247926807,0.0,-1.0000000000000002,1.2471845180318382,15.343357094097883
234,FQI,16000,0.1,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,2.9662977666669583,1.2424078055759924,1.4006248253860623,-0.9948462247926807,0.0,-1.0000000000000002,1.2471845180318382,1.2424078055759924,1.4006248253860623,-0.9948462247926807,0.0,-1.0000000000000002,1.2471845180318382,16.756023155059665
235,FQI,20000,0.1,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.047327156891983,1.2346475311669005,1.4006248253860623,-0.9948462247926807,0.0,-1.0000000000000002,1.2471845180318382,1.2346475311669005,1.4006248253860623,-0.9948462247926807,0.0,-1.0000000000000002,1.2471845180318382,18.18183427187614
236,FQI,4000,0.3,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.307717061017984,0.2827153638660755,0.2744865702354112,-0.9948462247926807,0.0,-1.0000000000000002,0.2836140198288803,0.2827153638660755,0.2744865702354112,-0.9948462247926807,0.0,-1.0000000000000002,0.2836140198288803,12.955097333993763
237,FQI,8000,0.3,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.22530647709657,0.15687561958806723,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.15687561958806723,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,13.97126082284376
238,FQI,12000,0.3,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.384537037843617,0.15921334530482129,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.15921334530482129,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,15.343265931122005
239,FQI,16000,0.3,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.3569358014377686,0.15791050281783012,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.15791050281783012,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,16.85179126285948
240,FQI,20000,0.3,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.359651157317678,0.1578348337084867,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.1578348337084867,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,18.22091311099939
241,FQI,4000,0.5,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,3.9356363952680047,1.3584171946340449,1.3760274396507899,-0.9948462247926807,0.0,-1.0000000000000002,1.0989429029236908,1.3584171946340449,1.3760274396507899,-0.9948462247926807,0.0,-1.0000000000000002,1.0989429029236908,12.794156801886857
242,FQI,8000,0.5,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,4.104624249303393,1.4831545156032664,0.5189576108693572,-2.721868840000001,0.0,-2.7218688400000004,0.6788874332028427,1.4831545156032664,0.5189576108693572,-2.721868840000001,0.0,-2.7218688400000004,0.6788874332028427,8.347765757935122
243,FQI,12000,0.5,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,4.234825301256229,1.479405307829628,0.5189576108693572,-2.721868840000001,0.0,-2.7218688400000004,0.6788874332028427,1.479405307829628,0.5189576108693572,-2.721868840000001,0.0,-2.7218688400000004,0.6788874332028427,9.576175312045962
244,FQI,16000,0.5,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,4.4456406465954235,1.4943518682400625,0.5189576108693572,-2.721868840000001,0.0,-2.7218688400000004,0.6788874332028427,1.4943518682400625,0.5189576108693572,-2.721868840000001,0.0,-2.7218688400000004,0.6788874332028427,10.993707888992503
245,FQI,20000,0.5,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,4.358479031143853,0.1436381874138012,0.05953573893597081,-0.9948462247926807,0.0,-1.0000000000000002,0.07090350495722005,0.1436381874138012,0.05953573893597081,-0.9948462247926807,0.0,-1.0000000000000002,0.07090350495722005,18.158188009867445
246,FQI,4000,0.7,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,69886.47937037214,0.2921315111664973,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000002,0.4254210297433204,0.2921315111664973,0.6468180626188853,-0.9948462247926807,0.0,-1.0000000000000002,0.4254210297433204,12.861409697216004
247,FQI,8000,0.7,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,33.36990008632151,0.2859999240417583,0.2744865702354112,-0.9948462247926807,0.0,-1.0000000000000002,0.2836140198288803,0.2859999240417583,0.2744865702354112,-0.9948462247926807,0.0,-1.0000000000000002,0.2836140198288803,14.117490925826132
248,FQI,12000,0.7,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,46.15673009408634,0.19097678088777847,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,0.19097678088777847,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,15.334160655969754
249,FQI,16000,0.7,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,60.09412649212052,0.18490780357766987,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,0.18490780357766987,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.0886293811965251,16.711147718830034
250,FQI,20000,0.7,40% optimal-eps / 60% random,40_60,x0,3,42,ok,,27.212222777690634,0.18163943629386164,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,0.18163943629386164,0.0707413917106819,-0.9948462247926807,0.0,-1.0000000000000002,0.08862938119652508,18.16159043391235
251,FQI,4000,0.0,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.092338996041775,0.25738099246574164,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.25738099246574164,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,12.931546573061496
252,FQI,8000,0.0,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,3.943464858548052,0.25854441952572493,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.25854441952572493,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,13.992939566960558
253,FQI,12000,0.0,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.032863580054615,0.28000319769422866,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.28000319769422866,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,15.285184333799407
254,FQI,16000,0.0,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.079682281201471,0.2725621742655262,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.2725621742655262,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,16.73022074997425
255,FQI,20000,0.0,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.119385247885736,0.26777813666727934,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,0.26777813666727934,0.3060135800966488,-0.9948462247926807,0.0,-1.0000000000000002,0.30133989606818523,18.22395617212169
256,FQI,4000,0.1,20% optimal-eps / 80% random,20_80,x0,3,42,ok,,4.183042981671216,0.7567047380570684,1.2942717533008161,-0.9948462247926807,0.0,-1.0000000000000002,0.6399775421533027,0.7567047380570684,1.2942717533008161,-0.9948462247926807,0.0,-1.0000000000000002,0.6399775421533027,12.802097571082413
