problem,ablation,policy_optimizer,policy_gradient,alpha,eta,rho,T,theta_lambda,theta_lr,theta_inner_steps,reinforce_samples,fisher_damping,cg_iters,cg_tol,count,ok_count,failed_count,elapsed_seconds_mean,solver_success_rate_best,solver_success_rate_mean,solver_success_rate_std,solver_success_rate_sem,solver_success_rate_ci95,greedy_success_rate_best,greedy_success_rate_mean,greedy_success_rate_std,greedy_success_rate_sem,greedy_success_rate_ci95,solver_avg_reward_best,solver_avg_reward_mean,solver_avg_reward_std,solver_avg_reward_sem,solver_avg_reward_ci95,greedy_avg_reward_best,greedy_avg_reward_mean,greedy_avg_reward_std,greedy_avg_reward_sem,greedy_avg_reward_ci95
deterministic,npg_exact_alpha_fisher,npg,exact,0.003,0.0001,0.03,3000,1e-07,0.001,10,4,0.01,50,1e-10,5,5,0,249.76797135301166,0.1,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.096,-0.096,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,1e-06,50,1e-10,5,5,0,362.9775702400133,0.08,0.08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1173,-0.1173,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,3e-06,50,1e-10,5,5,0,364.3514162514126,0.08,0.08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1173,-0.1173,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,1e-05,50,1e-10,5,5,0,371.9199729008251,0.08,0.08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1173,-0.1173,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,3e-05,50,1e-10,5,5,0,360.4899349584128,0.08,0.08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1173,-0.1173,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,0.0001,50,1e-10,5,5,0,364.23820179040774,0.08,0.08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1173,-0.1173,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,0.0003,50,1e-10,5,5,0,348.00791381060844,0.08,0.08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1173,-0.1173,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,0.03,3000,1e-07,0.001,10,4,0.003,50,1e-10,5,5,0,294.4963300622068,0.08,0.08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1171,-0.11710000000000001,1.5515838457795457e-17,6.938893903907228e-18,1.3600232051658167e-17,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,313.86397399780105,0.07,0.07,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1273999999999999,-0.12739999999999996,3.925231146709438e-17,1.7554167342883506e-17,3.440616799205167e-17,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,1e-06,50,1e-10,5,5,0,336.2606719294214,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,3e-06,50,1e-10,5,5,0,335.5654756057891,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,1e-05,50,1e-10,5,5,0,331.3071754350327,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,3e-05,50,1e-10,5,5,0,339.64544912278654,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.0001,50,1e-10,5,5,0,330.331500486366,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.0003,50,1e-10,5,5,0,323.33104618799405,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,312.39728252561764,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.003,50,1e-10,5,5,0,292.3706280240091,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.01,50,1e-10,5,5,0,253.49851319858573,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,1e-06,50,1e-10,5,5,0,324.62971876600056,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,3e-06,50,1e-10,5,5,0,339.7924840711988,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,1e-05,50,1e-10,5,5,0,339.3706485350034,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,3e-05,50,1e-10,5,5,0,341.87069742780875,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.0001,50,1e-10,5,5,0,339.6682156665949,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.0003,50,1e-10,5,5,0,335.21508518757764,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,320.7599060697714,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.003,50,1e-10,5,5,0,287.23743337439373,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.01,50,1e-10,5,5,0,252.53980752057396,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,1e-06,50,1e-10,5,5,0,348.4658152014017,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,3e-06,50,1e-10,5,5,0,349.954032091808,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,1e-05,50,1e-10,5,5,0,346.113939590787,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,3e-05,50,1e-10,5,5,0,346.31407592417673,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.0001,50,1e-10,5,5,0,340.47955493602205,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.0003,50,1e-10,5,5,0,341.4621171471896,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,318.28779863398523,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.003,50,1e-10,5,5,0,294.7911881093984,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.01,50,1e-10,5,5,0,250.99018277178985,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,0.003,50,1e-10,5,5,0,291.5626426982111,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,0.01,50,1e-10,5,5,0,247.13820256800392,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,npg_exact_alpha_fisher,npg,exact,0.001,0.0001,0.03,3000,1e-07,0.001,10,4,0.01,50,1e-10,5,5,0,251.3720055510057,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1375,-0.1375,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,sgd_exact_alpha,sgd,exact,1e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,132.17761393098627,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,sgd_exact_alpha,sgd,exact,3e-05,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,129.93636088821805,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,sgd_exact_alpha,sgd,exact,0.0001,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,127.62213347682264,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,sgd_exact_alpha,sgd,exact,0.0003,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,133.55437983497978,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,sgd_exact_alpha,sgd,exact,0.001,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,127.83928649020382,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,sgd_exact_alpha,sgd,exact,0.003,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,135.50315306099364,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,sgd_exact_alpha,sgd,exact,0.01,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,136.4351815555943,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1379,-0.1379,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
deterministic,sgd_exact_alpha,sgd,exact,0.03,0.0001,0.03,3000,1e-07,0.001,10,4,0.001,50,1e-10,5,5,0,129.66381273441948,0.06,0.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1375,-0.1375,0.0,0.0,0.0,0.9300000000000002,0.93,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16
stochastic,adam_exact_baseline,adam,exact,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,5,5,0,112.18705527560087,0.91,0.9099999999999999,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,0.93,0.93,0.0,0.0,0.0,-0.1663000000000001,-0.1663000000000001,0.0,0.0,0.0,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,5,5,0,371.0577754638158,0.91,0.8800000000000001,0.020000000000000018,0.008944271909999166,0.017530772943598366,0.93,0.93,0.0,0.0,0.0,-0.1744,-0.20573000000000002,0.03070915173038815,0.013733550160100638,0.026917758313797252,0.01875,0.01875,0.0,0.0,0.0
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,8,0.001,50,1e-10,5,5,0,1289.9499412152102,0.91,0.882,0.027748873851023242,0.012409673645990868,0.024322960346142102,0.93,0.93,0.0,0.0,0.0,-0.1728500000000001,-0.20604000000000008,0.028883373244827204,0.01291703719898646,0.02531739291001346,0.01875,0.01875,0.0,0.0,0.0
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,16,0.001,50,1e-10,5,5,0,4129.79453482239,0.91,0.8879999999999999,0.016431676725154998,0.0073484692283495405,0.014402999687565098,0.93,0.93,0.0,0.0,0.0,-0.14005,-0.1967000000000001,0.03964454565258634,0.017729579803255364,0.03474997641438051,0.01875,0.01875,0.0,0.0,0.0
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,32,0.001,50,1e-10,5,5,0,3993.8143438463912,0.91,0.874,0.028809720581775892,0.012884098726725137,0.025252833504381268,0.93,0.93,0.0,0.0,0.0,-0.1427,-0.2022800000000001,0.05031169844081994,0.02250007555542871,0.044100148088640274,0.01875,0.01875,0.0,0.0,0.0
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,64,0.001,50,1e-10,5,5,0,6694.0564634086095,0.91,0.8879999999999999,0.014832396974191338,0.006633249580710805,0.013001169178193177,0.93,0.93,0.0,0.0,0.0,-0.1747500000000001,-0.20195000000000007,0.017920972350851938,0.008014502479879828,0.015708424860564462,0.01875,0.01875,0.0,0.0,0.0
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,2,0.001,50,1e-10,5,5,0,641.0610762181925,0.9,0.86,0.02738612787525833,0.012247448713915901,0.024004999479275167,0.93,0.93,0.0,0.0,0.0,-0.1773000000000001,-0.22443000000000007,0.04115805814175399,0.01840644316537012,0.03607662860412543,0.01875,0.01875,0.0,0.0,0.0
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,128,0.001,50,1e-10,5,5,0,9164.703554725227,0.89,0.874,0.016733200530681527,0.007483314773547889,0.014667296956153862,0.93,0.93,0.0,0.0,0.0,-0.1967000000000001,-0.21783000000000005,0.015299125792018278,0.006841977053454636,0.013410275024771086,0.01875,0.01875,0.0,0.0,0.0
stochastic,adam_reinforce_samples,adam,reinforce,0.001,0.0001,1.0,3000,3e-07,0.001,10,1,0.001,50,1e-10,5,5,0,545.0697700159974,0.88,0.8540000000000001,0.015165750888103114,0.006782329983125273,0.013293366766925534,0.93,0.93,0.0,0.0,0.0,-0.2212000000000001,-0.24894000000000008,0.02211920545589284,0.009892009401532124,0.019388338427002962,0.01875,0.01875,0.0,0.0,0.0
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,3e-05,50,1e-10,5,5,0,405.30837517941836,0.89,0.89,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.1907500000000001,-0.19075000000000014,2.7755575615628914e-17,1.2412670766236365e-17,2.4328834701823273e-17,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,1e-05,50,1e-10,5,5,0,406.853355230391,0.88,0.8800000000000001,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,0.93,0.93,0.0,0.0,0.0,-0.2418000000000001,-0.2418000000000001,2.7755575615628914e-17,1.2412670766236365e-17,2.4328834701823273e-17,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,3e-06,50,1e-10,5,5,0,410.3010026378208,0.87,0.8699999999999999,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,0.93,0.93,0.0,0.0,0.0,-0.3544500000000001,-0.3544500000000001,0.0,0.0,0.0,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,0.0003,50,1e-10,5,5,0,389.3026699939743,0.87,0.8699999999999999,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,0.93,0.93,0.0,0.0,0.0,-0.2627500000000001,-0.26275000000000015,2.7755575615628914e-17,1.2412670766236365e-17,2.4328834701823273e-17,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,0.01,50,1e-10,5,5,0,216.06523393099195,0.86,0.86,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.2817000000000002,-0.2817000000000002,0.0,0.0,0.0,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,5,5,0,344.2842750474112,0.85,0.85,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.2942500000000002,-0.2942500000000002,0.0,0.0,0.0,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,0.001,50,1e-10,5,5,0,332.1747708739946,0.85,0.85,0.0,0.0,0.0,0.93,0.93,0.0,0.0,0.0,-0.2783500000000001,-0.2783500000000001,5.551115123125783e-17,2.482534153247273e-17,4.8657669403646546e-17,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,1e-06,50,1e-10,5,5,0,414.60990328860936,0.84,0.8400000000000001,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,0.93,0.93,0.0,0.0,0.0,-0.3204500000000002,-0.3204500000000002,0.0,0.0,0.0,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,3e-06,50,1e-10,5,5,0,412.69657349899643,0.84,0.8400000000000001,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,0.93,0.93,0.0,0.0,0.0,-0.3597000000000002,-0.3597000000000002,0.0,0.0,0.0,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
stochastic,npg_exact_alpha_fisher,npg,exact,0.03,0.0001,1.0,3000,3e-07,0.001,10,4,0.0003,50,1e-10,5,5,0,397.92629117723556,0.84,0.8400000000000001,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,0.93,0.93,0.0,0.0,0.0,-0.3745500000000002,-0.37455000000000027,2.7755575615628914e-17,1.2412670766236365e-17,2.4328834701823273e-17,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
stochastic,npg_exact_alpha_fisher,npg,exact,0.1,0.0001,1.0,3000,3e-07,0.001,10,4,1e-06,50,1e-10,5,5,0,409.36825775079194,0.83,0.8299999999999998,1.2412670766236366e-16,5.551115123125783e-17,1.0880185641326534e-16,0.93,0.93,0.0,0.0,0.0,-0.2861500000000001,-0.2861500000000001,0.0,0.0,0.0,0.018750000000000062,0.018750000000000048,2.797157557069881e-17,1.2509268882771001e-17,2.451816701023116e-17
